"","id","valid_id","parent_id","rank_name","tname","tauthor","worms_id","redlist","status","records","datasets","phylum","order","family","genus","species","class","ecoregion"
"127",535587,535587,411265,"Species","Benthesicymus tanneri","Faxon, 1893",377425,NA,NA,1,1,"Arthropoda","Decapoda","Benthesicymidae","Benthesicymus","Benthesicymus tanneri","Malacostraca","Northern Galapagos Islands"
"128",536689,536689,767360,"Genus","Campyloderes","Zelinka, 1907",101081,NA,NA,1,1,"Cephalorhyncha","Cyclorhagida","Centroderidae","Campyloderes",NA,"Kinorhyncha","Northern Galapagos Islands"
"129",537124,537124,537122,"Subspecies","Ceramaster grenadensis patagonicus","(Sladen, 1889)",178085,NA,NA,1,1,"Echinodermata","Valvatida","Goniasteridae","Ceramaster","Ceramaster grenadensis","Asteroidea","Northern Galapagos Islands"
"130",539610,539610,432516,"Subspecies","Deima validum pacificum","Ludwig, 1894",292995,NA,NA,1,1,"Echinodermata","Elasipodida","Deimatidae","Deima","Deima validum","Holothuroidea","Northern Galapagos Islands"
"131",541146,541146,439957,"Species","Eremicaster pacificus","(Ludwig, 1905)",234904,NA,NA,1,1,"Echinodermata","Paxillosida","Porcellanasteridae","Eremicaster","Eremicaster pacificus","Asteroidea","Northern Galapagos Islands"
"132",541833,541833,442295,"Species","Eurycope scabra","Hansen, 1897",255759,NA,NA,1,1,"Arthropoda","Isopoda","Munnopsidae","Eurycope","Eurycope scabra","Malacostraca","Northern Galapagos Islands"
"133",543021,543021,768865,"Species","Gymnophiura mollis","Lütken & Mortensen, 1899",243268,NA,NA,1,1,"Echinodermata","Ophiurida","Ophiuridae","Gymnophiura","Gymnophiura mollis","Ophiuroidea","Northern Galapagos Islands"
"134",543122,543122,450360,"Species","Halichoeres raisneri","Baldwin & McCosker, 2001",275794,TRUE,"DD",2,2,"Chordata","Perciformes","Labridae","Halichoeres","Halichoeres raisneri","Actinopteri","Northern Galapagos Islands"
"135",543688,543688,632747,"Species","Henricia gracilis","(Ludwig, 1905)",369109,NA,NA,1,1,"Echinodermata","Spinulosida","Echinasteridae","Henricia","Henricia gracilis","Asteroidea","Northern Galapagos Islands"
"136",544354,544354,634657,"Species","Hymenaster platyacanthus","Ludwig, 1905",369022,NA,NA,1,1,"Echinodermata","Velatida","Pterasteridae","Hymenaster","Hymenaster platyacanthus","Asteroidea","Northern Galapagos Islands"
"137",550655,550655,699382,"Species","Ophiura plana","(Lütken & Mortensen, 1899)",244294,NA,NA,1,1,"Echinodermata","Ophiurida","Ophiuridae","Ophiura","Ophiura plana","Ophiuroidea","Northern Galapagos Islands"
"138",551005,551005,484290,"Species","Paelopatides confundens","Théel, 1886",148759,TRUE,"DD",1,1,"Echinodermata","Aspidochirotida","Synallactidae","Paelopatides","Paelopatides confundens","Holothuroidea","Northern Galapagos Islands"
"139",552128,552128,768857,"Species","Pelagothuria natatrix","Ludwig, 1893",148777,NA,NA,1,1,"Echinodermata","Elasipodida","Pelagothuridae","Pelagothuria","Pelagothuria natatrix","Holothuroidea","Northern Galapagos Islands"
"140",553686,553686,496557,"Species","Poraniopsis inflatus","(Fisher, 1906)",381961,NA,NA,1,1,"Echinodermata","Valvatida","Poraniidae","Poraniopsis","Poraniopsis inflatus","Asteroidea","Northern Galapagos Islands"
"141",555889,555889,700357,"Species","Scarus perrico","Jordan & Gilbert, 1882",276057,TRUE,"LC",2,1,"Chordata","Perciformes","Scaridae","Scarus","Scarus perrico","Actinopteri","Northern Galapagos Islands"
"142",556286,556286,769018,"Species","Seriola peruana","Steindachner, 1881",276650,TRUE,"LC",1,1,"Chordata","Perciformes","Carangidae","Seriola","Seriola peruana","Actinopteri","Northern Galapagos Islands"
"143",558651,558651,519009,"Species","Thenea fenestrata","(Schmidt, 1880)",170294,NA,NA,4,3,"Porifera","Tetractinellida","Theneidae","Thenea","Thenea fenestrata","Demospongiae","Northern Galapagos Islands"
"144",559890,559890,523928,"Species","Uraspis helvola","(Forster, 1801)",218449,NA,NA,1,1,"Chordata","Perciformes","Carangidae","Uraspis","Uraspis helvola","Actinopteri","Northern Galapagos Islands"
"145",559911,559911,762558,"Species","Uropterygius versutus","Bussing, 1991",277955,TRUE,"LC",1,1,"Chordata","Anguilliformes","Muraenidae","Uropterygius","Uropterygius versutus","Actinopteri","Northern Galapagos Islands"
"146",561868,561868,778008,"Genus","Appendicularia","Fol, 1874",103357,NA,NA,5,1,"Chordata","Copelata","Fritillariidae","Appendicularia",NA,"Appendicularia","Northern Galapagos Islands"
"147",565348,565348,745034,"Species","Elacatinus nesiotes","Bussing, 1990",280615,TRUE,"VU",3,1,"Chordata","Perciformes","Gobiidae","Elacatinus","Elacatinus nesiotes","Actinopteri","Northern Galapagos Islands"
"148",572001,572001,752580,"Species","Naso brevirostris","(Cuvier, 1829)",219671,TRUE,"LC",1,1,"Chordata","Perciformes","Acanthuridae","Naso","Naso brevirostris","Actinopteri","Northern Galapagos Islands"
"149",588279,588279,486312,"Species","Paraliparis darwini","Stein & Chernova, 2002",274569,NA,NA,1,1,"Chordata","Scorpaeniformes","Liparidae","Paraliparis","Paraliparis darwini","Actinopteri","Northern Galapagos Islands"
"150",598073,598073,773668,"Species","Aetobatus narinari","(Euphrasen, 1790)",217426,TRUE,"NT",2,2,"Chordata","Myliobatiformes","Myliobatidae","Aetobatus","Aetobatus narinari","Elasmobranchii","Northern Galapagos Islands"
"151",598864,598864,737741,"Species","Alphestes immaculatus","Breder, 1936",279568,TRUE,"LC",4,1,"Chordata","Perciformes","Serranidae","Alphestes","Alphestes immaculatus","Actinopteri","Northern Galapagos Islands"
"152",600646,600646,695537,"Species","Anarchias galapagensis","(Seale, 1940)",271800,TRUE,"LC",4,1,"Chordata","Anguilliformes","Muraenidae","Anarchias","Anarchias galapagensis","Actinopteri","Northern Galapagos Islands"
"153",601084,601084,738321,"Species","Anisotremus interruptus","(Gill, 1862)",279619,TRUE,"LC",2,2,"Chordata","Perciformes","Haemulidae","Anisotremus","Anisotremus interruptus","Actinopteri","Northern Galapagos Islands"
"154",601087,601087,738321,"Species","Anisotremus scapularis","(Tschudi, 1846)",279622,TRUE,"LC",1,1,"Chordata","Perciformes","Haemulidae","Anisotremus","Anisotremus scapularis","Actinopteri","Northern Galapagos Islands"
"155",602219,602219,405133,"Species","Apterichtus equatorialis","(Myers & Wade, 1941)",271923,TRUE,"LC",1,1,"Chordata","Anguilliformes","Ophichthidae","Apterichtus","Apterichtus equatorialis","Actinopteri","Northern Galapagos Islands"
"156",602699,602699,405954,"Species","Argyropelecus lychnus","Garman, 1899",158836,NA,NA,1,1,"Chordata","Stomiiformes","Sternoptychidae","Argyropelecus","Argyropelecus lychnus","Actinopteri","Northern Galapagos Islands"
"157",603002,603002,738915,"Species","Arothron meleagris","(Anonymous, 1798)",219926,TRUE,"LC",3,1,"Chordata","Tetraodontiformes","Tetraodontidae","Arothron","Arothron meleagris","Actinopteri","Northern Galapagos Islands"
"158",603203,603203,738980,"Species","Aseraggodes herrei","Seale, 1940",279721,TRUE,"DD",8,3,"Chordata","Pleuronectiformes","Soleidae","Aseraggodes","Aseraggodes herrei","Actinopteri","Northern Galapagos Islands"
"159",604344,604344,408443,"Species","Aulopus bajacali","Parin & Kotlyar, 1984",272041,NA,NA,2,2,"Chordata","Aulopiformes","Aulopidae","Aulopus","Aulopus bajacali","Actinopteri","Northern Galapagos Islands"
"160",604611,604611,776223,"Species","Azurina eupalama","Heller & Snodgrass, 1903",279851,TRUE,"CR",1,1,"Chordata","Perciformes","Pomacentridae","Azurina","Azurina eupalama","Actinopteri","Northern Galapagos Islands"
"161",604787,604787,739484,"Species","Balaenoptera edeni","Anderson, 1878",137089,TRUE,"DD",15,5,"Chordata","Cetartiodactyla","Balaenopteridae","Balaenoptera","Balaenoptera edeni","Mammalia","Northern Galapagos Islands"
"162",604975,604975,695878,"Species","Balistes polylepis","Steindachner, 1876",275234,TRUE,"LC",2,1,"Chordata","Tetraodontiformes","Balistidae","Balistes","Balistes polylepis","Actinopteri","Northern Galapagos Islands"
"163",605703,605703,605696,"Species","Bathygobius lineatus","(Jenyns, 1841)",277629,TRUE,"VU",2,1,"Chordata","Perciformes","Gobiidae","Bathygobius","Bathygobius lineatus","Actinopteri","Northern Galapagos Islands"
"164",606617,606617,695996,"Species","Bodianus eclancheri","(Valenciennes, 1846)",273528,TRUE,"LC",9,2,"Chordata","Perciformes","Labridae","Bodianus","Bodianus eclancheri","Actinopteri","Northern Galapagos Islands"
"165",606887,606887,696023,"Species","Bothus leopardinus","(Günther, 1862)",274186,TRUE,"LC",4,1,"Chordata","Pleuronectiformes","Bothidae","Bothus","Bothus leopardinus","Actinopteri","Northern Galapagos Islands"
"166",607088,607088,767747,"Infraorder","Brachyura","Latreille, 1802",106673,NA,NA,1,1,"Arthropoda","Decapoda",NA,NA,NA,"Malacostraca","Northern Galapagos Islands"
"167",607118,607118,412982,"Species","Brama dussumieri","Cuvier, 1831",221416,TRUE,"LC",1,1,"Chordata","Perciformes","Bramidae","Brama","Brama dussumieri","Actinopteri","Northern Galapagos Islands"
"168",607119,607119,412982,"Species","Brama japonica","Hilgendorf, 1878",273148,NA,NA,1,1,"Chordata","Perciformes","Bramidae","Brama","Brama japonica","Actinopteri","Northern Galapagos Islands"
"169",609531,609531,769078,"Species","Canthidermis maculata","(Bloch, 1786)",127398,NA,NA,1,1,"Chordata","Tetraodontiformes","Balistidae","Canthidermis","Canthidermis maculata","Actinopteri","Northern Galapagos Islands"
"170",609554,609554,416304,"Species","Canthigaster punctatissima","(Günther, 1870)",275264,TRUE,"LC",5,1,"Chordata","Tetraodontiformes","Tetraodontidae","Canthigaster","Canthigaster punctatissima","Actinopteri","Northern Galapagos Islands"
"171",609747,609747,696227,"Species","Caranx melampygus","Cuvier, 1833",218419,NA,NA,2,1,"Chordata","Perciformes","Carangidae","Caranx","Caranx melampygus","Actinopteri","Northern Galapagos Islands"
"172",609753,609753,696227,"Species","Caranx sexfasciatus","Quoy & Gaimard, 1825",218404,TRUE,"LC",4,1,"Chordata","Perciformes","Carangidae","Caranx","Caranx sexfasciatus","Actinopteri","Northern Galapagos Islands"
"173",610627,610627,417897,"Species","Caulolatilus princeps","(Jenyns, 1840)",276217,TRUE,"LC",57,3,"Chordata","Perciformes","Malacanthidae","Caulolatilus","Caulolatilus princeps","Actinopteri","Northern Galapagos Islands"
"174",610781,610781,820578,"Species","Centrocidaris doederleini","(A. Agassiz, 1898)",513163,NA,NA,1,1,"Echinodermata","Cidaroida","Cidaridae","Centrocidaris","Centrocidaris doederleini","Echinoidea","Northern Galapagos Islands"
"175",611850,611850,696396,"Species","Chaetodon unimaculatus","Bloch, 1787",218753,TRUE,"LC",1,1,"Chordata","Perciformes","Chaetodontidae","Chaetodon","Chaetodon unimaculatus","Actinopteri","Northern Galapagos Islands"
"176",612198,612198,741702,"Species","Chauliodus sloani","Bloch & Schneider, 1801",127338,NA,NA,1,1,"Chordata","Stomiiformes","Stomiidae","Chauliodus","Chauliodus sloani","Actinopteri","Northern Galapagos Islands"
"177",612250,612250,420623,"Species","Cheilopogon nigricans","(Bennett, 1840)",217861,NA,NA,2,1,"Chordata","Beloniformes","Exocoetidae","Cheilopogon","Cheilopogon nigricans","Actinopteri","Northern Galapagos Islands"
"178",612257,612257,420623,"Species","Cheilopogon spilonotopterus","(Bleeker, 1865)",272163,NA,NA,1,1,"Chordata","Beloniformes","Exocoetidae","Cheilopogon","Cheilopogon spilonotopterus","Actinopteri","Northern Galapagos Islands"
"179",613721,613721,422967,"Species","Cirrhitichthys oxycephalus","(Bleeker, 1855)",218853,NA,NA,4,1,"Chordata","Perciformes","Cirrhitidae","Cirrhitichthys","Cirrhitichthys oxycephalus","Actinopteri","Northern Galapagos Islands"
"180",613722,613722,422985,"Species","Cirrhitus rivulatus","Valenciennes, 1846",279160,TRUE,"LC",3,1,"Chordata","Perciformes","Cirrhitidae","Cirrhitus","Cirrhitus rivulatus","Actinopteri","Northern Galapagos Islands"
"181",613840,613840,1011617,"Infraorder","Cladocera","Latreille, 1829",1076,NA,NA,1,1,"Arthropoda","Diplostraca",NA,NA,NA,"Branchiopoda","Northern Galapagos Islands"
"182",615019,615019,425198,"Species","Colanthura venezuelae","Poore",NA,NA,NA,1,1,"Arthropoda","Isopoda","Paranthuridae","Colanthura","Colanthura venezuelae","Malacostraca","Northern Galapagos Islands"
"183",616102,616102,1030751,"Subclass","Copepoda","Milne Edwards, 1840",1080,NA,NA,5,1,"Arthropoda",NA,NA,NA,NA,NA,"Northern Galapagos Islands"
"184",616640,616640,743005,"Species","Coryphaena equiselis","Linnaeus, 1758",126845,TRUE,"LC",2,1,"Chordata","Perciformes","Coryphaenidae","Coryphaena","Coryphaena equiselis","Actinopteri","Northern Galapagos Islands"
"185",617470,617470,776358,"Species","Cratinus agassizii","Steindachner, 1878",280421,TRUE,"NT",4,1,"Chordata","Perciformes","Serranidae","Cratinus","Cratinus agassizii","Actinopteri","Northern Galapagos Islands"
"186",618105,618105,738303,"Phylum","Ctenophora","Eschscholtz, 1829",1248,NA,NA,3,1,"Ctenophora",NA,NA,NA,NA,NA,"Northern Galapagos Islands"
"187",618591,618591,682209,"Species","Cyclopecten exquisitus","Grau, 1959",390725,NA,NA,1,1,"Mollusca","Pectinoida","Propeamussiidae","Cyclopecten","Cyclopecten exquisitus","Bivalvia","Northern Galapagos Islands"
"188",621161,621161,744453,"Class","Dinophyceae","Fritsch, 1927",19542,NA,NA,1,1,"Myzozoa",NA,NA,NA,NA,"Dinophyceae","Northern Galapagos Islands"
"189",621312,621312,697091,"Species","Diogenichthys laternatus","(Garman, 1899)",272701,NA,NA,2,1,"Chordata","Myctophiformes","Myctophidae","Diogenichthys","Diogenichthys laternatus","Actinopteri","Northern Galapagos Islands"
"190",621368,621368,434800,"Species","Diplacanthopoma jordani","Garman, 1899",275883,NA,NA,2,1,"Chordata","Ophidiiformes","Bythitidae","Diplacanthopoma","Diplacanthopoma jordani","Actinopteri","Northern Galapagos Islands"
"191",622177,622177,622175,"Subspecies","Doryrhamphus excisus excisus","Kaup, 1856",293586,TRUE,"LC",1,1,"Chordata","Syngnathiformes","Syngnathidae","Doryrhamphus","Doryrhamphus excisus","Actinopteri","Northern Galapagos Islands"
"192",622579,622579,436906,"Species","Dytaster gilberti","Fisher, 1905",380342,NA,NA,1,1,"Echinodermata","Paxillosida","Astropectinidae","Dytaster","Dytaster gilberti","Asteroidea","Northern Galapagos Islands"
"193",623163,623163,769015,"Species","Elagatis bipinnulata","(Quoy & Gaimard, 1825)",126809,NA,NA,7,2,"Chordata","Perciformes","Carangidae","Elagatis","Elagatis bipinnulata","Actinopteri","Northern Galapagos Islands"
"194",623281,623281,745070,"Species","Eleotrica cableae","Ginsburg, 1933",280635,TRUE,"VU",4,1,"Chordata","Perciformes","Gobiidae","Eleotrica","Eleotrica cableae","Actinopteri","Northern Galapagos Islands"
"195",624169,624169,439446,"Species","Epinephelus cifuentesi","Lavenberg & Grove, 1993",273842,TRUE,"NT",37,2,"Chordata","Perciformes","Serranidae","Epinephelus","Epinephelus cifuentesi","Actinopteri","Northern Galapagos Islands"
"196",624188,624188,439446,"Species","Epinephelus labriformis","(Jenyns, 1840)",273858,TRUE,"LC",21,2,"Chordata","Perciformes","Serranidae","Epinephelus","Epinephelus labriformis","Actinopteri","Northern Galapagos Islands"
"197",624992,624992,624990,"Species","Etrumeus teres","(DeKay, 1842)",158693,NA,NA,1,1,"Chordata","Clupeiformes","Dussumieriidae","Etrumeus","Etrumeus teres","Actinopteri","Northern Galapagos Islands"
"198",625521,625521,441583,"Species","Euleptorhamphus viridis","(van Hasselt, 1823)",220012,NA,NA,1,1,"Chordata","Beloniformes","Hemiramphidae","Euleptorhamphus","Euleptorhamphus viridis","Actinopteri","Northern Galapagos Islands"
"199",625824,625824,440898,"Order","Euphausiacea","Dana, 1852",1128,NA,NA,5,1,"Arthropoda","Euphausiacea",NA,NA,NA,"Malacostraca","Northern Galapagos Islands"
"200",626008,626008,442295,"Species","Eurycope pulcher","Hansen",NA,NA,NA,1,1,"Arthropoda","Isopoda","Munnopsidae","Eurycope","Eurycope pulcher","Malacostraca","Northern Galapagos Islands"
"201",626335,626335,769049,"Species","Euthynnus lineatus","Kishinouye, 1920",273806,TRUE,"LC",8,2,"Chordata","Perciformes","Scombridae","Euthynnus","Euthynnus lineatus","Actinopteri","Northern Galapagos Islands"
"202",626505,626505,443060,"Species","Exocoetus monocirrhus","Richardson, 1846",217869,NA,NA,1,1,"Chordata","Beloniformes","Exocoetidae","Exocoetus","Exocoetus monocirrhus","Actinopteri","Northern Galapagos Islands"
"203",626510,626510,443060,"Species","Exocoetus volitans","Linnaeus, 1758",126385,NA,NA,2,1,"Chordata","Beloniformes","Exocoetidae","Exocoetus","Exocoetus volitans","Actinopteri","Northern Galapagos Islands"
"204",628937,628937,776488,"Species","Girella freminvillii","(Valenciennes, 1846)",280861,NA,NA,1,1,"Chordata","Perciformes","Kyphosidae","Girella","Girella freminvillii","Actinopteri","Northern Galapagos Islands"
"205",629351,629351,447171,"Species","Glyphocrangon vicaria","Faxon, 1896",515722,NA,NA,1,1,"Arthropoda","Decapoda","Glyphocrangonidae","Glyphocrangon","Glyphocrangon vicaria","Malacostraca","Northern Galapagos Islands"
"206",629884,629884,448173,"Species","Gonichthys cocco","(Cocco, 1829)",126601,NA,NA,3,1,"Chordata","Myctophiformes","Myctophidae","Gonichthys","Gonichthys cocco","Actinopteri","Northern Galapagos Islands"
"207",629887,629887,448173,"Species","Gonichthys tenuiculus","(Garman, 1899)",272702,NA,NA,2,1,"Chordata","Myctophiformes","Myctophidae","Gonichthys","Gonichthys tenuiculus","Actinopteri","Northern Galapagos Islands"
"208",630669,630669,773020,"Species","Gymnomuraena zebra","(Shaw, 1797)",217476,NA,NA,2,1,"Chordata","Anguilliformes","Muraenidae","Gymnomuraena","Gymnomuraena zebra","Actinopteri","Northern Galapagos Islands"
"209",630701,630701,747330,"Species","Gymnothorax dovii","(Günther, 1870)",271831,TRUE,"LC",6,1,"Chordata","Anguilliformes","Muraenidae","Gymnothorax","Gymnothorax dovii","Actinopteri","Northern Galapagos Islands"
"210",632683,632683,747953,"Species","Hemiramphus brasiliensis","(Linnaeus, 1758)",159279,NA,NA,1,1,"Chordata","Beloniformes","Hemiramphidae","Hemiramphus","Hemiramphus brasiliensis","Actinopteri","Northern Galapagos Islands"
"211",632880,632880,776540,"Species","Herpetoichthys fossatus","(Myers & Wade, 1941)",281051,TRUE,"LC",1,1,"Chordata","Anguilliformes","Ophichthidae","Herpetoichthys","Herpetoichthys fossatus","Actinopteri","Northern Galapagos Islands"
"212",633792,633792,454527,"Species","Holacanthus passer","Valenciennes, 1846",276016,TRUE,"LC",5,1,"Chordata","Perciformes","Pomacanthidae","Holacanthus","Holacanthus passer","Actinopteri","Northern Galapagos Islands"
"213",634178,634178,776551,"Species","Hoplopagrus guentherii","Gill, 1862",281087,TRUE,"LC",1,1,"Chordata","Perciformes","Lutjanidae","Hoplopagrus","Hoplopagrus guentherii","Actinopteri","Northern Galapagos Islands"
"214",635171,635171,635169,"Species","Ichthyococcus irregularis","Rechnitzer & Böhlke, 1958",274954,TRUE,"LC",1,1,"Chordata","Stomiiformes","Phosichthyidae","Ichthyococcus","Ichthyococcus irregularis","Actinopteri","Northern Galapagos Islands"
"215",635576,635576,457292,"Species","Ipnops agassizii","Garman, 1899",221395,NA,NA,2,2,"Chordata","Aulopiformes","Ipnopidae","Ipnops","Ipnops agassizii","Actinopteri","Northern Galapagos Islands"
"216",635753,635753,773400,"Species","Isistius brasiliensis","(Quoy & Gaimard, 1824)",215612,TRUE,"LC",1,1,"Chordata","Squaliformes","Dalatiidae","Isistius","Isistius brasiliensis","Elasmobranchii","Northern Galapagos Islands"
"217",635883,635883,637142,"Genus","Isurus","Rafinesque, 1810",105743,NA,NA,2,1,"Chordata","Lamniformes","Lamnidae","Isurus",NA,"Elasmobranchii","Northern Galapagos Islands"
"218",636268,636268,769050,"Species","Katsuwonus pelamis","(Linnaeus, 1758)",127018,TRUE,"LC",2,1,"Chordata","Perciformes","Scombridae","Katsuwonus","Katsuwonus pelamis","Actinopteri","Northern Galapagos Islands"
"219",636538,636538,458884,"Species","Krohnitta pacifica","(Aida, 1897)",105428,NA,NA,1,1,"Chaetognatha","Aphragmophora","Krohnittidae","Krohnitta","Krohnitta pacifica","Sagittoidea","Northern Galapagos Islands"
"220",636568,636568,458930,"Species","Kuhlia mugil","(Forster, 1801)",218355,TRUE,"LC",1,1,"Chordata","Perciformes","Kuhliidae","Kuhlia","Kuhlia mugil","Actinopteri","Northern Galapagos Islands"
"221",636606,636606,698147,"Species","Kyphosus analogus","(Gill, 1862)",273519,TRUE,"LC",1,1,"Chordata","Perciformes","Kyphosidae","Kyphosus","Kyphosus analogus","Actinopteri","Northern Galapagos Islands"
"222",636610,636610,698147,"Species","Kyphosus elegans","(Peters, 1869)",273521,TRUE,"LC",2,1,"Chordata","Perciformes","Kyphosidae","Kyphosus","Kyphosus elegans","Actinopteri","Northern Galapagos Islands"
"223",636773,636773,1031012,"Family","Labridae","Cuvier, 1816",125541,NA,NA,14,1,"Chordata","Perciformes","Labridae",NA,NA,"Actinopteri","Northern Galapagos Islands"
"224",636779,636779,749153,"Species","Labrisomus dendriticus","(Reid, 1935)",281250,NA,NA,3,1,"Chordata","Perciformes","Labrisomidae","Labrisomus","Labrisomus dendriticus","Actinopteri","Northern Galapagos Islands"
"225",636877,636877,749188,"Species","Laemonema gracillipes","Garman, 1899",272472,NA,NA,1,1,"Chordata","Gadiformes","Moridae","Laemonema","Laemonema gracillipes","Actinopteri","Northern Galapagos Islands"
"226",638069,638069,776626,"Species","Lepidonectes corallicola","(Kendall & Radcliffe, 1912)",281295,TRUE,"VU",4,1,"Chordata","Perciformes","Tripterygiidae","Lepidonectes","Lepidonectes corallicola","Actinopteri","Northern Galapagos Islands"
"227",640334,640334,464887,"Species","Lophiodes spilurus","(Garman, 1899)",278534,TRUE,"LC",2,2,"Chordata","Lophiiformes","Lophiidae","Lophiodes","Lophiodes spilurus","Actinopteri","Northern Galapagos Islands"
"228",640938,640938,465699,"Species","Lutjanus jordani","(Gilbert, 1898)",276541,TRUE,"LC",5,1,"Chordata","Perciformes","Lutjanidae","Lutjanus","Lutjanus jordani","Actinopteri","Northern Galapagos Islands"
"229",640944,640944,465699,"Species","Lutjanus novemfasciatus","Gill, 1862",276544,TRUE,"LC",1,1,"Chordata","Perciformes","Lutjanidae","Lutjanus","Lutjanus novemfasciatus","Actinopteri","Northern Galapagos Islands"
"230",640952,640952,465699,"Species","Lutjanus viridis","(Valenciennes, 1846)",276552,TRUE,"LC",2,1,"Chordata","Perciformes","Lutjanidae","Lutjanus","Lutjanus viridis","Actinopteri","Northern Galapagos Islands"
"231",641310,641310,750488,"Species","Lythrypnus rhizophora","(Heller & Snodgrass, 1903)",281469,TRUE,"DD",5,1,"Chordata","Perciformes","Gobiidae","Lythrypnus","Lythrypnus rhizophora","Actinopteri","Northern Galapagos Islands"
"232",641843,641843,467165,"Species","Madrepora oculata","Linnaeus, 1758",135209,NA,NA,1,1,"Cnidaria","Scleractinia","Oculinidae","Madrepora","Madrepora oculata","Anthozoa","Northern Galapagos Islands"
"233",641845,641845,641843,"Subspecies","Madrepora oculata tenuis","(Moseley)",NA,NA,NA,1,1,"Cnidaria","Scleractinia","Oculinidae","Madrepora","Madrepora oculata","Anthozoa","Northern Galapagos Islands"
"234",642042,642042,750972,"Species","Malacoctenus zonogaster","Heller & Snodgrass, 1903",281507,TRUE,"VU",1,1,"Chordata","Perciformes","Labrisomidae","Malacoctenus","Malacoctenus zonogaster","Actinopteri","Northern Galapagos Islands"
"235",643343,643343,469457,"Species","Melichthys niger","(Bloch, 1786)",219881,NA,NA,2,1,"Chordata","Tetraodontiformes","Balistidae","Melichthys","Melichthys niger","Actinopteri","Northern Galapagos Islands"
"236",644612,644612,776710,"Species","Microspathodon bairdii","(Gill, 1862)",281570,TRUE,"LC",1,1,"Chordata","Perciformes","Pomacentridae","Microspathodon","Microspathodon bairdii","Actinopteri","Northern Galapagos Islands"
"237",645386,645386,472483,"Species","Molpadiodemas neovillosus","O'Loughlin & Ahearn, 2005",389598,TRUE,"DD",1,1,"Echinodermata","Aspidochirotida","Synallactidae","Molpadiodemas","Molpadiodemas neovillosus","Holothuroidea","Northern Galapagos Islands"
"238",645909,645909,473475,"Species","Mulloidichthys dentatus","(Gill, 1862)",277990,TRUE,"LC",2,1,"Chordata","Perciformes","Mullidae","Mulloidichthys","Mulloidichthys dentatus","Actinopteri","Northern Galapagos Islands"
"239",646427,646427,698835,"Species","Muraena argus","(Steindachner, 1870)",271896,TRUE,"LC",1,1,"Chordata","Anguilliformes","Muraenidae","Muraena","Muraena argus","Actinopteri","Northern Galapagos Islands"
"240",646429,646429,698835,"Species","Muraena lentiginosa","Jenyns, 1842",271900,TRUE,"LC",3,1,"Chordata","Anguilliformes","Muraenidae","Muraena","Muraena lentiginosa","Actinopteri","Northern Galapagos Islands"
"241",646927,646927,752461,"Species","Myripristis leiognathus","Valenciennes, 1846",276199,TRUE,"LC",6,1,"Chordata","Beryciformes","Holocentridae","Myripristis","Myripristis leiognathus","Actinopteri","Northern Galapagos Islands"
"242",647098,647098,776726,"Species","Myxodagnus sagitta","Myers & Wade, 1946",281625,TRUE,"VU",1,1,"Chordata","Perciformes","Dactyloscopidae","Myxodagnus","Myxodagnus sagitta","Actinopteri","Northern Galapagos Islands"
"243",647374,647374,752580,"Species","Naso vlamingii","(Valenciennes, 1835)",219672,TRUE,"LC",1,1,"Chordata","Perciformes","Acanthuridae","Naso","Naso vlamingii","Actinopteri","Northern Galapagos Islands"
"244",649503,649503,478696,"Species","Nomeus gronovii","(Gmelin, 1789)",126991,NA,NA,1,1,"Chordata","Perciformes","Nomeidae","Nomeus","Nomeus gronovii","Actinopteri","Northern Galapagos Islands"
"245",650842,650842,699188,"Species","Oligoplites saurus","(Bloch & Schneider, 1801)",159645,NA,NA,1,1,"Chordata","Perciformes","Carangidae","Oligoplites","Oligoplites saurus","Actinopteri","Northern Galapagos Islands"
"246",651563,651563,481833,"Species","Ophioblennius steindachneri","Jordan & Evermann, 1898",273126,TRUE,"LC",7,1,"Chordata","Perciformes","Blenniidae","Ophioblennius","Ophioblennius steindachneri","Actinopteri","Northern Galapagos Islands"
"247",651903,651903,482753,"Species","Oplegnathus insignis","(Kner, 1867)",277893,TRUE,"DD",1,1,"Chordata","Perciformes","Oplegnathidae","Oplegnathus","Oplegnathus insignis","Actinopteri","Northern Galapagos Islands"
"248",652748,652748,652747,"Subspecies","Oxyporhamphus micropterus micropterus","(Valenciennes, 1847)",293698,NA,NA,1,1,"Chordata","Beloniformes","Hemiramphidae","Oxyporhamphus","Oxyporhamphus micropterus","Actinopteri","Northern Galapagos Islands"
"249",653509,653509,485148,"Species","Panulirus gracilis","Streets, 1871",382895,TRUE,"DD",2,1,"Arthropoda","Decapoda","Palinuridae","Panulirus","Panulirus gracilis","Malacostraca","Northern Galapagos Islands"
"250",653742,653742,485587,"Species","Paraconger similis","(Wade, 1946)",271793,TRUE,"LC",2,2,"Chordata","Anguilliformes","Congridae","Paraconger","Paraconger similis","Actinopteri","Northern Galapagos Islands"
"251",654026,654026,776831,"Species","Paralabrax albomaculatus","(Jenyns, 1840)",282051,TRUE,"EN",6,1,"Chordata","Perciformes","Serranidae","Paralabrax","Paralabrax albomaculatus","Actinopteri","Northern Galapagos Islands"
"252",655666,655666,655665,"Subspecies","Pecten vogdesi galapagensis","Grau",NA,NA,NA,1,1,"Mollusca","Pectinoida","Pectinidae","Pecten","Pecten vogdesi","Bivalvia","Northern Galapagos Islands"
