"","id","valid_id","parent_id","rank_name","tname","tauthor","records","datasets","phylum","order","family","genus","species","class","worms_id","redlist","status","gisd","hab","ecoregion"
"1152",525855,525855,701368,"Species","Xenanthura brevitelson","Barnard, 1925",5,1,"Arthropoda","Isopoda","Hyssuridae","Xenanthura","Xenanthura brevitelson","Malacostraca",258295,NA,NA,NA,NA,"Eastern Caribbean"
"1153",526134,526134,490456,"Genus","Xestospongia","de Laubenfels, 1932",1,1,"Porifera","Haplosclerida","Petrosiidae","Xestospongia",NA,"Demospongiae",131849,NA,NA,NA,NA,"Eastern Caribbean"
"1154",526150,526150,526149,"Species","Xiphias gladius","Linnaeus, 1758",1698,5,"Chordata","Perciformes","Xiphiidae","Xiphias","Xiphias gladius","Actinopteri",127094,TRUE,"LC",NA,NA,"Eastern Caribbean"
"1155",526266,526266,678481,"Species","Xyrichtys novacula","(Linnaeus, 1758)",23,4,"Chordata","Perciformes","Labridae","Xyrichtys","Xyrichtys novacula","Actinopteri",126971,TRUE,"LC",NA,NA,"Eastern Caribbean"
"1156",526697,526697,526696,"Species","Ziphius cavirostris","Cuvier, 1823",2,2,"Chordata","Cetartiodactyla","Ziphiidae","Ziphius","Ziphius cavirostris","Mammalia",137127,TRUE,"LC",NA,NA,"Eastern Caribbean"
"1157",526740,526740,701403,"Species","Zoanthus dubius","Le Sueur, 1818",1,1,"Cnidaria","Zoantharia","Zoanthidae","Zoanthus","Zoanthus dubius","Anthozoa",590581,NA,NA,NA,NA,"Eastern Caribbean"
"1158",526783,526783,701403,"Species","Zoanthus sociatus","(Ellis, 1768)",6,1,"Cnidaria","Zoantharia","Zoanthidae","Zoanthus","Zoanthus sociatus","Anthozoa",288843,NA,NA,NA,NA,"Eastern Caribbean"
"1159",526784,526784,701403,"Species","Zoanthus solanderi","Lesueur, 1817",2,1,"Cnidaria","Zoantharia","Zoanthidae","Zoanthus","Zoanthus solanderi","Anthozoa",288844,NA,NA,NA,NA,"Eastern Caribbean"
"1160",527098,527098,738848,"Species","Aricidea (Acmira) catherinae","Laubier, 1967",3,1,"Annelida",NA,"Paraonidae","Aricidea","Aricidea (Acmira) catherinae","Polychaeta",333034,NA,NA,NA,NA,"Eastern Caribbean"
"1161",527264,527264,741612,"Species","Champia salicornioides","Harvey, 1853",9,2,"Rhodophyta","Rhodymeniales","Champiaceae","Champia","Champia salicornioides","Florideophyceae",145805,NA,NA,NA,NA,"Eastern Caribbean"
"1162",527501,527501,432583,"Species","Deltocyathoides stimpsonii","(Pourtalès, 1871)",5,2,"Cnidaria","Scleractinia","Turbinoliidae","Deltocyathoides","Deltocyathoides stimpsonii","Anthozoa",135215,NA,NA,NA,NA,"Eastern Caribbean"
"1163",527507,527507,697011,"Species","Dendrophyllia alternata","Pourtalès, 1880",7,3,"Cnidaria","Scleractinia","Dendrophylliidae","Dendrophyllia","Dendrophyllia alternata","Anthozoa",135184,NA,NA,NA,NA,"Eastern Caribbean"
"1164",527691,527691,441758,"Species","Eunice binominata","Quatrefages, 1866",1,1,"Annelida","Eunicida","Eunicidae","Eunice","Eunice binominata","Polychaeta",327646,NA,NA,NA,NA,"Eastern Caribbean"
"1165",527703,527703,442993,"Species","Excirolana braziliensis","Richardson, 1912",1,1,"Arthropoda","Isopoda","Cirolanidae","Excirolana","Excirolana braziliensis","Malacostraca",258413,NA,NA,NA,NA,"Eastern Caribbean"
"1166",531548,531548,769186,"Genus","Bomolochus","von Nordmann, 1832",1,1,"Arthropoda","Poecilostomatoida","Bomolochidae","Bomolochus",NA,NA,128609,NA,NA,NA,NA,"Eastern Caribbean"
"1167",532139,532139,395723,"Species","Acanthella vaceleti","van Soest & Stentoft, 1988",1,1,"Porifera","Bubarida","Dictyonellidae","Acanthella","Acanthella vaceleti","Demospongiae",165669,NA,NA,NA,NA,"Eastern Caribbean"
"1168",532240,532240,737082,"Species","Acanthopathes humilis","(Pourtalès, 1867)",3,2,"Cnidaria","Antipatharia","Aphanipathidae","Acanthopathes","Acanthopathes humilis","Anthozoa",289311,NA,NA,NA,NA,"Eastern Caribbean"
"1169",532241,532241,737082,"Species","Acanthopathes thyoides","(Pourtalès, 1880)",9,2,"Cnidaria","Antipatharia","Aphanipathidae","Acanthopathes","Acanthopathes thyoides","Anthozoa",289313,NA,NA,NA,NA,"Eastern Caribbean"
"1170",532248,532248,737094,"Species","Acanthoprimnoa goesi","(Aurivillius, 1931)",3,2,"Cnidaria","Alcyonacea","Primnoidae","Acanthoprimnoa","Acanthoprimnoa goesi","Anthozoa",289317,NA,NA,NA,NA,"Eastern Caribbean"
"1171",532283,532283,768829,"Species","Aceste bellidifera","Thomson, 1877",3,1,"Echinodermata","Spatangoida","Schizasteridae","Aceste","Aceste bellidifera","Echinoidea",124365,NA,NA,NA,NA,"Eastern Caribbean"
"1172",532317,532317,737153,"Species","Achirus achirus","(Linnaeus, 1758)",1,1,"Chordata","Pleuronectiformes","Achiridae","Achirus","Achirus achirus","Actinopteri",279490,NA,NA,NA,NA,"Eastern Caribbean"
"1173",532509,532509,398391,"Species","Aega ecarinata","Richardson, 1898",1,1,"Arthropoda","Isopoda","Aegidae","Aega","Aega ecarinata","Malacostraca",256404,NA,NA,NA,NA,"Eastern Caribbean"
"1174",532612,532612,532610,"Species","Agaricochirus alexandri","(A. Milne-Edwards & Bouvier, 1893)",1,1,"Arthropoda","Decapoda","Paguridae","Agaricochirus","Agaricochirus alexandri","Malacostraca",366120,NA,NA,NA,NA,"Eastern Caribbean"
"1175",532616,532616,532610,"Species","Agaricochirus erosus","(A. Milne-Edwards, 1880)",1,1,"Arthropoda","Decapoda","Paguridae","Agaricochirus","Agaricochirus erosus","Malacostraca",366124,NA,NA,NA,NA,"Eastern Caribbean"
"1176",532617,532617,532610,"Species","Agaricochirus gibbosimanus","(A. Milne-Edwards, 1880)",1,1,"Arthropoda","Decapoda","Paguridae","Agaricochirus","Agaricochirus gibbosimanus","Malacostraca",366125,NA,NA,NA,NA,"Eastern Caribbean"
"1177",532638,532638,398817,"Species","Agelas conifera","(Schmidt, 1870)",1,1,"Porifera","Agelasida","Agelasidae","Agelas","Agelas conifera","Demospongiae",164824,NA,NA,NA,NA,"Eastern Caribbean"
"1178",532761,532761,532758,"Species","Alcirona krebsii","Hansen, 1890",1,1,"Arthropoda","Isopoda","Corallanidae","Alcirona","Alcirona krebsii","Malacostraca",258757,NA,NA,NA,NA,"Eastern Caribbean"
"1179",533176,533176,401171,"Species","Amphimedon complanata","(Duchassaing, 1850)",2,1,"Porifera","Haplosclerida","Niphatidae","Amphimedon","Amphimedon complanata","Demospongiae",166665,NA,NA,NA,NA,"Eastern Caribbean"
"1180",533212,533212,401229,"Species","Amphiophiura coronata","(Koehler, 1914)",3,1,"Echinodermata","Ophiurida","Ophiuridae","Amphiophiura","Amphiophiura coronata","Ophiuroidea",242700,NA,NA,NA,NA,"Eastern Caribbean"
"1181",533230,533230,695475,"Species","Amphioplus cuneatus","(Lyman, 1878)",1,1,"Echinodermata","Ophiurida","Amphiuridae","Amphioplus","Amphioplus cuneatus","Ophiuroidea",242766,NA,NA,NA,NA,"Eastern Caribbean"
"1182",533431,533431,402464,"Species","Anatoma alta","(Watson, 1886)",1,1,"Mollusca",NA,"Anatomidae","Anatoma","Anatoma alta","Gastropoda",180877,NA,NA,NA,NA,"Eastern Caribbean"
"1183",533565,533565,402978,"Species","Anilocra plebeia","Schioedte & Meinert, 1881",1,1,"Arthropoda","Isopoda","Cymothoidae","Anilocra","Anilocra plebeia","Malacostraca",257467,NA,NA,NA,NA,"Eastern Caribbean"
"1184",533653,533653,403239,"Species","Anoplodactylus glandulifer","Stock, 1954",1,1,"Arthropoda","Pantopoda","Phoxichilidiidae","Anoplodactylus","Anoplodactylus glandulifer","Pycnogonida",239886,NA,NA,NA,NA,"Eastern Caribbean"
"1185",533888,533888,601621,"Species","Antipathes caribbeana","Opresko, 1996",3,2,"Cnidaria","Antipatharia","Antipathidae","Antipathes","Antipathes caribbeana","Anthozoa",283884,NA,NA,NA,NA,"Eastern Caribbean"
"1186",533942,533942,768584,"Species","Apanthuroides millae","Menzies & Glynn, 1968",1,1,"Arthropoda","Isopoda","Anthuridae","Apanthuroides","Apanthuroides millae","Malacostraca",255421,NA,NA,NA,NA,"Eastern Caribbean"
"1187",534050,534050,404639,"Species","Aplysina fistularis","(Pallas, 1766)",2,1,"Porifera","Verongiida","Aplysinidae","Aplysina","Aplysina fistularis","Demospongiae",169648,NA,NA,NA,NA,"Eastern Caribbean"
"1188",534242,534242,738804,"Species","Arcturus caribbaeus","Richardson, 1901",1,1,"Arthropoda","Isopoda","Arcturidae","Arcturus","Arcturus caribbaeus","Malacostraca",257280,NA,NA,NA,NA,"Eastern Caribbean"
"1189",534320,534320,405993,"Species","Argyrotheca barrettiana","(Davidson, 1866)",2,1,"Brachiopoda","Terebratulida","Megathyrididae","Argyrotheca","Argyrotheca barrettiana","Rhynchonellata",235628,NA,NA,NA,NA,"Eastern Caribbean"
"1190",534321,534321,405993,"Species","Argyrotheca bermudana","Dall, 1911",2,1,"Brachiopoda","Terebratulida","Megathyrididae","Argyrotheca","Argyrotheca bermudana","Rhynchonellata",235634,NA,NA,NA,NA,"Eastern Caribbean"
"1191",534322,534322,405993,"Species","Argyrotheca crassa","Cooper, 1977",1,1,"Brachiopoda","Terebratulida","Megathyrididae","Argyrotheca","Argyrotheca crassa","Rhynchonellata",235641,NA,NA,NA,NA,"Eastern Caribbean"
"1192",534361,534361,406086,"Species","Arietellus armatus","Wolfenden, 1911",1,1,"Arthropoda","Calanoida","Arietellidae","Arietellus","Arietellus armatus",NA,104348,NA,NA,NA,NA,"Eastern Caribbean"
"1193",534702,534702,603362,"Species","Astacilla marna","Kensley & Schotte, 1994",3,1,"Arthropoda","Isopoda","Arcturidae","Astacilla","Astacilla marna","Malacostraca",257316,NA,NA,NA,NA,"Eastern Caribbean"
"1194",534706,534706,775149,"Species","Astalione cruciaria","Markham, 1975",4,2,"Arthropoda","Isopoda","Bopyridae","Astalione","Astalione cruciaria","Malacostraca",259139,NA,NA,NA,NA,"Eastern Caribbean"
"1195",534777,534777,407268,"Species","Asteroschema arenosum","Lyman, 1878",1,1,"Echinodermata","Euryalida","Asteroschematidae","Asteroschema","Asteroschema arenosum","Ophiuroidea",243111,NA,NA,NA,NA,"Eastern Caribbean"
"1196",534785,534785,407268,"Species","Asteroschema laeve","(Lyman, 1872)",2,1,"Echinodermata","Euryalida","Asteroschematidae","Asteroschema","Asteroschema laeve","Ophiuroidea",246085,NA,NA,NA,NA,"Eastern Caribbean"
"1197",534810,534810,774881,"Species","Astracme mucronata","(Lyman, 1869)",1,1,"Echinodermata","Euryalida","Gorgonocephalidae","Astracme","Astracme mucronata","Ophiuroidea",243138,NA,NA,NA,NA,"Eastern Caribbean"
"1198",534859,534859,774892,"Species","Astrocyclus caecilia","(Lütken, 1856)",1,1,"Echinodermata","Euryalida","Gorgonocephalidae","Astrocyclus","Astrocyclus caecilia","Ophiuroidea",243182,NA,NA,NA,NA,"Eastern Caribbean"
"1199",534866,534866,534865,"Species","Astrogomphus vallatus","Lyman, 1869",1,1,"Echinodermata","Euryalida","Gorgonocephalidae","Astrogomphus","Astrogomphus vallatus","Ophiuroidea",243195,NA,NA,NA,NA,"Eastern Caribbean"
"1200",534939,534939,407750,"Species","Asymmetrione desultor","Markham, 1975",2,1,"Arthropoda","Isopoda","Bopyridae","Asymmetrione","Asymmetrione desultor","Malacostraca",255194,NA,NA,NA,NA,"Eastern Caribbean"
"1201",535364,535364,605638,"Species","Bathyconchoecia hardingae","Deevey, 1975",1,1,"Arthropoda","Halocyprida","Halocyprididae","Bathyconchoecia","Bathyconchoecia hardingae","Ostracoda",127756,NA,NA,NA,NA,"Eastern Caribbean"
"1202",535429,535429,739672,"Species","Bathykermadeca turnerae","Pettibone, 1985",6,1,"Annelida","Phyllodocida","Polynoidae","Bathykermadeca","Bathykermadeca turnerae","Polychaeta",327095,NA,NA,NA,NA,"Eastern Caribbean"
"1203",535499,535499,739708,"Species","Bathypsammia fallosocialis","Squires, 1959",3,3,"Cnidaria","Scleractinia","Dendrophylliidae","Bathypsammia","Bathypsammia fallosocialis","Anthozoa",289502,NA,NA,NA,NA,"Eastern Caribbean"
"1204",535673,535673,777851,"Species","Biremis blandi","Polloni, Rowe & Teal, 1973",2,1,"Annelida","Terebellida","Terebellidae","Biremis","Biremis blandi","Polychaeta",327235,NA,NA,NA,NA,"Eastern Caribbean"
"1205",535687,535687,772635,"Species","Blakiaster conicus","Perrier, 1881",1,1,"Echinodermata","Paxillosida","Astropectinidae","Blakiaster","Blakiaster conicus","Asteroidea",178679,NA,NA,NA,NA,"Eastern Caribbean"
"1206",535749,535749,775171,"Species","Booralana tricarinata","Camp & Heard, 1988",3,1,"Arthropoda","Isopoda","Cirolanidae","Booralana","Booralana tricarinata","Malacostraca",259338,NA,NA,NA,NA,"Eastern Caribbean"
"1207",536035,536035,774718,"Genus","Buddelundiella","Silvestri, 1897",1,1,"Arthropoda","Isopoda","Trichoniscidae","Buddelundiella",NA,"Malacostraca",248548,NA,NA,NA,NA,"Eastern Caribbean"
"1208",536181,536181,414096,"Species","Cadulus parvus","Henderson, 1920",1,1,"Mollusca","Gadilida","Gadilidae","Cadulus","Cadulus parvus","Scaphopoda",344291,NA,NA,NA,NA,"Eastern Caribbean"
"1209",536375,536375,414626,"Species","Caligus asperimanus","Pearse, 1951",1,1,"Arthropoda","Siphonostomatoida","Caligidae","Caligus","Caligus asperimanus",NA,349564,NA,NA,NA,NA,"Eastern Caribbean"
"1210",536377,536377,414626,"Species","Caligus atromaculatus","Wilson C.B., 1913",1,1,"Arthropoda","Siphonostomatoida","Caligidae","Caligus","Caligus atromaculatus",NA,349565,NA,NA,NA,NA,"Eastern Caribbean"
"1211",536579,536579,608894,"Species","Calocalanus gracilis","Tanaka, 1956",23,1,"Arthropoda","Calanoida","Paracalanidae","Calocalanus","Calocalanus gracilis",NA,345776,NA,NA,NA,NA,"Eastern Caribbean"
"1212",536627,536627,772623,"Species","Calyptraster coa","Sladen, 1882",1,1,"Echinodermata","Velatida","Pterasteridae","Calyptraster","Calyptraster coa","Asteroidea",178546,NA,NA,NA,NA,"Eastern Caribbean"
"1213",536817,536817,775800,"Species","Caribisis simplex","Bayer & Stefani, 1987",3,3,"Cnidaria","Alcyonacea","Isididae","Caribisis","Caribisis simplex","Anthozoa",289573,NA,NA,NA,NA,"Eastern Caribbean"
"1214",536849,536849,740991,"Species","Carpias punctatus","(Kensley, 1984)",1,1,"Arthropoda","Isopoda","Janiridae","Carpias","Carpias punctatus","Malacostraca",255977,NA,NA,NA,NA,"Eastern Caribbean"
"1215",536850,536850,740991,"Species","Carpias serricaudus","(Menzies & Glynn, 1968)",3,1,"Arthropoda","Isopoda","Janiridae","Carpias","Carpias serricaudus","Malacostraca",255978,NA,NA,NA,NA,"Eastern Caribbean"
"1216",536947,536947,767805,"Species","Catapaguroides microps","A. Milne-Edwards & Bouvier, 1892",1,1,"Arthropoda","Decapoda","Paguridae","Catapaguroides","Catapaguroides microps","Malacostraca",107225,NA,NA,NA,NA,"Eastern Caribbean"
"1217",537028,537028,417968,"Species","Caymanostella spinimarginata","Belyaev, 1974",1,1,"Echinodermata","Velatida","Caymanostellidae","Caymanostella","Caymanostella spinimarginata","Asteroidea",177891,NA,NA,NA,NA,"Eastern Caribbean"
"1218",537123,537123,537122,"Subspecies","Ceramaster grenadensis grenadensis","(Perrier, 1881)",4,1,"Echinodermata","Valvatida","Goniasteridae","Ceramaster","Ceramaster grenadensis","Asteroidea",125211,NA,NA,NA,NA,"Eastern Caribbean"
"1219",537164,537164,771972,"Species","Ceratoporella nicholsoni","(Hickson, 1911)",1,1,"Porifera","Agelasida","Astroscleridae","Ceratoporella","Ceratoporella nicholsoni","Demospongiae",164851,NA,NA,NA,NA,"Eastern Caribbean"
"1220",537361,537361,419477,"Species","Chaetaster longipes","(Retzius, 1805)",1,1,"Echinodermata","Valvatida","Chaetasteridae","Chaetaster","Chaetaster longipes","Asteroidea",124004,NA,NA,NA,NA,"Eastern Caribbean"
"1221",537513,537513,612680,"Species","Chiridota heheva","Pawson & Vance, 2004",1,1,"Echinodermata","Apodida","Chiridotidae","Chiridota","Chiridota heheva","Holothuroidea",242131,NA,NA,NA,NA,"Eastern Caribbean"
"1222",537770,537770,422419,"Species","Chrysogorgia multiflora","Deichmann, 1936",6,3,"Cnidaria","Alcyonacea","Chrysogorgiidae","Chrysogorgia","Chrysogorgia multiflora","Anthozoa",286130,NA,NA,NA,NA,"Eastern Caribbean"
"1223",537776,537776,422419,"Species","Chrysogorgia spiculosa","(Verrill, 1883)",9,3,"Cnidaria","Alcyonacea","Chrysogorgiidae","Chrysogorgia","Chrysogorgia spiculosa","Anthozoa",286146,NA,NA,NA,NA,"Eastern Caribbean"
"1224",537777,537777,422419,"Species","Chrysogorgia squamata","(Verrill, 1883)",3,1,"Cnidaria","Alcyonacea","Chrysogorgiidae","Chrysogorgia","Chrysogorgia squamata","Anthozoa",286147,NA,NA,NA,NA,"Eastern Caribbean"
"1225",537838,537838,422690,"Species","Cinachyrella apion","(Uliczka, 1929)",1,1,"Porifera","Spirophorida","Tetillidae","Cinachyrella","Cinachyrella apion","Demospongiae",171294,NA,NA,NA,NA,"Eastern Caribbean"
"1226",537839,537839,422690,"Species","Cinachyrella arenosa","(van Soest & Stentoft, 1988)",1,1,"Porifera","Spirophorida","Tetillidae","Cinachyrella","Cinachyrella arenosa","Demospongiae",171295,NA,NA,NA,NA,"Eastern Caribbean"
"1227",538026,538026,423772,"Species","Clavella levis","Wilson C.B., 1915",1,1,"Arthropoda","Siphonostomatoida","Lernaeopodidae","Clavella","Clavella levis",NA,357857,NA,NA,NA,NA,"Eastern Caribbean"
"1228",538090,538090,423934,"Species","Clibanarius sclopetarius","(Herbst, 1796)",1,1,"Arthropoda","Decapoda","Diogenidae","Clibanarius","Clibanarius sclopetarius","Malacostraca",367522,NA,NA,NA,NA,"Eastern Caribbean"
"1229",538107,538107,614330,"Species","Cliona caribbaea","Carter, 1882",1,1,"Porifera","Clionaida","Clionaidae","Cliona","Cliona caribbaea","Demospongiae",170432,NA,NA,NA,NA,"Eastern Caribbean"
"1230",538336,538336,775204,"Species","Colopisthus cavalier","Moore & Brusca, 2003",2,1,"Arthropoda","Isopoda","Cirolanidae","Colopisthus","Colopisthus cavalier","Malacostraca",259836,NA,NA,NA,NA,"Eastern Caribbean"
"1231",538338,538338,775204,"Species","Colopisthus ronrico","Moore & Brusca, 2003",1,1,"Arthropoda","Isopoda","Cirolanidae","Colopisthus","Colopisthus ronrico","Malacostraca",259838,NA,NA,NA,NA,"Eastern Caribbean"
"1232",538653,538653,616144,"Species","Copilia lata","Giesbrecht, 1891",1,1,"Arthropoda","Poecilostomatoida","Sapphirinidae","Copilia","Copilia lata",NA,129036,NA,NA,NA,NA,"Eastern Caribbean"
"1233",538840,538840,428229,"Species","Craniella tethyoides","Schmidt, 1870",1,1,"Porifera","Spirophorida","Tetillidae","Craniella","Craniella tethyoides","Demospongiae",171354,NA,NA,NA,NA,"Eastern Caribbean"
"1234",538966,538966,429038,"Species","Crypthelia glossopoma","Cairns, 1986",4,2,"Cnidaria","Anthoathecata","Stylasteridae","Crypthelia","Crypthelia glossopoma","Hydrozoa",285785,NA,NA,NA,NA,"Eastern Caribbean"
"1235",538967,538967,429038,"Species","Crypthelia insolita","Cairns, 1986",8,2,"Cnidaria","Anthoathecata","Stylasteridae","Crypthelia","Crypthelia insolita","Hydrozoa",285786,NA,NA,NA,NA,"Eastern Caribbean"
"1236",538970,538970,429038,"Species","Crypthelia papillosa","Cairns, 1986",2,2,"Cnidaria","Anthoathecata","Stylasteridae","Crypthelia","Crypthelia papillosa","Hydrozoa",285790,NA,NA,NA,NA,"Eastern Caribbean"
"1237",538971,538971,429038,"Species","Crypthelia peircei","Pourtalès, 1867",5,2,"Cnidaria","Anthoathecata","Stylasteridae","Crypthelia","Crypthelia peircei","Hydrozoa",285791,NA,NA,NA,NA,"Eastern Caribbean"
"1238",538975,538975,429038,"Species","Crypthelia tenuiseptata","Cairns, 1986",4,2,"Cnidaria","Anthoathecata","Stylasteridae","Crypthelia","Crypthelia tenuiseptata","Hydrozoa",117955,NA,NA,NA,NA,"Eastern Caribbean"
"1239",539008,539008,682140,"Species","Cryptopecten phrygium","(Dall, 1886)",1,1,"Mollusca","Pectinoida","Pectinidae","Cryptopecten","Cryptopecten phrygium","Bivalvia",156821,NA,NA,NA,NA,"Eastern Caribbean"
"1240",539065,539065,429542,"Species","Cubaris murina","Brandt, 1833",2,1,"Arthropoda","Isopoda","Armadillidae","Cubaris","Cubaris murina","Malacostraca",260023,NA,NA,NA,NA,"Eastern Caribbean"
"1241",539167,539167,772989,"Species","Cyathella lutea","Schmidt, 1880",4,1,"Porifera","Aulocalycoida","Aulocalycidae","Cyathella","Cyathella lutea","Hexactinellida",196852,NA,NA,NA,NA,"Eastern Caribbean"
"1242",539453,539453,772157,"Species","Cyrtaulon sigsbeei","(Schmidt, 1880)",1,1,"Porifera","Hexactinosida","Tretodictyidae","Cyrtaulon","Cyrtaulon sigsbeei","Hexactinellida",171796,NA,NA,NA,NA,"Eastern Caribbean"
"1243",539529,539529,431953,"Species","Dallina floridana","(Pourtalès, 1867)",3,1,"Brachiopoda","Terebratulida","Dallinidae","Dallina","Dallina floridana","Rhynchonellata",235695,NA,NA,NA,NA,"Eastern Caribbean"
"1244",539809,539809,433234,"Species","Desmacella pumilio","Schmidt, 1870",2,1,"Porifera","Desmacellida","Desmacellidae","Desmacella","Desmacella pumilio","Demospongiae",133218,NA,NA,NA,NA,"Eastern Caribbean"
"1245",540063,540063,775224,"Species","Dicropleon morator","Markham, 1982",1,1,"Arthropoda","Isopoda","Bopyridae","Dicropleon","Dicropleon morator","Malacostraca",260175,NA,NA,NA,NA,"Eastern Caribbean"
"1246",540064,540064,775224,"Species","Dicropleon periclimenis","Markham, 1972",2,2,"Arthropoda","Isopoda","Bopyridae","Dicropleon","Dicropleon periclimenis","Malacostraca",260176,NA,NA,NA,NA,"Eastern Caribbean"
"1247",540132,540132,778236,"Species","Diogenella deichmannae","Humes & Ho, 1970",3,1,"Arthropoda","Poecilostomatoida","Lichomolgidae","Diogenella","Diogenella deichmannae",NA,351051,NA,NA,NA,NA,"Eastern Caribbean"
"1248",540133,540133,778236,"Species","Diogenella impar","Humes & Ho, 1970",2,1,"Arthropoda","Poecilostomatoida","Lichomolgidae","Diogenella","Diogenella impar",NA,351052,NA,NA,NA,NA,"Eastern Caribbean"
"1249",540136,540136,778237,"Species","Diogenidium deforme","Stock, 1968",1,1,"Arthropoda","Poecilostomatoida","Lichomolgidae","Diogenidium","Diogenidium deforme",NA,351055,NA,NA,NA,NA,"Eastern Caribbean"
"1250",540254,540254,435444,"Species","Discodermia dissoluta","Schmidt, 1880",1,1,"Porifera","Tetractinellida","Theonellidae","Discodermia","Discodermia dissoluta","Demospongiae",171215,NA,NA,NA,NA,"Eastern Caribbean"
"1251",540289,540289,775850,"Species","Distichopathes filix","(Pourtalès, 1867)",7,1,"Cnidaria","Antipatharia","Aphanipathidae","Distichopathes","Distichopathes filix","Anthozoa",289840,NA,NA,NA,NA,"Eastern Caribbean"
"1252",540292,540292,697136,"Species","Distichopora anomala","Cairns, 1986",9,2,"Cnidaria","Anthoathecata","Stylasteridae","Distichopora","Distichopora anomala","Hydrozoa",288317,NA,NA,NA,NA,"Eastern Caribbean"
"1253",540293,540293,697136,"Species","Distichopora barbadensis","Pourtalès, 1874",2,2,"Cnidaria","Anthoathecata","Stylasteridae","Distichopora","Distichopora barbadensis","Hydrozoa",288319,NA,NA,NA,NA,"Eastern Caribbean"
"1254",540295,540295,697136,"Species","Distichopora cervina","Pourtalès, 1871",14,2,"Cnidaria","Anthoathecata","Stylasteridae","Distichopora","Distichopora cervina","Hydrozoa",288321,NA,NA,NA,NA,"Eastern Caribbean"
"1255",540457,540457,770487,"Species","Drachmaster bullisi","Downey, 1970",2,1,"Echinodermata","Valvatida","Ophidiasteridae","Drachmaster","Drachmaster bullisi","Asteroidea",378594,NA,NA,NA,NA,"Eastern Caribbean"
"1256",540508,540508,767809,"Species","Dromia erythropus","(Edwards in Catesby, 1771)",1,1,"Arthropoda","Decapoda","Dromiidae","Dromia","Dromia erythropus","Malacostraca",241022,NA,NA,NA,NA,"Eastern Caribbean"
"1257",540581,540581,436868,"Species","Dysidea variabilis","(Duchassaing & Michelotti, 1864)",1,1,"Porifera","Dictyoceratida","Dysideidae","Dysidea","Dysidea variabilis","Demospongiae",164974,NA,NA,NA,NA,"Eastern Caribbean"
"1258",540734,540734,622919,"Species","Ectinosoma virginensis","Coull, 1971",2,1,"Arthropoda","Harpacticoida","Ectinosomatidae","Ectinosoma","Ectinosoma virginensis",NA,351284,NA,NA,NA,NA,"Eastern Caribbean"
"1259",540751,540751,540750,"Species","Ectyoplasia ferox","(Duchassaing & Michelotti, 1864)",1,1,"Porifera","Axinellida","Raspailiidae","Ectyoplasia","Ectyoplasia ferox","Demospongiae",168021,NA,NA,NA,NA,"Eastern Caribbean"
"1260",540800,540800,437781,"Species","Eisothistos teri","Kensley & Snelgrove, 1987",2,1,"Arthropoda","Isopoda","Expanathuridae","Eisothistos","Eisothistos teri","Malacostraca",255515,NA,NA,NA,NA,"Eastern Caribbean"
"1261",540933,540933,778523,"Species","Enallopagurus provenzanoi","Lemaitre & McLaughlin, 2003",1,1,"Arthropoda","Decapoda","Paguridae","Enallopagurus","Enallopagurus provenzanoi","Malacostraca",366334,NA,NA,NA,NA,"Eastern Caribbean"
"1262",540947,540947,745179,"Species","Endecamera palea","Zottoli, 1982",2,1,"Annelida","Terebellida","Ampharetidae","Endecamera","Endecamera palea","Polychaeta",327493,NA,NA,NA,NA,"Eastern Caribbean"
"1263",541097,541097,450470,"Genus","Epipolasis","de Laubenfels, 1936",1,1,"Porifera","Suberitida","Halichondriidae","Epipolasis",NA,"Demospongiae",165782,NA,NA,NA,NA,"Eastern Caribbean"
"1264",541227,541227,440235,"Species","Erylus transiens","(Weltner, 1882)",3,2,"Porifera","Tetractinellida","Geodiidae","Erylus","Erylus transiens","Demospongiae",170093,NA,NA,NA,NA,"Eastern Caribbean"
"1265",541230,541230,774476,"Species","Erymnia muralifera","Cooper, 1977",1,1,"Brachiopoda","Terebratulida","Terebratulidae","Erymnia","Erymnia muralifera","Rhynchonellata",235492,NA,NA,NA,NA,"Eastern Caribbean"
"1266",541523,541523,441686,"Species","Eumida alvini","Eibye-Jacobsen, 1991",2,1,"Annelida","Phyllodocida","Phyllodocidae","Eumida","Eumida alvini","Polychaeta",327615,NA,NA,NA,NA,"Eastern Caribbean"
"1267",541553,541553,441758,"Species","Eunice denticulata","Webster, 1884",1,1,"Annelida","Eunicida","Eunicidae","Eunice","Eunice denticulata","Polychaeta",327664,NA,NA,NA,NA,"Eastern Caribbean"
"1268",541558,541558,441758,"Species","Eunice fucata","Ehlers, 1887",1,1,"Annelida","Eunicida","Eunicidae","Eunice","Eunice fucata","Polychaeta",327684,NA,NA,NA,NA,"Eastern Caribbean"
"1269",541601,541601,777196,"Species","Eunicea laxispica","(Lamarck, 1815)",12,2,"Cnidaria","Alcyonacea","Plexauridae","Eunicea","Eunicea laxispica","Anthozoa",283251,NA,NA,NA,NA,"Eastern Caribbean"
"1270",541603,541603,777196,"Species","Eunicea palmeri","Bayer, 1961",1,1,"Cnidaria","Alcyonacea","Plexauridae","Eunicea","Eunicea palmeri","Anthozoa",283257,NA,NA,NA,NA,"Eastern Caribbean"
