"","id","valid_id","parent_id","rank_name","tname","tauthor","worms_id","records","datasets","phylum","order","family","genus","species","class","redlist","status","gisd","hab","ecoregion"
"726",534307,534307,405933,"Species","Argulus flavescens","Wilson C.B., 1916",357196,1,1,"Arthropoda","Arguloida","Argulidae","Argulus","Argulus flavescens","Ichthyostraca",NA,NA,NA,NA,"Western Caribbean"
"727",534320,534320,405993,"Species","Argyrotheca barrettiana","(Davidson, 1866)",235628,1,1,"Brachiopoda","Terebratulida","Megathyrididae","Argyrotheca","Argyrotheca barrettiana","Rhynchonellata",NA,NA,NA,NA,"Western Caribbean"
"728",534325,534325,405993,"Species","Argyrotheca rubrocostata","Cooper, 1977",235643,2,1,"Brachiopoda","Terebratulida","Megathyrididae","Argyrotheca","Argyrotheca rubrocostata","Rhynchonellata",NA,NA,NA,NA,"Western Caribbean"
"729",534438,534438,406297,"Species","Armadilloniscus ninae","Schultz, 1984",257501,3,1,"Arthropoda","Isopoda","Detonidae","Armadilloniscus","Armadilloniscus ninae","Malacostraca",NA,NA,NA,NA,"Western Caribbean"
"730",534539,534539,603103,"Species","Ascidia curvata","(Traustedt, 1882)",249981,2,1,"Chordata","Phlebobranchia","Ascidiidae","Ascidia","Ascidia curvata","Ascidiacea",NA,NA,NA,NA,"Western Caribbean"
"731",534580,534580,406677,"Species","Ascorhynchus latipes","(Cole, 1906)",266332,2,1,"Arthropoda","Pantopoda","Ascorhynchidae","Ascorhynchus","Ascorhynchus latipes","Pycnogonida",NA,NA,NA,NA,"Western Caribbean"
"732",534587,534587,406677,"Species","Ascorhynchus petilus","Child, 1996",239716,1,1,"Arthropoda","Pantopoda","Ascorhynchidae","Ascorhynchus","Ascorhynchus petilus","Pycnogonida",NA,NA,NA,NA,"Western Caribbean"
"733",534784,534784,407268,"Species","Asteroschema intectum","Lyman, 1878",243121,1,1,"Echinodermata","Euryalida","Asteroschematidae","Asteroschema","Asteroschema intectum","Ophiuroidea",NA,NA,NA,NA,"Western Caribbean"
"734",534808,534808,774787,"Species","Astichopus multifidus","(Sluiter, 1910)",241780,8,2,"Echinodermata","Aspidochirotida","Stichopodidae","Astichopus","Astichopus multifidus","Holothuroidea",TRUE,"LC",NA,NA,"Western Caribbean"
"735",534859,534859,774892,"Species","Astrocyclus caecilia","(Lütken, 1856)",243182,1,1,"Echinodermata","Euryalida","Gorgonocephalidae","Astrocyclus","Astrocyclus caecilia","Ophiuroidea",NA,NA,NA,NA,"Western Caribbean"
"736",534921,534921,407617,"Species","Astrophiura permira","Sladen, 1879",214622,1,1,"Echinodermata","Ophiurida","Ophiuridae","Astrophiura","Astrophiura permira","Ophiuroidea",NA,NA,NA,NA,"Western Caribbean"
"737",534939,534939,407750,"Species","Asymmetrione desultor","Markham, 1975",255194,1,1,"Arthropoda","Isopoda","Bopyridae","Asymmetrione","Asymmetrione desultor","Malacostraca",NA,NA,NA,NA,"Western Caribbean"
"738",535187,535187,775158,"Species","Azygopleon schmitti","(Pearse, 1932)",259199,5,1,"Arthropoda","Isopoda","Bopyridae","Azygopleon","Azygopleon schmitti","Malacostraca",NA,NA,NA,NA,"Western Caribbean"
"739",535460,535460,773510,"Species","Bathynarius anomalus","(A. Milne-Edwards & Bouvier, 1893)",367406,1,1,"Arthropoda","Decapoda","Diogenidae","Bathynarius","Bathynarius anomalus","Malacostraca",NA,NA,NA,NA,"Western Caribbean"
"740",535653,535653,411695,"Species","Biemna caribea","Pulitzer-Finali, 1986",168252,4,1,"Porifera","Biemnida","Biemnidae","Biemna","Biemna caribea","Demospongiae",NA,NA,NA,NA,"Western Caribbean"
"741",535687,535687,772635,"Species","Blakiaster conicus","Perrier, 1881",178679,2,1,"Echinodermata","Paxillosida","Astropectinidae","Blakiaster","Blakiaster conicus","Asteroidea",NA,NA,NA,NA,"Western Caribbean"
"742",535751,535751,773961,"Species","Bopyrella harmopleon","Bowman, 1956",258423,1,1,"Arthropoda","Isopoda","Bopyridae","Bopyrella","Bopyrella harmopleon","Malacostraca",NA,NA,NA,NA,"Western Caribbean"
"743",535759,535759,1014022,"Genus","Bopyrinella","Nierstrasz & Brender à Brandis, 1925",248528,1,1,"Arthropoda","Isopoda","Bopyridae","Bopyrinella",NA,"Malacostraca",NA,NA,NA,NA,"Western Caribbean"
"744",536301,536301,414333,"Species","Caenopedina cubensis","A. Agassiz, 1869",124349,3,1,"Echinodermata","Pedinoida","Pedinidae","Caenopedina","Caenopedina cubensis","Echinoidea",NA,NA,NA,NA,"Western Caribbean"
"745",536350,536350,737042,"Genus","Calcigorgia","Broch, 1935",378315,2,2,"Cnidaria","Alcyonacea","Acanthogorgiidae","Calcigorgia",NA,"Anthozoa",NA,NA,NA,NA,"Western Caribbean"
"746",536375,536375,414626,"Species","Caligus asperimanus","Pearse, 1951",349564,1,1,"Arthropoda","Siphonostomatoida","Caligidae","Caligus","Caligus asperimanus",NA,NA,NA,NA,NA,"Western Caribbean"
"747",536377,536377,414626,"Species","Caligus atromaculatus","Wilson C.B., 1913",349565,1,1,"Arthropoda","Siphonostomatoida","Caligidae","Caligus","Caligus atromaculatus",NA,NA,NA,NA,NA,"Western Caribbean"
"748",536379,536379,414626,"Species","Caligus biseriodentatus","Shen, 1957",349575,1,1,"Arthropoda","Siphonostomatoida","Caligidae","Caligus","Caligus biseriodentatus",NA,NA,NA,NA,NA,"Western Caribbean"
"749",536579,536579,608894,"Species","Calocalanus gracilis","Tanaka, 1956",345776,5,1,"Arthropoda","Calanoida","Paracalanidae","Calocalanus","Calocalanus gracilis",NA,NA,NA,NA,NA,"Western Caribbean"
"750",536614,536614,775093,"Genus","Calycuoniscus","Collinge, 1915",248572,1,1,"Arthropoda","Isopoda","Dubioniscidae","Calycuoniscus",NA,"Malacostraca",NA,NA,NA,NA,"Western Caribbean"
"751",536849,536849,740991,"Species","Carpias punctatus","(Kensley, 1984)",255977,10,1,"Arthropoda","Isopoda","Janiridae","Carpias","Carpias punctatus","Malacostraca",NA,NA,NA,NA,"Western Caribbean"
"752",536850,536850,740991,"Species","Carpias serricaudus","(Menzies & Glynn, 1968)",255978,2,1,"Arthropoda","Isopoda","Janiridae","Carpias","Carpias serricaudus","Malacostraca",NA,NA,NA,NA,"Western Caribbean"
"753",536852,536852,740991,"Species","Carpias triton","(Pires, 1982)",216040,3,1,"Arthropoda","Isopoda","Janiridae","Carpias","Carpias triton","Malacostraca",NA,NA,NA,NA,"Western Caribbean"
"754",536896,536896,417267,"Species","Caryophyllia crypta","Cairns, 2000",286737,2,1,"Cnidaria","Scleractinia","Caryophylliidae","Caryophyllia","Caryophyllia crypta","Anthozoa",NA,NA,NA,NA,"Western Caribbean"
"755",536918,536918,417443,"Species","Cassiopea xamachana","Bigelow, 1892",287172,1,1,"Cnidaria","Rhizostomeae","Cassiopeidae","Cassiopea","Cassiopea xamachana","Scyphozoa",NA,NA,NA,NA,"Western Caribbean"
"756",536951,536951,417497,"Species","Catapagurus sharreri","A. Milne-Edwards, 1880",366270,1,1,"Arthropoda","Decapoda","Paguridae","Catapagurus","Catapagurus sharreri","Malacostraca",NA,NA,NA,NA,"Western Caribbean"
"757",537149,537149,778207,"Species","Ceratocolax mykternastes","Cressey, 1981",349995,4,1,"Arthropoda","Poecilostomatoida","Bomolochidae","Ceratocolax","Ceratocolax mykternastes",NA,NA,NA,NA,NA,"Western Caribbean"
"758",537777,537777,422419,"Species","Chrysogorgia squamata","(Verrill, 1883)",286147,3,3,"Cnidaria","Alcyonacea","Chrysogorgiidae","Chrysogorgia","Chrysogorgia squamata","Anthozoa",NA,NA,NA,NA,"Western Caribbean"
"759",537838,537838,422690,"Species","Cinachyrella apion","(Uliczka, 1929)",171294,6,1,"Porifera","Spirophorida","Tetillidae","Cinachyrella","Cinachyrella apion","Demospongiae",NA,NA,NA,NA,"Western Caribbean"
"760",537950,537950,772607,"Species","Cladaster rudis","Verrill, 1899",178099,1,1,"Echinodermata","Valvatida","Goniasteridae","Cladaster","Cladaster rudis","Asteroidea",NA,NA,NA,NA,"Western Caribbean"
"761",537953,537953,775814,"Species","Cladocarpoides yucatanicus","Bogle, 1984",289668,2,1,"Cnidaria","Leptothecata","Aglaopheniidae","Cladocarpoides","Cladocarpoides yucatanicus","Hydrozoa",NA,NA,NA,NA,"Western Caribbean"
"762",538107,538107,614330,"Species","Cliona caribbaea","Carter, 1882",170432,2,1,"Porifera","Clionaida","Clionaidae","Cliona","Cliona caribbaea","Demospongiae",NA,NA,NA,NA,"Western Caribbean"
"763",538177,538177,614533,"Species","Clytia macrotheca","(Perkins, 1908)",284376,1,1,"Cnidaria","Leptothecata","Campanulariidae","Clytia","Clytia macrotheca","Hydrozoa",NA,NA,NA,NA,"Western Caribbean"
"764",538257,538257,773650,"Species","Coenobita clypeatus","(Fabricius, 1787)",368191,4,1,"Arthropoda","Decapoda","Coenobitidae","Coenobita","Coenobita clypeatus","Malacostraca",NA,NA,NA,NA,"Western Caribbean"
"765",538311,538311,425287,"Species","Colobomatus belizensis","Cressey & Schotte, 1983",350271,9,1,"Arthropoda","Poecilostomatoida","Philichthyidae","Colobomatus","Colobomatus belizensis",NA,NA,NA,NA,NA,"Western Caribbean"
"766",538966,538966,429038,"Species","Crypthelia glossopoma","Cairns, 1986",285785,2,2,"Cnidaria","Anthoathecata","Stylasteridae","Crypthelia","Crypthelia glossopoma","Hydrozoa",NA,NA,NA,NA,"Western Caribbean"
"767",539065,539065,429542,"Species","Cubaris murina","Brandt, 1833",260023,1,1,"Arthropoda","Isopoda","Armadillidae","Cubaris","Cubaris murina","Malacostraca",NA,NA,NA,NA,"Western Caribbean"
"768",539178,539178,430078,"Species","Cyathura cubana","Negoescu, 1979",255426,2,1,"Arthropoda","Isopoda","Anthuridae","Cyathura","Cyathura cubana","Malacostraca",NA,NA,NA,NA,"Western Caribbean"
"769",539359,539359,430819,"Species","Cymodoce ruetzleri","Kensley, 1984",256978,12,1,"Arthropoda","Isopoda","Sphaeromatidae","Cymodoce","Cymodoce ruetzleri","Malacostraca",NA,NA,NA,NA,"Western Caribbean"
"770",539529,539529,431953,"Species","Dallina floridana","(Pourtalès, 1867)",235695,2,1,"Brachiopoda","Terebratulida","Dallinidae","Dallina","Dallina floridana","Rhynchonellata",NA,NA,NA,NA,"Western Caribbean"
"771",539595,539595,769588,"Species","Deepstaria enigmatica","Russell, 1967",135307,1,1,"Cnidaria","Semaeostomeae","Ulmaridae","Deepstaria","Deepstaria enigmatica","Scyphozoa",NA,NA,NA,NA,"Western Caribbean"
"772",540073,540073,771974,"Genus","Dictyodendrilla","Bergquist, 1980",164890,3,1,"Porifera","Dendroceratida","Dictyodendrillidae","Dictyodendrilla",NA,"Demospongiae",NA,NA,NA,NA,"Western Caribbean"
"773",540211,540211,768556,"Species","Diplophryxus siankaanensis","Markham, 1988",255222,1,1,"Arthropoda","Isopoda","Bopyridae","Diplophryxus","Diplophryxus siankaanensis","Malacostraca",NA,NA,NA,NA,"Western Caribbean"
"774",540295,540295,697136,"Species","Distichopora cervina","Pourtalès, 1871",288321,2,2,"Cnidaria","Anthoathecata","Stylasteridae","Distichopora","Distichopora cervina","Hydrozoa",NA,NA,NA,NA,"Western Caribbean"
"775",540297,540297,697136,"Species","Distichopora foliacea","Pourtalès, 1868",288325,2,2,"Cnidaria","Anthoathecata","Stylasteridae","Distichopora","Distichopora foliacea","Hydrozoa",NA,NA,NA,NA,"Western Caribbean"
"776",540301,540301,697136,"Species","Distichopora rosalindae","Cairns, 1986",288334,2,2,"Cnidaria","Anthoathecata","Stylasteridae","Distichopora","Distichopora rosalindae","Hydrozoa",NA,NA,NA,NA,"Western Caribbean"
"777",540305,540305,697136,"Species","Distichopora yucatanensis","Cairns, 1986",288339,11,2,"Cnidaria","Anthoathecata","Stylasteridae","Distichopora","Distichopora yucatanensis","Hydrozoa",NA,NA,NA,NA,"Western Caribbean"
"778",540558,540558,436799,"Species","Dynamenella perforata","(Moore, 1901)",257001,2,1,"Arthropoda","Isopoda","Sphaeromatidae","Dynamenella","Dynamenella perforata","Malacostraca",NA,NA,NA,NA,"Western Caribbean"
"779",540560,540560,436799,"Species","Dynamenella quadrilirata","Kensley, 1984",257004,5,1,"Arthropoda","Isopoda","Sphaeromatidae","Dynamenella","Dynamenella quadrilirata","Malacostraca",NA,NA,NA,NA,"Western Caribbean"
"780",540651,540651,437115,"Species","Echinocyamus macrostomus","Mortensen, 1907",124271,1,1,"Echinodermata","Clypeasteroida","Echinocyamidae","Echinocyamus","Echinocyamus macrostomus","Echinoidea",NA,NA,NA,NA,"Western Caribbean"
"781",540659,540659,744926,"Species","Echinoderes abbreviatus","Higgins, 1983",265054,3,1,"Cephalorhyncha","Cyclorhagida","Echinoderidae","Echinoderes","Echinoderes abbreviatus","Kinorhyncha",NA,NA,NA,NA,"Western Caribbean"
"782",540668,540668,744926,"Species","Echinoderes horni","Higgins, 1983",265068,6,1,"Cephalorhyncha","Cyclorhagida","Echinoderidae","Echinoderes","Echinoderes horni","Kinorhyncha",NA,NA,NA,NA,"Western Caribbean"
"783",540669,540669,744926,"Species","Echinoderes imperforatus","Higgins, 1983",265069,5,1,"Cephalorhyncha","Cyclorhagida","Echinoderidae","Echinoderes","Echinoderes imperforatus","Kinorhyncha",NA,NA,NA,NA,"Western Caribbean"
"784",540673,540673,744926,"Species","Echinoderes truncatus","Higgins, 1983",265090,3,1,"Cephalorhyncha","Cyclorhagida","Echinoderidae","Echinoderes","Echinoderes truncatus","Kinorhyncha",NA,NA,NA,NA,"Western Caribbean"
"785",540793,540793,768478,"Species","Eirene lactea","(Mayer, 1900)",284585,1,1,"Cnidaria","Leptothecata","Eirenidae","Eirene","Eirene lactea","Hydrozoa",NA,NA,NA,NA,"Western Caribbean"
"786",540799,540799,437781,"Species","Eisothistos petrensis","Kensley, 1984",255511,9,1,"Arthropoda","Isopoda","Expanathuridae","Eisothistos","Eisothistos petrensis","Malacostraca",NA,NA,NA,NA,"Western Caribbean"
"787",540933,540933,778523,"Species","Enallopagurus provenzanoi","Lemaitre & McLaughlin, 2003",366334,2,1,"Arthropoda","Decapoda","Paguridae","Enallopagurus","Enallopagurus provenzanoi","Malacostraca",NA,NA,NA,NA,"Western Caribbean"
"788",541042,541042,439238,"Species","Eostichopus arnesoni","Cutress & Miller, 1982",149786,3,1,"Echinodermata","Aspidochirotida","Stichopodidae","Eostichopus","Eostichopus arnesoni","Holothuroidea",TRUE,"DD",NA,NA,"Western Caribbean"
"789",541187,541187,440176,"Species","Errina altispina","Cairns, 1986",285800,7,2,"Cnidaria","Anthoathecata","Stylasteridae","Errina","Errina altispina","Hydrozoa",NA,NA,NA,NA,"Western Caribbean"
"790",541220,541220,440235,"Species","Erylus formosus","Sollas, 1886",170070,1,1,"Porifera","Tetractinellida","Geodiidae","Erylus","Erylus formosus","Demospongiae",NA,NA,NA,NA,"Western Caribbean"
"791",541360,541360,768484,"Species","Eucheilota paradoxica","Mayer, 1900",117536,1,1,"Cnidaria","Leptothecata","Lovenellidae","Eucheilota","Eucheilota paradoxica","Hydrozoa",NA,NA,NA,NA,"Western Caribbean"
"792",541495,541495,441534,"Species","Eulalia myriacyclum","(Schmarda, 1861)",333276,3,1,"Annelida","Phyllodocida","Phyllodocidae","Eulalia","Eulalia myriacyclum","Polychaeta",NA,NA,NA,NA,"Western Caribbean"
"793",541526,541526,441686,"Species","Eumida muriatica","Eibye-Jacobsen, 1991",327618,1,1,"Annelida","Phyllodocida","Phyllodocidae","Eumida","Eumida muriatica","Polychaeta",NA,NA,NA,NA,"Western Caribbean"
"794",541554,541554,441758,"Species","Eunice donathi","Carrera-Parras & Salazar-Vallejo, 1998",327666,1,1,"Annelida","Eunicida","Eunicidae","Eunice","Eunice donathi","Polychaeta",NA,NA,NA,NA,"Western Caribbean"
"795",541555,541555,441758,"Species","Eunice edwinlinkae","Carrera-Parras & Salazar-Vallejo, 1998",327669,1,1,"Annelida","Eunicida","Eunicidae","Eunice","Eunice edwinlinkae","Polychaeta",NA,NA,NA,NA,"Western Caribbean"
"796",541558,541558,441758,"Species","Eunice fucata","Ehlers, 1887",327684,4,1,"Annelida","Eunicida","Eunicidae","Eunice","Eunice fucata","Polychaeta",NA,NA,NA,NA,"Western Caribbean"
"797",541559,541559,441758,"Species","Eunice hartmanae","Carrera-Parra & Salazar-Vallejo, 1998",327691,1,1,"Annelida","Eunicida","Eunicidae","Eunice","Eunice hartmanae","Polychaeta",NA,NA,NA,NA,"Western Caribbean"
"798",541561,541561,441758,"Species","Eunice hernandezi","Carrera-Parra & Salazar-Vallejo, 1998",327694,2,1,"Annelida","Eunicida","Eunicidae","Eunice","Eunice hernandezi","Polychaeta",NA,NA,NA,NA,"Western Caribbean"
"799",541562,541562,441758,"Species","Eunice ibarzabalae","Carrera-Parra & Salazar-Vallejo, 1998",327697,1,1,"Annelida","Eunicida","Eunicidae","Eunice","Eunice ibarzabalae","Polychaeta",NA,NA,NA,NA,"Western Caribbean"
"800",541563,541563,441758,"Species","Eunice lanai","Carrera-Parra & Salazar-Vallejo, 1998",327709,1,1,"Annelida","Eunicida","Eunicidae","Eunice","Eunice lanai","Polychaeta",NA,NA,NA,NA,"Western Caribbean"
"801",541576,541576,441758,"Species","Eunice nonatoi","Carrera-Parra & Salazar-Vallejo, 1998",327752,1,1,"Annelida","Eunicida","Eunicidae","Eunice","Eunice nonatoi","Polychaeta",NA,NA,NA,NA,"Western Caribbean"
"802",541591,541591,441758,"Species","Eunice violaceomaculata","Ehlers, 1887",327810,5,1,"Annelida","Eunicida","Eunicidae","Eunice","Eunice violaceomaculata","Polychaeta",NA,NA,NA,NA,"Western Caribbean"
"803",541850,541850,442321,"Species","Eurycyde raphiaster","Loman, 1912",239500,1,1,"Arthropoda","Pantopoda","Ascorhynchidae","Eurycyde","Eurycyde raphiaster","Pycnogonida",NA,NA,NA,NA,"Western Caribbean"
"804",541868,541868,442396,"Species","Eurypon clavatella","Little, 1963",168048,1,1,"Porifera","Axinellida","Raspailiidae","Eurypon","Eurypon clavatella","Demospongiae",NA,NA,NA,NA,"Western Caribbean"
"805",541974,541974,442993,"Species","Excirolana mayana","(Ives, 1891)",258420,2,1,"Arthropoda","Isopoda","Cirolanidae","Excirolana","Excirolana mayana","Malacostraca",NA,NA,NA,NA,"Western Caribbean"
"806",541985,541985,443001,"Species","Excorallana sexticornis","(Richardson, 1901)",260375,3,1,"Arthropoda","Isopoda","Corallanidae","Excorallana","Excorallana sexticornis","Malacostraca",NA,NA,NA,NA,"Western Caribbean"
"807",542085,542085,777720,"Species","Fauchaldius cyrtauloni","Carrera-Parra & Salazar-Vallejo, 1998",328023,3,1,"Annelida","Eunicida","Eunicidae","Fauchaldius","Fauchaldius cyrtauloni","Polychaeta",NA,NA,NA,NA,"Western Caribbean"
"808",542214,542214,772609,"Species","Floriaster maya","Downey, 1980",178107,1,1,"Echinodermata","Valvatida","Goniasteridae","Floriaster","Floriaster maya","Asteroidea",NA,NA,NA,NA,"Western Caribbean"
"809",542589,542589,628699,"Species","Geodia papyracea","Hechtel, 1965",170154,5,1,"Porifera","Tetractinellida","Geodiidae","Geodia","Geodia papyracea","Demospongiae",NA,NA,NA,NA,"Western Caribbean"
"810",542626,542626,775252,"Species","Gigantione mortenseni","Adkison, 1984",260439,1,1,"Arthropoda","Isopoda","Bopyridae","Gigantione","Gigantione mortenseni","Malacostraca",NA,NA,NA,NA,"Western Caribbean"
"811",542648,542648,775254,"Species","Globarmadillo armatus","Richardson, 1910",260447,1,1,"Arthropoda","Isopoda","Scleropactidae","Globarmadillo","Globarmadillo armatus","Malacostraca",NA,NA,NA,NA,"Western Caribbean"
"812",542740,542740,697662,"Species","Gnathia beethoveni","Paul & Menzies, 1971",257158,1,1,"Arthropoda","Isopoda","Gnathiidae","Gnathia","Gnathia beethoveni","Malacostraca",NA,NA,NA,NA,"Western Caribbean"
"813",542752,542752,697662,"Species","Gnathia rathi","Kensley, 1984",257209,5,1,"Arthropoda","Isopoda","Gnathiidae","Gnathia","Gnathia rathi","Malacostraca",NA,NA,NA,NA,"Western Caribbean"
"814",542961,542961,768559,"Species","Grapsicepon belizeianum","Markham, 1988",255236,3,1,"Arthropoda","Isopoda","Bopyridae","Grapsicepon","Grapsicepon belizeianum","Malacostraca",NA,NA,NA,NA,"Western Caribbean"
"815",543187,543187,450593,"Species","Halicyclops cenoticola","Rocha C.E.F., Iliffe, Reid & Suárez-Morales, 1998",361253,2,1,"Arthropoda","Cyclopoida","Cyclopidae","Halicyclops","Halicyclops cenoticola",NA,NA,NA,NA,NA,"Western Caribbean"
"816",543190,543190,450593,"Species","Halicyclops tetracanthus","Rocha C.E.F., 1995",356798,2,1,"Arthropoda","Cyclopoida","Cyclopidae","Halicyclops","Halicyclops tetracanthus",NA,NA,NA,NA,NA,"Western Caribbean"
"817",543191,543191,450593,"Species","Halicyclops venezuelaensis","Lindberg, 1954",356623,1,1,"Arthropoda","Cyclopoida","Cyclopidae","Halicyclops","Halicyclops venezuelaensis",NA,NA,NA,NA,NA,"Western Caribbean"
"818",543270,543270,451142,"Species","Halosydna leucohyba","(Schmarda, 1861)",333538,1,1,"Annelida","Phyllodocida","Polynoidae","Halosydna","Halosydna leucohyba","Polychaeta",NA,NA,NA,NA,"Western Caribbean"
"819",543298,543298,768301,"Species","Haplognathia belizensis","Sterrer, 1998",265650,1,1,"Gnathostomulida","Filospermoidea","Haplognathiidae","Haplognathia","Haplognathia belizensis",NA,NA,NA,NA,NA,"Western Caribbean"
"820",543612,543612,768561,"Species","Hemiarthrus synalphei","(Pearse, 1950)",255246,2,1,"Arthropoda","Isopoda","Bopyridae","Hemiarthrus","Hemiarthrus synalphei","Malacostraca",NA,NA,NA,NA,"Western Caribbean"
"821",543633,543633,774835,"Species","Hemieuryale pustulata","v. Martens, 1867",243270,1,1,"Echinodermata","Ophiurida","Hemieuryalidae","Hemieuryale","Hemieuryale pustulata","Ophiuroidea",NA,NA,NA,NA,"Western Caribbean"
"822",543681,543681,632747,"Species","Henricia antillarum","Perrier, 1881",178755,1,1,"Echinodermata","Spinulosida","Echinasteridae","Henricia","Henricia antillarum","Asteroidea",NA,NA,NA,NA,"Western Caribbean"
"823",543733,543733,773987,"Species","Hermenia verruculosa","Grube, 1856",328326,1,1,"Annelida","Phyllodocida","Polynoidae","Hermenia","Hermenia verruculosa","Polychaeta",NA,NA,NA,NA,"Western Caribbean"
"824",544043,544043,769186,"Genus","Holobomolochus","Vervoort, 1969",128610,1,1,"Arthropoda","Poecilostomatoida","Bomolochidae","Holobomolochus",NA,NA,NA,NA,NA,NA,"Western Caribbean"
"825",544052,544052,544043,"Species","Holobomolochus vervoorti","Cressey, 1983",352374,2,1,"Arthropoda","Poecilostomatoida","Bomolochidae","Holobomolochus","Holobomolochus vervoorti",NA,NA,NA,NA,NA,"Western Caribbean"
"826",544669,544669,698076,"Species","Iridopagurus caribbensis","(A. Milne-Edwards & Bouvier, 1893)",366477,1,1,"Arthropoda","Decapoda","Paguridae","Iridopagurus","Iridopagurus caribbensis","Malacostraca",NA,NA,NA,NA,"Western Caribbean"
"827",544873,544873,458112,"Species","Joeropsis bifasciatus","Kensley, 1984",256041,2,1,"Arthropoda","Isopoda","Joeropsididae","Joeropsis","Joeropsis bifasciatus","Malacostraca",NA,NA,NA,NA,"Western Caribbean"
"828",544885,544885,458112,"Species","Joeropsis personatus","Kensley, 1984",256071,2,1,"Arthropoda","Isopoda","Joeropsididae","Joeropsis","Joeropsis personatus","Malacostraca",NA,NA,NA,NA,"Western Caribbean"
"829",544969,544969,544967,"Species","Kinorhynchus apotomus","Higgins, 1983",265099,2,1,"Cephalorhyncha","Homalorhagida","Pycnophyidae","Kinorhynchus","Kinorhynchus apotomus","Kinorhyncha",NA,NA,NA,NA,"Western Caribbean"
"830",544970,544970,544967,"Species","Kinorhynchus belizensis","Higgins, 1983",265100,5,1,"Cephalorhyncha","Homalorhagida","Pycnophyidae","Kinorhynchus","Kinorhynchus belizensis","Kinorhyncha",NA,NA,NA,NA,"Western Caribbean"
"831",544971,544971,544967,"Species","Kinorhynchus deirophorus","Higgins, 1983",265102,3,1,"Cephalorhyncha","Homalorhagida","Pycnophyidae","Kinorhynchus","Kinorhynchus deirophorus","Kinorhyncha",NA,NA,NA,NA,"Western Caribbean"
"832",544973,544973,544967,"Species","Kinorhynchus erismatus","Higgins, 1983",265104,5,1,"Cephalorhyncha","Homalorhagida","Pycnophyidae","Kinorhynchus","Kinorhynchus erismatus","Kinorhyncha",NA,NA,NA,NA,"Western Caribbean"
"833",544976,544976,544967,"Species","Kinorhynchus stenopygus","Higgins, 1983",265112,4,1,"Cephalorhyncha","Homalorhagida","Pycnophyidae","Kinorhynchus","Kinorhynchus stenopygus","Kinorhyncha",NA,NA,NA,NA,"Western Caribbean"
"834",544977,544977,544967,"Species","Kinorhynchus trisetosus","Higgins, 1983",265113,4,1,"Cephalorhyncha","Homalorhagida","Pycnophyidae","Kinorhynchus","Kinorhynchus trisetosus","Kinorhyncha",NA,NA,NA,NA,"Western Caribbean"
"835",545054,545054,636717,"Species","Labidocera scotti","Giesbrecht, 1897",346610,1,1,"Arthropoda","Calanoida","Pontellidae","Labidocera","Labidocera scotti",NA,NA,NA,NA,NA,"Western Caribbean"
"836",545346,545346,772603,"Species","Leilaster radians","(Perrier, 1881)",177992,1,1,"Echinodermata","Valvatida","Leilasteridae","Leilaster","Leilaster radians","Asteroidea",NA,NA,NA,NA,"Western Caribbean"
"837",545427,545427,461205,"Species","Lepidasthenia varia","Treadwell, 1917",328760,2,1,"Annelida","Phyllodocida","Polynoidae","Lepidasthenia","Lepidasthenia varia","Polychaeta",NA,NA,NA,NA,"Western Caribbean"
"838",545800,545800,767645,"Species","Leucoraja caribbaea","(McEachran, 1977)",271563,1,1,"Chordata","Rajiformes","Rajidae","Leucoraja","Leucoraja caribbaea","Elasmobranchii",NA,NA,NA,NA,"Western Caribbean"
"839",545978,545978,639413,"Species","Limnoria clarkae","(Kensley & Schotte, 1987)",256883,1,1,"Arthropoda","Isopoda","Limnoriidae","Limnoria","Limnoria clarkae","Malacostraca",NA,NA,NA,NA,"Western Caribbean"
"840",545981,545981,639413,"Species","Limnoria multipunctata","Menzies, 1957",256899,1,1,"Arthropoda","Isopoda","Limnoriidae","Limnoria","Limnoria multipunctata","Malacostraca",NA,NA,NA,NA,"Western Caribbean"
"841",546002,546002,698308,"Species","Linckia nodosa","Perrier, 1875",178189,3,1,"Echinodermata","Valvatida","Ophidiasteridae","Linckia","Linckia nodosa","Asteroidea",NA,NA,NA,NA,"Western Caribbean"
"842",546018,546018,570123,"Species","Linuche unguiculata","(Schwartz, 1788)",221098,2,1,"Cnidaria","Coronatae","Linuchidae","Linuche","Linuche unguiculata","Scyphozoa",NA,NA,NA,NA,"Western Caribbean"
"843",546174,546174,778530,"Species","Lithopagurus yucatanicus","Provenzano, 1968",366489,2,1,"Arthropoda","Decapoda","Paguridae","Lithopagurus","Lithopagurus yucatanicus","Malacostraca",NA,NA,NA,NA,"Western Caribbean"
"844",546270,546270,775303,"Species","Loki circumsaltanus","Markham, 1972",261047,2,1,"Arthropoda","Isopoda","Bopyridae","Loki","Loki circumsaltanus","Malacostraca",NA,NA,NA,NA,"Western Caribbean"
"845",546543,546543,761705,"Genus","Lytechinus","A. Agassiz, 1863",240777,4,1,"Echinodermata","Camarodonta","Toxopneustidae","Lytechinus",NA,"Echinoidea",NA,NA,NA,NA,"Western Caribbean"
"846",546892,546892,467716,"Species","Malmgreniella puntotorensis","Pettibone, 1993",329211,1,1,"Annelida","Phyllodocida","Polynoidae","Malmgreniella","Malmgreniella puntotorensis","Polychaeta",NA,NA,NA,NA,"Western Caribbean"
