"","id","valid_id","parent_id","rank_name","tname","tauthor","worms_id","redlist","status","records","datasets","phylum","order","family","genus","species","class","gisd","hab","ecoregion"
"246",467647,467647,467646,"Species","Maldanella fibrillata","Chamberlin, 1919",329184,NA,NA,1,1,"Annelida",NA,"Maldanidae","Maldanella","Maldanella fibrillata","Polychaeta",NA,NA,"Mexican Tropical Pacific"
"247",468607,468607,769079,"Species","Masturus lanceolatus","(Liénard, 1840)",127404,NA,NA,1,1,"Chordata","Tetraodontiformes","Molidae","Masturus","Masturus lanceolatus","Actinopteri",NA,NA,"Mexican Tropical Pacific"
"248",469322,469322,469321,"Species","Melanoides tuberculata","(O. F. Müller, 1774)",225694,TRUE,"LC",1,1,"Mollusca","Caenogastropoda incertae sedis","Thiaridae","Melanoides","Melanoides tuberculata","Gastropoda",NA,NA,"Mexican Tropical Pacific"
"249",469333,469333,776701,"Species","Melanorhinus cyanellus","(Meek & Hildebrand, 1923)",281545,TRUE,"LC",6,2,"Chordata","Atheriniformes","Atherinopsidae","Melanorhinus","Melanorhinus cyanellus","Actinopteri",NA,NA,"Mexican Tropical Pacific"
"250",469739,469739,775701,"Genus","Menidia","Bonaparte, 1836",159225,NA,NA,1,1,"Chordata","Atheriniformes","Atherinopsidae","Menidia",NA,"Actinopteri",NA,NA,"Mexican Tropical Pacific"
"251",469778,469778,469773,"Species","Menticirrhus nasus","(Günther, 1868)",276146,TRUE,"LC",2,1,"Chordata","Perciformes","Sciaenidae","Menticirrhus","Menticirrhus nasus","Actinopteri",NA,NA,"Mexican Tropical Pacific"
"252",469788,469788,469786,"Species","Mentodus eubranchus","(Matsui & Rosenblatt, 1987)",272950,NA,NA,1,1,"Chordata","Osmeriformes","Platytroctidae","Mentodus","Mentodus eubranchus","Actinopteri",NA,NA,"Mexican Tropical Pacific"
"253",469828,469828,768511,"Species","Merga violacea","(Agassiz & Mayer, 1899)",221197,NA,NA,1,1,"Cnidaria","Anthoathecata","Pandeidae","Merga","Merga violacea","Hydrozoa",NA,NA,"Mexican Tropical Pacific"
"254",470123,470123,763193,"Genus","Mesoplodon","Gervais, 1850",137034,NA,NA,54,10,"Chordata","Cetartiodactyla","Ziphiidae","Mesoplodon",NA,"Mammalia",NA,NA,"Mexican Tropical Pacific"
"255",470133,470133,470123,"Species","Mesoplodon peruvianus","Reyes, Mead & Van Waerebeek, 1991",231409,TRUE,"DD",14,3,"Chordata","Cetartiodactyla","Ziphiidae","Mesoplodon","Mesoplodon peruvianus","Mammalia",NA,NA,"Mexican Tropical Pacific"
"256",471099,471099,471094,"Species","Microdesmus dipus","Günther, 1864",276225,TRUE,"DD",3,2,"Chordata","Perciformes","Microdesmidae","Microdesmus","Microdesmus dipus","Actinopteri",NA,NA,"Mexican Tropical Pacific"
"257",471105,471105,471094,"Species","Microdesmus suttkusi","Gilbert, 1966",276230,TRUE,"DD",1,1,"Chordata","Perciformes","Microdesmidae","Microdesmus","Microdesmus suttkusi","Actinopteri",NA,NA,"Mexican Tropical Pacific"
"258",471200,471200,698698,"Species","Microgobius erectus","Ginsburg, 1938",275715,TRUE,"LC",2,1,"Chordata","Perciformes","Gobiidae","Microgobius","Microgobius erectus","Actinopteri",NA,NA,"Mexican Tropical Pacific"
"259",471204,471204,698698,"Species","Microgobius miraflorensis","Gilbert & Starks, 1904",275718,TRUE,"LC",1,1,"Chordata","Perciformes","Gobiidae","Microgobius","Microgobius miraflorensis","Actinopteri",NA,NA,"Mexican Tropical Pacific"
"260",471271,471271,776706,"Species","Microlepidotus inornatus","Gill, 1862",281560,TRUE,"LC",2,2,"Chordata","Perciformes","Haemulidae","Microlepidotus","Microlepidotus inornatus","Actinopteri",NA,NA,"Mexican Tropical Pacific"
"261",471404,471404,471402,"Species","Micropogonias ectenes","(Jordan & Gilbert, 1882)",275305,TRUE,"LC",6,2,"Chordata","Perciformes","Sciaenidae","Micropogonias","Micropogonias ectenes","Actinopteri",NA,NA,"Mexican Tropical Pacific"
"262",471406,471406,471402,"Species","Micropogonias megalops","(Gilbert, 1890)",275309,TRUE,"LC",1,1,"Chordata","Perciformes","Sciaenidae","Micropogonias","Micropogonias megalops","Actinopteri",NA,NA,"Mexican Tropical Pacific"
"263",471493,471493,644603,"Species","Microsetella rosea","(Dana, 1847)",116116,NA,NA,2,1,"Arthropoda","Harpacticoida","Ectinosomatidae","Microsetella","Microsetella rosea",NA,NA,NA,"Mexican Tropical Pacific"
"264",471578,471578,471576,"Species","Micrura alaskensis","Coe, 1901",155904,NA,NA,1,1,"Nemertea",NA,"Lineidae","Micrura","Micrura alaskensis","Anopla",NA,NA,"Mexican Tropical Pacific"
"265",472761,472761,645527,"Species","Monolene dubiosa","Garman, 1899",275917,TRUE,"LC",5,1,"Chordata","Pleuronectiformes","Bothidae","Monolene","Monolene dubiosa","Actinopteri",NA,NA,"Mexican Tropical Pacific"
"266",473364,473364,473363,"Species","Muggiaea atlantica","Cunningham, 1892",135441,NA,NA,1,1,"Cnidaria","Siphonophorae","Diphyidae","Muggiaea","Muggiaea atlantica","Hydrozoa",NA,NA,"Mexican Tropical Pacific"
"267",473436,473436,473435,"Species","Mugilogobius abei","(Jordan & Snyder, 1901)",277346,TRUE,"LC",1,1,"Chordata","Perciformes","Gobiidae","Mugilogobius","Mugilogobius abei","Actinopteri",NA,NA,"Mexican Tropical Pacific"
"268",473696,473696,1014497,"Genus","Munidopsis","Whiteaves, 1874",106836,NA,NA,1,1,"Arthropoda","Decapoda","Munidopsidae","Munidopsis",NA,"Malacostraca",NA,NA,"Mexican Tropical Pacific"
"269",473739,473739,473696,"Species","Munidopsis lentigo","Williams & Van Dover, 1983",242561,NA,NA,3,2,"Arthropoda","Decapoda","Munidopsidae","Munidopsis","Munidopsis lentigo","Malacostraca",NA,NA,"Mexican Tropical Pacific"
"270",473767,473767,473696,"Species","Munidopsis subsquamosa","Henderson, 1885",107183,NA,NA,6,2,"Arthropoda","Decapoda","Munidopsidae","Munidopsis","Munidopsis subsquamosa","Malacostraca",NA,NA,"Mexican Tropical Pacific"
"271",473843,473843,473840,"Species","Muraenesox cinereus","(Forsskål, 1775)",126296,NA,NA,3,2,"Chordata","Anguilliformes","Muraenesocidae","Muraenesox","Muraenesox cinereus","Actinopteri",NA,NA,"Mexican Tropical Pacific"
"272",474271,474271,698879,"Species","Mycteroperca rosacea","(Streets, 1877)",273883,TRUE,"VU",1,1,"Chordata","Perciformes","Serranidae","Mycteroperca","Mycteroperca rosacea","Actinopteri",NA,NA,"Mexican Tropical Pacific"
"273",474284,474284,474278,"Species","Myctophum aurolaternatum","Garman, 1899",217715,NA,NA,4,3,"Chordata","Myctophiformes","Myctophidae","Myctophum","Myctophum aurolaternatum","Actinopteri",NA,NA,"Mexican Tropical Pacific"
"274",474675,474675,474666,"Species","Myrophis vafer","Jordan & Gilbert, 1883",275496,TRUE,"LC",1,1,"Chordata","Anguilliformes","Ophichthidae","Myrophis","Myrophis vafer","Actinopteri",NA,NA,"Mexican Tropical Pacific"
"275",474708,474708,489355,"Order","Mysida","Boas, 1883",149668,NA,NA,13,1,"Arthropoda","Mysida",NA,NA,NA,"Malacostraca",NA,NA,"Mexican Tropical Pacific"
"276",474910,474910,776726,"Species","Myxodagnus opercularis","Gill, 1861",281624,TRUE,"LC",3,1,"Chordata","Perciformes","Dactyloscopidae","Myxodagnus","Myxodagnus opercularis","Actinopteri",NA,NA,"Mexican Tropical Pacific"
"277",475090,475090,475089,"Species","Nannocalanus minor","(Claus, 1863)",104469,NA,NA,2,1,"Arthropoda","Calanoida","Calanidae","Nannocalanus","Nannocalanus minor",NA,NA,NA,"Mexican Tropical Pacific"
"278",475833,475833,475832,"Species","Naucrates ductor","(Linnaeus, 1758)",126811,NA,NA,12,2,"Chordata","Perciformes","Carangidae","Naucrates","Naucrates ductor","Actinopteri",NA,NA,"Mexican Tropical Pacific"
"279",475854,475854,475851,"Species","Nausithoe punctata","Kölliker, 1853",135290,NA,NA,2,2,"Cnidaria","Coronatae","Nausithoidae","Nausithoe","Nausithoe punctata","Scyphozoa",NA,NA,"Mexican Tropical Pacific"
"280",476163,476163,752797,"Species","Nebris occidentalis","Vaillant, 1897",281640,TRUE,"LC",3,2,"Chordata","Perciformes","Sciaenidae","Nebris","Nebris occidentalis","Actinopteri",NA,NA,"Mexican Tropical Pacific"
"281",476517,476517,752846,"Species","Nematoscelis gracilis","Hansen, 1910",221057,NA,NA,1,1,"Arthropoda","Euphausiacea","Euphausiidae","Nematoscelis","Nematoscelis gracilis","Malacostraca",NA,NA,"Mexican Tropical Pacific"
"282",476836,476836,752900,"Species","Neoconger vermiformis","Gilbert, 1890",275441,TRUE,"LC",1,1,"Chordata","Anguilliformes","Moringuidae","Neoconger","Neoconger vermiformis","Actinopteri",NA,NA,"Mexican Tropical Pacific"
"283",477135,477135,685502,"Species","Neolithodes diomedeae","(Benedict, 1895)",378126,NA,NA,1,1,"Arthropoda","Decapoda","Lithodidae","Neolithodes","Neolithodes diomedeae","Malacostraca",NA,NA,"Mexican Tropical Pacific"
"284",477869,477869,477763,"Species","Nereis sandersi","Blake, 1985",329739,NA,NA,4,2,"Annelida","Phyllodocida","Nereididae","Nereis","Nereis sandersi","Polychaeta",NA,NA,"Mexican Tropical Pacific"
"285",478026,478026,430911,"Genus","Nerocila","Leach, 1818",118417,NA,NA,1,1,"Arthropoda","Isopoda","Cymothoidae","Nerocila",NA,"Malacostraca",NA,NA,"Mexican Tropical Pacific"
"286",478196,478196,649173,"Species","Nezumia liolepis","(Gilbert, 1890)",272416,NA,NA,4,1,"Chordata","Gadiformes","Macrouridae","Nezumia","Nezumia liolepis","Actinopteri",NA,NA,"Mexican Tropical Pacific"
"287",478276,478276,649217,"Species","Nicomache arwidssoni","Blake, 1985",329803,NA,NA,4,2,"Annelida",NA,"Maldanidae","Nicomache","Nicomache arwidssoni","Polychaeta",NA,NA,"Mexican Tropical Pacific"
"288",478341,478341,778347,"Species","Nilva torifera","Humes, 1987",353789,NA,NA,13,3,"Arthropoda","Siphonostomatoida","Dirivultidae","Nilva","Nilva torifera",NA,NA,NA,"Mexican Tropical Pacific"
"289",478806,478806,763574,"Species","Notarius planiceps","(Steindachner, 1877)",281772,TRUE,"LC",3,2,"Chordata","Siluriformes","Ariidae","Notarius","Notarius planiceps","Actinopteri",NA,NA,"Mexican Tropical Pacific"
"290",479384,479384,773193,"Species","Novaculichthys taeniourus","(Lacepède, 1801)",219035,TRUE,"LC",1,1,"Chordata","Perciformes","Labridae","Novaculichthys","Novaculichthys taeniourus","Actinopteri",NA,NA,"Mexican Tropical Pacific"
"291",479722,479722,753453,"Species","Oasisia alvinae","Jones, 1985",265973,NA,NA,10,2,"Annelida","Sabellida","Siboglinidae","Oasisia","Oasisia alvinae","Polychaeta",NA,NA,"Mexican Tropical Pacific"
"292",479818,479818,748486,"Genus","Oceanodroma","Reichenbach, 1853",137060,NA,NA,13,1,"Chordata","Procellariiformes","Hydrobatidae","Oceanodroma",NA,"Aves",NA,NA,"Mexican Tropical Pacific"
"293",479822,479822,479818,"Species","Oceanodroma leucorhoa","(Vieillot, 1818)",137192,NA,NA,8,1,"Chordata","Procellariiformes","Hydrobatidae","Oceanodroma","Oceanodroma leucorhoa","Aves",NA,NA,"Mexican Tropical Pacific"
"294",479823,479823,479818,"Species","Oceanodroma melania","(Bonaparte, 1854)",343967,NA,NA,32,1,"Chordata","Procellariiformes","Hydrobatidae","Oceanodroma","Oceanodroma melania","Aves",NA,NA,"Mexican Tropical Pacific"
"295",479826,479826,479818,"Species","Oceanodroma tethys","(Bonaparte, 1852)",343969,NA,NA,14,1,"Chordata","Procellariiformes","Hydrobatidae","Oceanodroma","Oceanodroma tethys","Aves",NA,NA,"Mexican Tropical Pacific"
"296",479967,479967,767191,"Genus","Octophialucium","Kramp, 1955",117150,NA,NA,1,1,"Cnidaria","Leptothecata","Malagazziidae","Octophialucium",NA,"Hydrozoa",NA,NA,"Mexican Tropical Pacific"
"297",479976,479976,777869,"Order","Octopoda","Leach, 1818",11718,NA,NA,1,1,"Mollusca","Octopoda",NA,NA,NA,"Cephalopoda",NA,NA,"Mexican Tropical Pacific"
"298",479989,479989,753510,"Genus","Octopus","Cuvier, 1798",138268,NA,NA,3,1,"Mollusca","Octopoda","Octopodidae","Octopus",NA,"Cephalopoda",NA,NA,"Mexican Tropical Pacific"
"299",480201,480201,776785,"Species","Odontamblyopus rebecca","Murdy & Shibukawa, 2003",281818,NA,NA,7,3,"Chordata","Perciformes","Gobiidae","Odontamblyopus","Odontamblyopus rebecca","Actinopteri",NA,NA,"Mexican Tropical Pacific"
"300",480618,480618,480617,"Species","Ogyrides alphaerostris","(Kingsley, 1880)",158368,NA,NA,1,1,"Arthropoda","Decapoda","Ogyrididae","Ogyrides","Ogyrides alphaerostris","Malacostraca",NA,NA,"Mexican Tropical Pacific"
"301",480668,480668,699175,"Species","Oithona attenuata","Farran, 1913",220944,NA,NA,1,1,"Arthropoda","Cyclopoida","Oithonidae","Oithona","Oithona attenuata",NA,NA,NA,"Mexican Tropical Pacific"
"302",480673,480673,699175,"Species","Oithona decipiens","Farran, 1913",106644,NA,NA,1,1,"Arthropoda","Cyclopoida","Oithonidae","Oithona","Oithona decipiens",NA,NA,NA,"Mexican Tropical Pacific"
"303",480679,480679,699175,"Species","Oithona longispina","Nishida, Tanaka & Omori, 1977",106649,NA,NA,1,1,"Arthropoda","Cyclopoida","Oithonidae","Oithona","Oithona longispina",NA,NA,NA,"Mexican Tropical Pacific"
"304",480680,480680,699175,"Species","Oithona nana","Giesbrecht, 1893",106651,NA,NA,1,1,"Arthropoda","Cyclopoida","Oithonidae","Oithona","Oithona nana",NA,NA,NA,"Mexican Tropical Pacific"
"305",480683,480683,699175,"Species","Oithona plumifera","Baird, 1843",106652,NA,NA,1,1,"Arthropoda","Cyclopoida","Oithonidae","Oithona","Oithona plumifera",NA,NA,NA,"Mexican Tropical Pacific"
"306",480687,480687,699175,"Species","Oithona setigera","(Dana, 1849)",106655,NA,NA,1,1,"Arthropoda","Cyclopoida","Oithonidae","Oithona","Oithona setigera",NA,NA,NA,"Mexican Tropical Pacific"
"307",480689,480689,699175,"Species","Oithona similis","Claus, 1866",106656,NA,NA,1,1,"Arthropoda","Cyclopoida","Oithonidae","Oithona","Oithona similis",NA,NA,NA,"Mexican Tropical Pacific"
"308",480690,480690,699175,"Species","Oithona simplex","Farran, 1913",106657,NA,NA,1,1,"Arthropoda","Cyclopoida","Oithonidae","Oithona","Oithona simplex",NA,NA,NA,"Mexican Tropical Pacific"
"309",480692,480692,699175,"Species","Oithona tenuis","Rosendorn, 1917",106658,NA,NA,1,1,"Arthropoda","Cyclopoida","Oithonidae","Oithona","Oithona tenuis",NA,NA,NA,"Mexican Tropical Pacific"
"310",480693,480693,699175,"Species","Oithona vivida","Farran, 1913",106659,NA,NA,2,1,"Arthropoda","Cyclopoida","Oithonidae","Oithona","Oithona vivida",NA,NA,NA,"Mexican Tropical Pacific"
"311",481059,481059,481029,"Species","Oncaea venusta","Philippi, 1843",128954,NA,NA,5,3,"Arthropoda","Poecilostomatoida","Oncaeidae","Oncaea","Oncaea venusta",NA,NA,NA,"Mexican Tropical Pacific"
"312",481281,481281,481280,"Species","Oniscus asellus","Linnaeus, 1758",257580,NA,NA,1,1,"Arthropoda","Isopoda","Oniscidae","Oniscus","Oniscus asellus","Malacostraca",NA,NA,"Mexican Tropical Pacific"
"313",481395,481395,753796,"Species","Onychoteuthis borealijaponica","Okada, 1927",342069,TRUE,"DD",3,1,"Mollusca","Oegopsida","Onychoteuthidae","Onychoteuthis","Onychoteuthis borealijaponica","Cephalopoda",NA,NA,"Mexican Tropical Pacific"
"314",481748,481748,699282,"Species","Ophichthus triserialis","(Kaup, 1856)",271987,TRUE,"LC",6,2,"Chordata","Anguilliformes","Ophichthidae","Ophichthus","Ophichthus triserialis","Actinopteri",NA,NA,"Mexican Tropical Pacific"
"315",481795,481795,481789,"Species","Ophidion galeoides","(Gilbert, 1890)",272821,TRUE,"LC",2,1,"Chordata","Ophidiiformes","Ophidiidae","Ophidion","Ophidion galeoides","Actinopteri",NA,NA,"Mexican Tropical Pacific"
"316",482327,482327,753888,"Species","Ophioscion vermicularis","(Günther, 1867)",281909,TRUE,"LC",1,1,"Chordata","Perciformes","Sciaenidae","Ophioscion","Ophioscion vermicularis","Actinopteri",NA,NA,"Mexican Tropical Pacific"
"317",482398,482398,753894,"Species","Ophiothrix (Ophiothrix) spiculata","Le Conte, 1851",244192,NA,NA,1,1,"Echinodermata","Ophiurida","Ophiotrichidae","Ophiothrix","Ophiothrix (Ophiothrix) spiculata","Ophiuroidea",NA,NA,"Mexican Tropical Pacific"
"318",482592,482592,482591,"Species","Ophryotrocha akessoni","Blake, 1985",330194,NA,NA,2,2,"Annelida","Eunicida","Dorvilleidae","Ophryotrocha","Ophryotrocha akessoni","Polychaeta",NA,NA,"Mexican Tropical Pacific"
"319",482658,482658,699390,"Species","Opisthonema bulleri","(Regan, 1904)",275503,TRUE,"LC",1,1,"Chordata","Clupeiformes","Clupeidae","Opisthonema","Opisthonema bulleri","Actinopteri",NA,NA,"Mexican Tropical Pacific"
"320",482660,482660,699390,"Species","Opisthonema libertate","(Günther, 1867)",275504,TRUE,"LC",19,3,"Chordata","Clupeiformes","Clupeidae","Opisthonema","Opisthonema libertate","Actinopteri",NA,NA,"Mexican Tropical Pacific"
"321",482661,482661,699390,"Species","Opisthonema medirastre","Berry & Barrett, 1963",275505,TRUE,"LC",4,1,"Chordata","Clupeiformes","Clupeidae","Opisthonema","Opisthonema medirastre","Actinopteri",NA,NA,"Mexican Tropical Pacific"
"322",483005,483005,769780,"Species","Orcinus orca","(Linnaeus, 1758)",137102,TRUE,"DD",17,9,"Chordata","Cetartiodactyla","Delphinidae","Orcinus","Orcinus orca","Mammalia",NA,NA,"Mexican Tropical Pacific"
"323",483256,483256,483254,"Species","Orthopristis chalceus","(Günther, 1864)",275741,TRUE,"LC",7,3,"Chordata","Perciformes","Haemulidae","Orthopristis","Orthopristis chalceus","Actinopteri",NA,NA,"Mexican Tropical Pacific"
"324",483296,483296,754054,"Species","Oryzias curvinotus","(Nichols & Pope, 1927)",281937,TRUE,"DD",2,2,"Chordata","Beloniformes","Adrianichthyidae","Oryzias","Oryzias curvinotus","Actinopteri",NA,NA,"Mexican Tropical Pacific"
"325",483545,483545,1031207,"Class","Ostracoda","Latreille, 1802",1078,NA,NA,32,1,"Arthropoda",NA,NA,NA,NA,"Ostracoda",NA,NA,"Mexican Tropical Pacific"
"326",483600,483600,755867,"Family","Otariidae","Gray, 1825",231386,NA,NA,5,3,"Chordata","Carnivora","Otariidae",NA,NA,"Mammalia",NA,NA,"Mexican Tropical Pacific"
"327",483975,483975,767910,"Genus","Oxytoxum","Stein, 1883",109528,NA,NA,1,1,"Myzozoa","Peridiniales","Oxytoxaceae","Oxytoxum",NA,"Dinophyceae",NA,NA,"Mexican Tropical Pacific"
"328",483979,483979,483975,"Species","Oxytoxum constrictum","(Stein) Bütschli, 1885",110085,NA,NA,1,1,"Myzozoa","Peridiniales","Oxytoxaceae","Oxytoxum","Oxytoxum constrictum","Dinophyceae",NA,NA,"Mexican Tropical Pacific"
"329",485330,485330,653600,"Species","Paracalanus parvus","(Claus, 1863)",104685,NA,NA,1,1,"Arthropoda","Calanoida","Paracalanidae","Paracalanus","Paracalanus parvus",NA,NA,NA,"Mexican Tropical Pacific"
"330",485548,485548,485544,"Species","Paraclinus beebei","Hubbs, 1952",282018,TRUE,"LC",5,2,"Chordata","Perciformes","Labrisomidae","Paraclinus","Paraclinus beebei","Actinopteri",NA,NA,"Mexican Tropical Pacific"
"331",485563,485563,485544,"Species","Paraclinus tanygnathus","Rosenblatt & Parr, 1969",282036,TRUE,"LC",5,1,"Chordata","Perciformes","Labrisomidae","Paraclinus","Paraclinus tanygnathus","Actinopteri",NA,NA,"Mexican Tropical Pacific"
"332",485588,485588,485587,"Species","Paraconger californiensis","Kanazawa, 1961",271789,TRUE,"LC",10,2,"Chordata","Anguilliformes","Congridae","Paraconger","Paraconger californiensis","Actinopteri",NA,NA,"Mexican Tropical Pacific"
"333",486451,486451,754683,"Species","Paralvinella grasslei","Desbruyères & Laubier, 1982",330308,NA,NA,2,1,"Annelida","Terebellida","Alvinellidae","Paralvinella","Paralvinella grasslei","Polychaeta",NA,NA,"Mexican Tropical Pacific"
"334",486454,486454,754683,"Species","Paralvinella pandorae","Desbruyères & Laubier, 1986",330311,NA,NA,1,1,"Annelida","Terebellida","Alvinellidae","Paralvinella","Paralvinella pandorae","Polychaeta",NA,NA,"Mexican Tropical Pacific"
"335",487205,487205,776839,"Species","Parapocryptes serperaster","(Richardson, 1846)",282101,NA,NA,6,2,"Chordata","Perciformes","Gobiidae","Parapocryptes","Parapocryptes serperaster","Actinopteri",NA,NA,"Mexican Tropical Pacific"
"336",487765,487765,754940,"Species","Pareques viola","(Gilbert, 1898)",282144,TRUE,"LC",1,1,"Chordata","Perciformes","Sciaenidae","Pareques","Pareques viola","Actinopteri",NA,NA,"Mexican Tropical Pacific"
"337",487783,487783,774687,"Species","Pareucalanus attenuatus","(Dana, 1849)",237968,NA,NA,2,1,"Arthropoda","Calanoida","Eucalanidae","Pareucalanus","Pareucalanus attenuatus",NA,NA,NA,"Mexican Tropical Pacific"
"338",488766,488766,488763,"Species","Pegantha triloba","Haeckel, 1879",117945,NA,NA,1,1,"Cnidaria","Narcomedusae","Solmarisidae","Pegantha","Pegantha triloba","Hydrozoa",NA,NA,"Mexican Tropical Pacific"
"339",489022,489022,858709,"Superfamily","Penaeoidea","Rafinesque, 1815",106683,NA,NA,8,1,"Arthropoda","Decapoda",NA,NA,NA,"Malacostraca",NA,NA,"Mexican Tropical Pacific"
"340",489113,489113,768768,"Genus","Peniagone","Théel, 1882",123515,NA,NA,1,1,"Echinodermata","Elasipodida","Elpidiidae","Peniagone",NA,"Holothuroidea",NA,NA,"Mexican Tropical Pacific"
"341",489181,489181,704094,"Species","Pennatula phosphorea","Linnaeus, 1758",128517,NA,NA,1,1,"Cnidaria","Pennatulacea","Pennatulidae","Pennatula","Pennatula phosphorea","Anthozoa",NA,NA,"Mexican Tropical Pacific"
"342",489349,489349,489346,"Species","Peprilus medius","(Peters, 1869)",276561,TRUE,"LC",2,2,"Chordata","Perciformes","Stromateidae","Peprilus","Peprilus medius","Actinopteri",NA,NA,"Mexican Tropical Pacific"
"343",489645,489645,489639,"Genus","Peridinium","Ehrenberg, 1832",109549,NA,NA,1,1,"Myzozoa","Peridiniales","Peridiniaceae","Peridinium",NA,"Dinophyceae",NA,TRUE,"Mexican Tropical Pacific"
"344",489880,489880,775722,"Genus","Periophthalmus","Bloch & Schneider, 1801",205192,NA,NA,1,1,"Chordata","Perciformes","Gobiidae","Periophthalmus",NA,"Actinopteri",NA,NA,"Mexican Tropical Pacific"
"345",490629,490629,490628,"Species","Phaethon aethereus","Linnaeus, 1758",137177,TRUE,"LC",1,1,"Chordata","Pelecaniformes","Phaethontidae","Phaethon","Phaethon aethereus","Aves",NA,NA,"Mexican Tropical Pacific"
"346",490683,490683,434508,"Genus","Phalacroma","Stein, 1883",109466,NA,NA,1,1,"Myzozoa","Dinophysiales","Dinophysiaceae","Phalacroma",NA,"Dinophyceae",NA,TRUE,"Mexican Tropical Pacific"
"347",490723,490723,755506,"Species","Phalaropus fulicarius","(Linnaeus, 1758)",137168,TRUE,"LC",3,1,"Chordata","Charadriiformes","Phalaropodidae","Phalaropus","Phalaropus fulicarius","Aves",NA,NA,"Mexican Tropical Pacific"
"348",491103,491103,776882,"Species","Pherallodiscus varius","Briggs, 1955",282238,TRUE,"DD",4,2,"Chordata","Gobiesociformes","Gobiesocidae","Pherallodiscus","Pherallodiscus varius","Actinopteri",NA,NA,"Mexican Tropical Pacific"
"349",491428,491428,778050,"Species","Phoebastria albatrus","(Pallas, 1769)",344103,TRUE,"VU",1,1,"Chordata","Procellariiformes","Diomedeidae","Phoebastria","Phoebastria albatrus","Aves",NA,NA,"Mexican Tropical Pacific"
"350",491789,491789,771514,"Family","Phronimidae","Dana, 1852",101420,NA,NA,22,1,"Arthropoda","Amphipoda","Phronimidae",NA,NA,"Malacostraca",NA,NA,"Mexican Tropical Pacific"
"351",492249,492249,755801,"Genus","Physa","Draparnaud, 1801",181551,NA,NA,2,1,"Mollusca","Hygrophila","Physidae","Physa",NA,"Gastropoda",NA,NA,"Mexican Tropical Pacific"
"352",492276,492276,769786,"Species","Physeter macrocephalus","Linnaeus, 1758",137119,TRUE,"VU",89,11,"Chordata","Cetartiodactyla","Physeteridae","Physeter","Physeter macrocephalus","Mammalia",NA,NA,"Mexican Tropical Pacific"
"353",492899,492899,777775,"Species","Pisionidens indica","(Aiyar & Alikunhi, 1940)",334536,NA,NA,1,1,"Annelida","Phyllodocida","Sigalionidae","Pisionidens","Pisionidens indica","Polychaeta",NA,NA,"Mexican Tropical Pacific"
"354",493373,493373,699822,"Subspecies","Platybelone argalus pterura","(Osburn & Nichols, 1916)",293713,TRUE,"LC",8,1,"Chordata","Beloniformes","Belonidae","Platybelone","Platybelone argalus","Actinopteri",NA,NA,"Mexican Tropical Pacific"
"355",494164,494164,751674,"Genus","Pleuromamma","Giesbrecht in Giesbrecht & Schmeil, 1898",104191,NA,NA,1,1,"Arthropoda","Calanoida","Metridinidae","Pleuromamma",NA,NA,NA,NA,"Mexican Tropical Pacific"
"356",494177,494177,494164,"Species","Pleuromamma xiphias","(Giesbrecht, 1889)",104643,NA,NA,1,1,"Arthropoda","Calanoida","Metridinidae","Pleuromamma","Pleuromamma xiphias",NA,NA,NA,"Mexican Tropical Pacific"
"357",494259,494259,770773,"Genus","Pleurosigma","W.Smith, 1852",149181,NA,NA,1,1,"Ochrophyta","Naviculales","Pleurosigmataceae","Pleurosigma",NA,"Bacillariophyceae",NA,NA,"Mexican Tropical Pacific"
"358",494440,494440,776911,"Species","Pliosteostoma lutipinnis","(Jordan & Gilbert, 1882)",282303,TRUE,"LC",3,2,"Chordata","Clupeiformes","Clupeidae","Pliosteostoma","Pliosteostoma lutipinnis","Actinopteri",NA,NA,"Mexican Tropical Pacific"
"359",494836,494836,494831,"Species","Podolampas palmipes","Stein, 1883",232625,NA,NA,1,1,"Myzozoa","Peridiniales","Podolampadaceae","Podolampas","Podolampas palmipes","Dinophyceae",NA,NA,"Mexican Tropical Pacific"
"360",494922,494922,776912,"Species","Poeciliopsis turrubarensis","(Meek, 1912)",282308,TRUE,"LC",4,1,"Chordata","Cyprinodontiformes","Poeciliidae","Poeciliopsis","Poeciliopsis turrubarensis","Actinopteri",NA,NA,"Mexican Tropical Pacific"
"361",496158,496158,496153,"Species","Pomadasys bayanus","Jordan & Evermann, 1898",273501,NA,NA,1,1,"Chordata","Perciformes","Haemulidae","Pomadasys","Pomadasys bayanus","Actinopteri",NA,NA,"Mexican Tropical Pacific"
"362",496183,496183,496153,"Species","Pomadasys panamensis","(Steindachner, 1876)",273509,TRUE,"LC",3,2,"Chordata","Perciformes","Haemulidae","Pomadasys","Pomadasys panamensis","Actinopteri",NA,NA,"Mexican Tropical Pacific"
"363",496295,496295,660237,"Species","Pontellina plumata","(Dana, 1849)",104743,NA,NA,2,1,"Arthropoda","Calanoida","Pontellidae","Pontellina","Pontellina plumata",NA,NA,NA,"Mexican Tropical Pacific"
"364",496305,496305,496297,"Species","Pontellopsis regalis","(Dana, 1849)",104745,NA,NA,1,1,"Arthropoda","Calanoida","Pontellidae","Pontellopsis","Pontellopsis regalis",NA,NA,NA,"Mexican Tropical Pacific"
