"","id","valid_id","parent_id","rank_name","tname","tauthor","records","datasets","phylum","order","family","genus","species","class","worms_id","redlist","status","gisd","hab","ecoregion"
"780",450141,450141,631046,"Species","Halargyreus johnsonii","Günther, 1862",1,1,"Chordata","Gadiformes","Moridae","Halargyreus","Halargyreus johnsonii","Actinopteri",126489,NA,NA,NA,NA,"North American Pacific Fijordland"
"781",450203,450203,766911,"Genus","Halecium","Oken, 1815",5,2,"Cnidaria","Leptothecata","Haleciidae","Halecium",NA,"Hydrozoa",117103,NA,NA,NA,NA,"North American Pacific Fijordland"
"782",450205,450205,450203,"Species","Halecium annulatum","Torrey, 1902",4,1,"Cnidaria","Leptothecata","Haleciidae","Halecium","Halecium annulatum","Hydrozoa",284708,NA,NA,NA,NA,"North American Pacific Fijordland"
"783",450206,450206,450203,"Species","Halecium articulosum","Clark, 1875",1,1,"Cnidaria","Leptothecata","Haleciidae","Halecium","Halecium articulosum","Hydrozoa",117581,NA,NA,NA,NA,"North American Pacific Fijordland"
"784",450210,450210,450203,"Species","Halecium corrugatum","Nutting, 1899",6,1,"Cnidaria","Leptothecata","Haleciidae","Halecium","Halecium corrugatum","Hydrozoa",117586,NA,NA,NA,NA,"North American Pacific Fijordland"
"785",450213,450213,450203,"Species","Halecium delicatulum","Coughtrey, 1876",3,1,"Cnidaria","Leptothecata","Haleciidae","Halecium","Halecium delicatulum","Hydrozoa",117588,NA,NA,NA,NA,"North American Pacific Fijordland"
"786",450215,450215,450203,"Species","Halecium densum","Calkins, 1899",6,1,"Cnidaria","Leptothecata","Haleciidae","Halecium","Halecium densum","Hydrozoa",284717,NA,NA,NA,NA,"North American Pacific Fijordland"
"787",450224,450224,450203,"Species","Halecium labrosum","Alder, 1859",2,1,"Cnidaria","Leptothecata","Haleciidae","Halecium","Halecium labrosum","Hydrozoa",117591,NA,NA,NA,NA,"North American Pacific Fijordland"
"788",450242,450242,450203,"Species","Halecium tenellum","Hincks, 1861",8,1,"Cnidaria","Leptothecata","Haleciidae","Halecium","Halecium tenellum","Hydrozoa",117606,NA,NA,NA,NA,"North American Pacific Fijordland"
"789",450244,450244,450203,"Species","Halecium washingtoni","Nutting, 1901",2,1,"Cnidaria","Leptothecata","Haleciidae","Halecium","Halecium washingtoni","Hydrozoa",292300,NA,NA,NA,NA,"North American Pacific Fijordland"
"790",450245,450245,450203,"Species","Halecium wilsoni","Calkins, 1899",5,1,"Cnidaria","Leptothecata","Haleciidae","Halecium","Halecium wilsoni","Hydrozoa",284778,NA,NA,NA,NA,"North American Pacific Fijordland"
"791",450288,450288,771733,"Species","Haliaeetus leucocephalus","(Linnaeus, 1766)",2,1,"Chordata","Falconiformes","Accipitridae","Haliaeetus","Haliaeetus leucocephalus","Aves",159374,TRUE,"LC",NA,NA,"North American Pacific Fijordland"
"792",450457,450457,771996,"Species","Halichondria (Halichondria) panicea","(Pallas, 1766)",58,2,"Porifera","Suberitida","Halichondriidae","Halichondria","Halichondria (Halichondria) panicea","Demospongiae",165853,NA,NA,NA,NA,"North American Pacific Fijordland"
"793",450475,450475,697799,"Subgenus","Haliclona (Gellius)","Gray, 1867",1,1,"Porifera","Haplosclerida","Chalinidae","Haliclona",NA,"Demospongiae",131922,NA,NA,NA,NA,"North American Pacific Fijordland"
"794",450489,450489,697799,"Subgenus","Haliclona (Reniera)","Schmidt, 1862",3,1,"Porifera","Haplosclerida","Chalinidae","Haliclona",NA,"Demospongiae",166600,NA,NA,NA,NA,"North American Pacific Fijordland"
"795",450559,450559,1042314,"Genus","Haliclystus","James-Clark, 1863",3,2,"Cnidaria","Stauromedusae","Haliclystidae","Haliclystus",NA,"Staurozoa",135275,NA,NA,NA,NA,"North American Pacific Fijordland"
"796",450593,450593,430239,"Genus","Halicyclops","Norman, 1903",3,1,"Arthropoda","Cyclopoida","Cyclopidae","Halicyclops",NA,NA,106433,NA,NA,NA,NA,"North American Pacific Fijordland"
"797",450692,450692,775879,"Species","Halimedusa typus","Bigelow, 1916",2,1,"Cnidaria","Anthoathecata","Halimedusidae","Halimedusa","Halimedusa typus","Hydrozoa",290072,NA,NA,NA,NA,"North American Pacific Fijordland"
"798",450757,450757,771549,"Family","Haliotidae","Rafinesque, 1815",1,1,"Mollusca",NA,"Haliotidae",NA,NA,"Gastropoda",1727,NA,NA,NA,NA,"North American Pacific Fijordland"
"799",450781,450781,450760,"Species","Haliotis kamtschatkana","Jonas, 1845",101,1,"Mollusca",NA,"Haliotidae","Haliotis","Haliotis kamtschatkana","Gastropoda",405014,TRUE,"EN",NA,NA,"North American Pacific Fijordland"
"800",450957,450957,631525,"Species","Halocynthia aurantium","(Pallas, 1787)",4,3,"Chordata","Stolidobranchia","Pyuridae","Halocynthia","Halocynthia aurantium","Ascidiacea",250674,NA,NA,NA,NA,"North American Pacific Fijordland"
"801",450962,450962,631525,"Species","Halocynthia igaboja","Oka, 1906",17,1,"Chordata","Stolidobranchia","Pyuridae","Halocynthia","Halocynthia igaboja","Ascidiacea",250677,NA,NA,NA,NA,"North American Pacific Fijordland"
"802",451062,451062,739308,"Genus","Haloptilus","Giesbrecht, 1898",2,1,"Arthropoda","Calanoida","Augaptilidae","Haloptilus",NA,NA,104140,NA,NA,NA,NA,"North American Pacific Fijordland"
"803",451088,451088,747613,"Species","Halosaccion glandiforme","(S.G.Gmelin) Ruprecht, 1850",147,4,"Rhodophyta","Palmariales","Palmariaceae","Halosaccion","Halosaccion glandiforme","Florideophyceae",372579,NA,NA,NA,NA,"North American Pacific Fijordland"
"804",451144,451144,451142,"Species","Halosydna brevisetosa","Kinberg, 1856",9,1,"Annelida","Phyllodocida","Polynoidae","Halosydna","Halosydna brevisetosa","Polychaeta",333534,NA,NA,NA,NA,"North American Pacific Fijordland"
"805",451169,451169,631631,"Species","Halymenia californica","G.M.Smith & Hollenberg, 1943",3,2,"Rhodophyta","Halymeniales","Halymeniaceae","Halymenia","Halymenia californica","Florideophyceae",372581,NA,NA,NA,NA,"North American Pacific Fijordland"
"806",451261,451261,697833,"Species","Haminoea hydatis","(Linnaeus, 1758)",1,1,"Mollusca","Cephalaspidea","Haminoeidae","Haminoea","Haminoea hydatis","Gastropoda",140074,NA,NA,NA,NA,"North American Pacific Fijordland"
"807",451440,451440,747684,"Species","Haplogloia andersonii","(Farlow) Levring, 1939",8,1,"Ochrophyta","Scytosiphonales","Scytosiphonaceae","Haplogloia","Haplogloia andersonii","Phaeophyceae",372689,NA,NA,NA,NA,"North American Pacific Fijordland"
"808",451508,637822,451506,"Species","Haploscoloplos elongatus","(Johnson, 1901)",1,1,"Annelida",NA,"Orbiniidae","Haploscoloplos","Haploscoloplos elongatus","Polychaeta",333554,NA,NA,NA,NA,"North American Pacific Fijordland"
"809",451528,451528,515418,"Genus","Haplosyllis","Langerhans, 1879",1,1,"Annelida","Phyllodocida","Syllidae","Haplosyllis",NA,"Polychaeta",129657,NA,NA,NA,NA,"North American Pacific Fijordland"
"810",451565,451565,747724,"Species","Haraldiophyllum mirabile","(Kylin) A.D.Zinova, 1981",2,1,"Rhodophyta","Ceramiales","Delesseriaceae","Haraldiophyllum","Haraldiophyllum mirabile","Florideophyceae",374002,NA,NA,NA,NA,"North American Pacific Fijordland"
"811",451566,451566,747724,"Species","Haraldiophyllum nottii","(R.E.Norris & M.J.Wynne) M.J.Wynne, 1983",1,1,"Rhodophyta","Ceramiales","Delesseriaceae","Haraldiophyllum","Haraldiophyllum nottii","Florideophyceae",374003,NA,NA,NA,NA,"North American Pacific Fijordland"
"812",451625,451625,631911,"Species","Harmothoe fragilis","Moore, 1910",3,1,"Annelida","Phyllodocida","Polynoidae","Harmothoe","Harmothoe fragilis","Polychaeta",130763,NA,NA,NA,NA,"North American Pacific Fijordland"
"813",451633,451633,631911,"Species","Harmothoe imbricata","(Linnaeus, 1767)",15,1,"Annelida","Phyllodocida","Polynoidae","Harmothoe","Harmothoe imbricata","Polychaeta",130769,NA,NA,NA,NA,"North American Pacific Fijordland"
"814",451650,451650,631911,"Species","Harmothoe multisetosa","(Moore, 1902)",5,1,"Annelida","Phyllodocida","Polynoidae","Harmothoe","Harmothoe multisetosa","Polychaeta",333572,NA,NA,NA,NA,"North American Pacific Fijordland"
"815",451684,451684,771530,"Order","Harpacticoida","Sars M., 1903",49,4,"Arthropoda","Harpacticoida",NA,NA,NA,NA,1102,NA,NA,NA,NA,"North American Pacific Fijordland"
"816",451790,451790,768464,"Species","Hartlaubella gelatinosa","(Pallas, 1766)",3,1,"Cnidaria","Leptothecata","Campanulariidae","Hartlaubella","Hartlaubella gelatinosa","Hydrozoa",117378,NA,NA,NA,NA,"North American Pacific Fijordland"
"817",451886,451886,775881,"Species","Hataia parva","Hirai & Yamada, 1965",1,1,"Cnidaria","Anthoathecata","Corymorphidae","Hataia","Hataia parva","Hydrozoa",290079,NA,NA,NA,NA,"North American Pacific Fijordland"
"818",451995,451995,747799,"Species","Hecatonema streblonematoides","(Setchell & N.L.Gardner) Loiseaux, 1970",1,1,"Ochrophyta","Ectocarpales","Chordariaceae","Hecatonema","Hecatonema streblonematoides","Phaeophyceae",372505,NA,NA,NA,NA,"North American Pacific Fijordland"
"819",452001,452001,769517,"Species","Hedgpethia californica","(Hedgpeth, 1939)",1,1,"Arthropoda","Pantopoda","Colossendeidae","Hedgpethia","Hedgpethia californica","Pycnogonida",239454,NA,NA,NA,NA,"North American Pacific Fijordland"
"820",452552,452552,794053,"Genus","Hemigrapsus","Dana, 1851",7,1,"Arthropoda","Decapoda","Varunidae","Hemigrapsus",NA,"Malacostraca",106964,NA,NA,NA,NA,"North American Pacific Fijordland"
"821",452579,452579,743064,"Genus","Hemilepidotus","Cuvier, 1829",2,2,"Chordata","Scorpaeniformes","Cottidae","Hemilepidotus",NA,"Actinopteri",248338,NA,NA,NA,NA,"North American Pacific Fijordland"
"822",452582,452582,452579,"Species","Hemilepidotus hemilepidotus","(Tilesius, 1811)",54,3,"Chordata","Scorpaeniformes","Cottidae","Hemilepidotus","Hemilepidotus hemilepidotus","Actinopteri",254521,NA,NA,NA,NA,"North American Pacific Fijordland"
"823",452583,452583,452579,"Species","Hemilepidotus jordani","Bean, 1881",4,2,"Chordata","Scorpaeniformes","Cottidae","Hemilepidotus","Hemilepidotus jordani","Actinopteri",254522,NA,NA,NA,NA,"North American Pacific Fijordland"
"824",452585,452585,452579,"Species","Hemilepidotus spinosus","Ayres, 1854",9,2,"Chordata","Scorpaeniformes","Cottidae","Hemilepidotus","Hemilepidotus spinosus","Actinopteri",279413,NA,NA,NA,NA,"North American Pacific Fijordland"
"825",452784,452784,767544,"Species","Hemithiris psittacea","(Gmelin, 1791)",4,1,"Brachiopoda","Rhynchonellida","Hemithirididae","Hemithiris","Hemithiris psittacea","Rhynchonellata",104054,NA,NA,NA,NA,"North American Pacific Fijordland"
"826",452805,452805,747966,"Species","Hemitripterus bolini","(Myers, 1934)",62,3,"Chordata","Scorpaeniformes","Hemitripteridae","Hemitripterus","Hemitripterus bolini","Actinopteri",254541,NA,NA,NA,NA,"North American Pacific Fijordland"
"827",452844,452844,697884,"Subspecies","Henricia aspera aspera","Fisher, 1906",9,1,"Echinodermata","Spinulosida","Echinasteridae","Henricia","Henricia aspera","Asteroidea",369101,NA,NA,NA,NA,"North American Pacific Fijordland"
"828",452845,452845,632747,"Species","Henricia asthenactis","Fisher, 1910",13,3,"Echinodermata","Spinulosida","Echinasteridae","Henricia","Henricia asthenactis","Asteroidea",369103,NA,NA,NA,NA,"North American Pacific Fijordland"
"829",452851,452851,632747,"Species","Henricia leviuscula","(Stimpson, 1857)",121,4,"Echinodermata","Spinulosida","Echinasteridae","Henricia","Henricia leviuscula","Asteroidea",369117,NA,NA,NA,NA,"North American Pacific Fijordland"
"830",452852,452852,452851,"Subspecies","Henricia leviuscula annectens","Fisher, 1910",14,3,"Echinodermata","Spinulosida","Echinasteridae","Henricia","Henricia leviuscula","Asteroidea",369119,NA,NA,NA,NA,"North American Pacific Fijordland"
"831",452909,452909,1046193,"Genus","Heptacarpus","Holmes, 1900",17,2,"Arthropoda","Decapoda","Thoridae","Heptacarpus",NA,"Malacostraca",248339,NA,NA,NA,NA,"North American Pacific Fijordland"
"832",453036,453036,778586,"Species","Hermissenda crassicornis","(Eschscholtz, 1831)",26,1,"Mollusca","Nudibranchia","Facelinidae","Hermissenda","Hermissenda crassicornis","Gastropoda",367883,NA,NA,NA,NA,"North American Pacific Fijordland"
"833",453100,453100,748007,"Species","Herposiphonia plumula","(J.Agardh) Falkenberg, 1901",14,1,"Rhodophyta","Ceramiales","Rhodomelaceae","Herposiphonia","Herposiphonia plumula","Florideophyceae",372584,NA,NA,NA,NA,"North American Pacific Fijordland"
"834",453155,453155,453154,"Subspecies","Hesionura coineaui difficilis","(Banse, 1963)",7,1,"Annelida","Phyllodocida","Phyllodocidae","Hesionura","Hesionura coineaui","Polychaeta",335789,NA,NA,NA,NA,"North American Pacific Fijordland"
"835",453160,453160,453158,"Species","Hesiospina vestimentifera","Blake, 1985",1,1,"Annelida","Phyllodocida","Hesionidae","Hesiospina","Hesiospina vestimentifera","Polychaeta",328356,NA,NA,NA,NA,"North American Pacific Fijordland"
"836",453478,453478,453477,"Species","Heterolaophonte discophora","(Willey, 1929)",3,1,"Arthropoda","Harpacticoida","Laophontidae","Heterolaophonte","Heterolaophonte discophora",NA,157695,NA,NA,NA,NA,"North American Pacific Fijordland"
"837",453585,453585,769519,"Species","Heteronymphon bioculatum","Turpaeva, 1956",1,1,"Arthropoda","Pantopoda","Nymphonidae","Heteronymphon","Heteronymphon bioculatum","Pycnogonida",239836,NA,NA,NA,NA,"North American Pacific Fijordland"
"838",453609,453609,769371,"Genus","Heteropia","Carter, 1886",1,1,"Porifera","Leucosolenida","Heteropiidae","Heteropia",NA,"Calcarea",131712,NA,NA,NA,NA,"North American Pacific Fijordland"
"839",453656,453656,748130,"Genus","Heterorhabdus","Giesbrecht, 1898",10,5,"Arthropoda","Calanoida","Heterorhabdidae","Heterorhabdus",NA,NA,104178,NA,NA,NA,NA,"North American Pacific Fijordland"
"840",453666,453666,453656,"Species","Heterorhabdus papilliger","(Claus, 1863)",1,1,"Arthropoda","Calanoida","Heterorhabdidae","Heterorhabdus","Heterorhabdus papilliger",NA,104580,NA,NA,NA,NA,"North American Pacific Fijordland"
"841",453701,453701,453698,"Species","Heterosiphonia densiuscula","Kylin, 1925",16,2,"Rhodophyta","Ceramiales","Dasyaceae","Heterosiphonia","Heterosiphonia densiuscula","Florideophyceae",373898,NA,NA,NA,NA,"North American Pacific Fijordland"
"842",453823,453823,748185,"Species","Hexagrammos decagrammus","(Pallas, 1810)",167,7,"Chordata","Scorpaeniformes","Hexagrammidae","Hexagrammos","Hexagrammos decagrammus","Actinopteri",240732,NA,NA,NA,NA,"North American Pacific Fijordland"
"843",453824,453824,748185,"Species","Hexagrammos lagocephalus","(Pallas, 1810)",1,1,"Chordata","Scorpaeniformes","Hexagrammidae","Hexagrammos","Hexagrammos lagocephalus","Actinopteri",240735,NA,NA,NA,NA,"North American Pacific Fijordland"
"844",453828,453828,748185,"Species","Hexagrammos stelleri","Tilesius, 1810",27,5,"Chordata","Scorpaeniformes","Hexagrammidae","Hexagrammos","Hexagrammos stelleri","Actinopteri",254545,NA,NA,NA,NA,"North American Pacific Fijordland"
"845",453841,453841,453838,"Species","Hexanchus griseus","(Bonnaterre, 1788)",2,2,"Chordata","Hexanchiformes","Hexanchidae","Hexanchus","Hexanchus griseus","Elasmobranchii",105833,TRUE,"NT",NA,NA,"North American Pacific Fijordland"
"846",453915,453915,1042427,"Species","Hiatella arctica","(Linnaeus, 1767)",65,1,"Mollusca","Adapedonta","Hiatellidae","Hiatella","Hiatella arctica","Bivalvia",140103,NA,NA,NA,NA,"North American Pacific Fijordland"
"847",453924,453924,765064,"Family","Hiatellidae","Gray, 1824",2,1,"Mollusca","Adapedonta","Hiatellidae",NA,NA,"Bivalvia",251,NA,NA,NA,NA,"North American Pacific Fijordland"
"848",453951,453951,770297,"Genus","Hildenbrandia","Nardo, 1834",11,2,"Rhodophyta","Hildenbrandiales","Hildenbrandiaceae","Hildenbrandia",NA,"Florideophyceae",144191,NA,NA,NA,NA,"North American Pacific Fijordland"
"849",453955,453955,453951,"Species","Hildenbrandia occidentalis","Setchell, 1917",6,1,"Rhodophyta","Hildenbrandiales","Hildenbrandiaceae","Hildenbrandia","Hildenbrandia occidentalis","Florideophyceae",145711,NA,NA,NA,NA,"North American Pacific Fijordland"
"850",453958,453958,453951,"Species","Hildenbrandia rubra","(Sommerfelt) Meneghini, 1841",6,2,"Rhodophyta","Hildenbrandiales","Hildenbrandiaceae","Hildenbrandia","Hildenbrandia rubra","Florideophyceae",145712,NA,NA,NA,NA,"North American Pacific Fijordland"
"851",454057,454057,770598,"Genus","Hincksia","J.E.Gray, 1864",2,1,"Ochrophyta","Ectocarpales","Acinetosporaceae","Hincksia",NA,"Phaeophyceae",144102,NA,NA,NA,NA,"North American Pacific Fijordland"
"852",454095,454095,1011602,"Genus","Hinnites","Defrance, 1821",9,1,"Mollusca","Pectinoida","Pectinidae","Hinnites",NA,"Bivalvia",206520,NA,NA,NA,NA,"North American Pacific Fijordland"
"853",454115,454115,697930,"Species","Hippasteria leiopelta","Fisher, 1910",1,1,"Echinodermata","Valvatida","Goniasteridae","Hippasteria","Hippasteria leiopelta","Asteroidea",254896,NA,NA,NA,NA,"North American Pacific Fijordland"
"854",454116,454116,697930,"Species","Hippasteria phrygiana","(Parelius, 1768)",166,4,"Echinodermata","Valvatida","Goniasteridae","Hippasteria","Hippasteria phrygiana","Asteroidea",124043,NA,NA,NA,NA,"North American Pacific Fijordland"
"855",454203,454203,454201,"Species","Hippoglossoides elassodon","Jordan & Gilbert, 1880",2678,11,"Chordata","Pleuronectiformes","Pleuronectidae","Hippoglossoides","Hippoglossoides elassodon","Actinopteri",274289,NA,NA,NA,NA,"North American Pacific Fijordland"
"856",454256,454256,767767,"Family","Hippolytidae","Spence Bate, 1888",3,1,"Arthropoda","Decapoda","Hippolytidae",NA,NA,"Malacostraca",106777,NA,NA,NA,NA,"North American Pacific Fijordland"
"857",454368,454368,454364,"Species","Hippothoa divaricata","Lamouroux, 1821",2,1,"Bryozoa","Cheilostomatida","Hippothoidae","Hippothoa","Hippothoa divaricata","Gymnolaemata",111399,NA,NA,NA,NA,"North American Pacific Fijordland"
"858",454369,454369,454364,"Species","Hippothoa expansa","Dawson, 1859",1,1,"Bryozoa","Cheilostomatida","Hippothoidae","Hippothoa","Hippothoa expansa","Gymnolaemata",156132,NA,NA,NA,NA,"North American Pacific Fijordland"
"859",454582,454582,778714,"Species","Hollenbergia nigricans","(N.L.Gardner) Wollaston, 1972",2,1,"Rhodophyta","Ceramiales","Ceramiaceae","Hollenbergia","Hollenbergia nigricans","Florideophyceae",374004,NA,NA,NA,NA,"North American Pacific Fijordland"
"860",454583,454583,778714,"Species","Hollenbergia subulata","(Harvey) E.M.Wollaston, 1972",6,1,"Rhodophyta","Ceramiales","Ceramiaceae","Hollenbergia","Hollenbergia subulata","Florideophyceae",372585,NA,NA,NA,NA,"North American Pacific Fijordland"
"861",454585,454585,774249,"Species","Holmesiella anomala","Ortmann, 1908",11,2,"Arthropoda","Mysida","Mysidae","Holmesiella","Holmesiella anomala","Malacostraca",226230,NA,NA,NA,NA,"North American Pacific Fijordland"
"862",454587,454587,774237,"Species","Holmesimysis costata","(Holmes, 1900)",6,1,"Arthropoda","Mysida","Mysidae","Holmesimysis","Holmesimysis costata","Malacostraca",226389,NA,NA,NA,NA,"North American Pacific Fijordland"
"863",454588,454588,774237,"Species","Holmesimysis nuda","(Banner, 1948)",8,1,"Arthropoda","Mysida","Mysidae","Holmesimysis","Holmesimysis nuda","Malacostraca",226754,NA,NA,NA,NA,"North American Pacific Fijordland"
"864",454589,454589,774237,"Species","Holmesimysis nudensis","Holmquist, 1979",2,1,"Arthropoda","Mysida","Mysidae","Holmesimysis","Holmesimysis nudensis","Malacostraca",226755,NA,NA,NA,NA,"North American Pacific Fijordland"
"865",454590,454590,774237,"Species","Holmesimysis sculpta","(W. Tattersall, 1933)",1,1,"Arthropoda","Mysida","Mysidae","Holmesimysis","Holmesimysis sculpta","Malacostraca",226918,NA,NA,NA,NA,"North American Pacific Fijordland"
"866",454591,454591,774237,"Species","Holmesimysis sculptoides","Holmquist, 1979",1,1,"Arthropoda","Mysida","Mysidae","Holmesimysis","Holmesimysis sculptoides","Malacostraca",226919,NA,NA,NA,NA,"North American Pacific Fijordland"
"867",454645,454645,772396,"Species","Hololepida magna","Moore, 1905",3,1,"Annelida","Phyllodocida","Polynoidae","Hololepida","Hololepida magna","Polychaeta",328393,NA,NA,NA,NA,"North American Pacific Fijordland"
"868",455162,455162,697989,"Species","Hormiphora cucumis","(Mertens, 1833)",2,1,"Ctenophora","Cydippida","Pleurobrachiidae","Hormiphora","Hormiphora cucumis","Tentaculata",106382,NA,NA,NA,NA,"North American Pacific Fijordland"
"869",455257,455257,768382,"Species","Huntemannia jadensis","Poppe, 1884",11,1,"Arthropoda","Harpacticoida","Nannopodidae","Huntemannia","Huntemannia jadensis",NA,116190,NA,NA,NA,NA,"North American Pacific Fijordland"
"870",455392,455392,455432,"Genus","Hyalonema","Gray, 1832",11,2,"Porifera","Amphidiscosida","Hyalonematidae","Hyalonema",NA,"Hexactinellida",132096,NA,NA,NA,NA,"North American Pacific Fijordland"
"871",455478,455478,762195,"Genus","Hybocodon","L. Agassiz, 1860",2,1,"Cnidaria","Anthoathecata","Tubulariidae","Hybocodon",NA,"Hydrozoa",117256,NA,NA,NA,NA,"North American Pacific Fijordland"
"872",455546,455546,455566,"Genus","Hydractinia","Van Beneden, 1844",3,1,"Cnidaria","Anthoathecata","Hydractiniidae","Hydractinia",NA,"Hydrozoa",117117,NA,NA,NA,NA,"North American Pacific Fijordland"
"873",455547,455547,455546,"Species","Hydractinia aggregata","Fraser, 1911",4,1,"Cnidaria","Anthoathecata","Hydractiniidae","Hydractinia","Hydractinia aggregata","Hydrozoa",284837,NA,NA,NA,NA,"North American Pacific Fijordland"
"874",455569,455569,509722,"Genus","Hydrallmania","Hincks, 1868",5,2,"Cnidaria","Leptothecata","Sertulariidae","Hydrallmania",NA,"Hydrozoa",117230,NA,NA,NA,NA,"North American Pacific Fijordland"
"875",455570,455570,455569,"Species","Hydrallmania distans","Nutting, 1899",8,1,"Cnidaria","Leptothecata","Sertulariidae","Hydrallmania","Hydrallmania distans","Hydrozoa",285447,NA,NA,NA,NA,"North American Pacific Fijordland"
"876",455695,455695,748507,"Species","Hydrolagus colliei","(Lay & Bennett, 1839)",4181,9,"Chordata","Chimaeriformes","Chimaeridae","Hydrolagus","Hydrolagus colliei","Holocephali",271406,TRUE,"LC",NA,NA,"North American Pacific Fijordland"
"877",455706,455706,1011547,"Genus","Hydrolithon","(Foslie) Foslie, 1909",2,1,"Rhodophyta","Corallinales","Corallinaceae","Hydrolithon",NA,"Florideophyceae",144011,NA,NA,NA,NA,"North American Pacific Fijordland"
"878",455855,455855,634657,"Species","Hymenaster quadrispinosus","Fisher, 1905",4,2,"Echinodermata","Velatida","Pterasteridae","Hymenaster","Hymenaster quadrispinosus","Asteroidea",369025,NA,NA,NA,NA,"North American Pacific Fijordland"
"879",455860,455860,772229,"Genus","Hymenena","Greville, 1830",7,1,"Rhodophyta","Ceramiales","Delesseriaceae","Hymenena",NA,"Florideophyceae",369788,NA,NA,NA,NA,"North American Pacific Fijordland"
"880",455861,455861,455860,"Species","Hymenena flabelligera","(J.Agardh) Kylin, 1924",11,1,"Rhodophyta","Ceramiales","Delesseriaceae","Hymenena","Hymenena flabelligera","Florideophyceae",372588,NA,NA,NA,NA,"North American Pacific Fijordland"
"881",455863,455863,455860,"Species","Hymenena multiloba","(J.Agardh) Kylin, 1935",6,1,"Rhodophyta","Ceramiales","Delesseriaceae","Hymenena","Hymenena multiloba","Florideophyceae",372589,NA,NA,NA,NA,"North American Pacific Fijordland"
"882",455864,455864,455860,"Species","Hymenena setchellii","N.L.Gardner, 1927",3,1,"Rhodophyta","Ceramiales","Delesseriaceae","Hymenena","Hymenena setchellii","Florideophyceae",372590,NA,NA,NA,NA,"North American Pacific Fijordland"
"883",455866,455866,450470,"Genus","Hymeniacidon","Bowerbank, 1858",3,1,"Porifera","Suberitida","Halichondriidae","Hymeniacidon",NA,"Demospongiae",131808,NA,NA,NA,NA,"North American Pacific Fijordland"
"884",455916,455916,455913,"Species","Hymenodora glacialis","(Buchholz, 1874)",2,2,"Arthropoda","Decapoda","Acanthephyridae","Hymenodora","Hymenodora glacialis","Malacostraca",107590,NA,NA,NA,NA,"North American Pacific Fijordland"
"885",455953,455953,774978,"Family","Hyocrinidae","Carpenter, 1884",1,1,"Echinodermata","Hyocrinida","Hyocrinidae",NA,NA,"Crinoidea",123155,NA,NA,NA,NA,"North American Pacific Fijordland"
"886",455991,455991,455987,"Species","Hypereteone heteropoda","(Hartman, 1951)",1,1,"Annelida","Phyllodocida","Phyllodocidae","Hypereteone","Hypereteone heteropoda","Polychaeta",333652,NA,NA,NA,NA,"North American Pacific Fijordland"
"887",456042,456042,456041,"Species","Hyperoche mediterranea","Senna, 1908",11,2,"Arthropoda","Amphipoda","Hyperiidae","Hyperoche","Hyperoche mediterranea","Malacostraca",236561,NA,NA,NA,NA,"North American Pacific Fijordland"
"888",456170,456170,748576,"Species","Hypnea nidifica","J.Agardh, 1852",7,1,"Rhodophyta","Gigartinales","Cystocloniaceae","Hypnea","Hypnea nidifica","Florideophyceae",220807,NA,NA,NA,NA,"North American Pacific Fijordland"
"889",456277,456277,754065,"Genus","Hypomesus","Gill, 1862",1,1,"Chordata","Osmeriformes","Osmeridae","Hypomesus",NA,"Actinopteri",254339,NA,NA,NA,NA,"North American Pacific Fijordland"
"890",456282,456282,456277,"Species","Hypomesus pretiosus","(Girard, 1854)",9,1,"Chordata","Osmeriformes","Osmeridae","Hypomesus","Hypomesus pretiosus","Actinopteri",279422,NA,NA,NA,NA,"North American Pacific Fijordland"
"891",456588,456588,748622,"Species","Icelinus burchami","Evermann & Goldsborough, 1907",12,2,"Chordata","Scorpaeniformes","Cottidae","Icelinus","Icelinus burchami","Actinopteri",281134,NA,NA,NA,NA,"North American Pacific Fijordland"
"892",456613,456613,635142,"Species","Icelus spiniger","Gilbert, 1896",8,3,"Chordata","Scorpaeniformes","Cottidae","Icelus","Icelus spiniger","Actinopteri",254525,NA,NA,NA,NA,"North American Pacific Fijordland"
"893",456707,456707,776569,"Species","Icosteus aenigmaticus","Lockington, 1880",10,4,"Chordata","Perciformes","Icosteidae","Icosteus","Icosteus aenigmaticus","Actinopteri",281153,NA,NA,NA,NA,"North American Pacific Fijordland"
"894",456731,456731,456726,"Species","Idanthyrsus saxicavus","(Baird, 1863)",15,1,"Annelida","Sabellida","Sabellariidae","Idanthyrsus","Idanthyrsus saxicavus","Polychaeta",333668,NA,NA,NA,NA,"North American Pacific Fijordland"
"895",456795,456795,456816,"Genus","Idotea","Fabricius, 1798",30,2,"Arthropoda","Isopoda","Idoteidae","Idotea",NA,"Malacostraca",118454,NA,NA,NA,NA,"North American Pacific Fijordland"
"896",456801,456801,456795,"Species","Idotea fewkesi","Richardson, 1905",5,1,"Arthropoda","Isopoda","Idoteidae","Idotea","Idotea fewkesi","Malacostraca",257347,NA,NA,NA,NA,"North American Pacific Fijordland"
"897",456807,456807,456795,"Species","Idotea obscura","Rafi, 1972",6,1,"Arthropoda","Isopoda","Idoteidae","Idotea","Idotea obscura","Malacostraca",257350,NA,NA,NA,NA,"North American Pacific Fijordland"
