"","id","valid_id","parent_id","rank_name","tname","tauthor","records","datasets","phylum","order","family","genus","species","class","worms_id","redlist","status","gisd","hab","ecoregion"
"2160",493223,493223,769395,"Genus","Plakortis","Schulze, 1880",2,1,"Porifera","Homosclerophorida","Plakinidae","Plakortis",NA,"Homoscleromorpha",131983,NA,NA,NA,NA,"Carolinian"
"2161",493226,493226,658549,"Species","Plakosyllis brevipes","Hartmann-Schröder, 1956",147,3,"Annelida","Phyllodocida","Syllidae","Plakosyllis","Plakosyllis brevipes","Polychaeta",131360,NA,NA,NA,NA,"Carolinian"
"2162",493256,493256,493254,"Species","Planes minutus","(Linnaeus, 1758)",4,4,"Arthropoda","Decapoda","Grapsidae","Planes","Planes minutus","Malacostraca",107462,NA,NA,NA,NA,"Carolinian"
"2163",493519,493519,628170,"Family","Platyischnopidae","Barnard & Drummond, 1979",2,2,"Arthropoda","Amphipoda","Platyischnopidae",NA,NA,"Malacostraca",236742,NA,NA,NA,NA,"Carolinian"
"2164",493520,493520,493519,"Genus","Platyischnopus","Stebbing, 1888",2,1,"Arthropoda","Amphipoda","Platyischnopidae","Platyischnopus",NA,"Malacostraca",206923,NA,NA,NA,NA,"Carolinian"
"2165",493909,493909,493907,"Species","Pleoticus robustus","(Smith, 1885)",16,2,"Arthropoda","Decapoda","Solenoceridae","Pleoticus","Pleoticus robustus","Malacostraca",158338,NA,NA,NA,NA,"Carolinian"
"2166",493957,493957,653334,"Genus","Plesionika","Spence Bate, 1888",1,1,"Arthropoda","Decapoda","Pandalidae","Plesionika",NA,"Malacostraca",107046,NA,NA,NA,NA,"Carolinian"
"2167",493958,493958,493957,"Species","Plesionika acanthonotus","(Smith, 1882)",1,1,"Arthropoda","Decapoda","Pandalidae","Plesionika","Plesionika acanthonotus","Malacostraca",107654,NA,NA,NA,NA,"Carolinian"
"2168",493969,493969,493957,"Species","Plesionika edwardsii","(Brandt, 1851)",1,1,"Arthropoda","Decapoda","Pandalidae","Plesionika","Plesionika edwardsii","Malacostraca",107656,NA,NA,NA,NA,"Carolinian"
"2169",493984,493984,493957,"Species","Plesionika martia","(A. Milne-Edwards, 1883)",5,2,"Arthropoda","Decapoda","Pandalidae","Plesionika","Plesionika martia","Malacostraca",107661,NA,NA,NA,NA,"Carolinian"
"2170",493986,493986,493957,"Species","Plesionika narval","(Fabricius, 1787)",1,1,"Arthropoda","Decapoda","Pandalidae","Plesionika","Plesionika narval","Malacostraca",107662,NA,NA,NA,NA,"Carolinian"
"2171",494167,494167,494164,"Species","Pleuromamma gracilis","Claus, 1863",2,1,"Arthropoda","Calanoida","Metridinidae","Pleuromamma","Pleuromamma gracilis",NA,104639,NA,NA,NA,NA,"Carolinian"
"2172",494170,494170,494164,"Species","Pleuromamma piseki","Farran, 1929",6,1,"Arthropoda","Calanoida","Metridinidae","Pleuromamma","Pleuromamma piseki",NA,104640,NA,NA,NA,NA,"Carolinian"
"2173",494177,494177,494164,"Species","Pleuromamma xiphias","(Giesbrecht, 1889)",1,1,"Arthropoda","Calanoida","Metridinidae","Pleuromamma","Pleuromamma xiphias",NA,104643,NA,NA,NA,NA,"Carolinian"
"2174",494320,494320,772964,"Family","Pleurotomariidae","Swainson, 1840",2,2,"Mollusca",NA,"Pleurotomariidae",NA,NA,"Gastropoda",196325,NA,NA,NA,NA,"Carolinian"
"2175",494322,494322,757803,"Genus","Pleurotomella","Verrill, 1872",1,1,"Mollusca","Neogastropoda",NA,"Pleurotomella",NA,"Gastropoda",137828,NA,NA,NA,NA,"Carolinian"
"2176",494401,494401,699853,"Species","Plicatula gibbosa","Lamarck, 1801",16,2,"Mollusca","Pectinoida","Plicatulidae","Plicatula","Plicatula gibbosa","Bivalvia",207848,NA,NA,NA,NA,"Carolinian"
"2177",494434,494434,494432,"Species","Pliobothrus symmetricus","Pourtalès, 1868",10,2,"Cnidaria","Anthoathecata","Stylasteridae","Pliobothrus","Pliobothrus symmetricus","Hydrozoa",117962,NA,NA,NA,NA,"Carolinian"
"2178",494562,494562,699856,"Species","Plumularia floridana","Nutting, 1900",1,1,"Cnidaria","Leptothecata","Plumulariidae","Plumularia","Plumularia floridana","Hydrozoa",117821,NA,NA,NA,NA,"Carolinian"
"2179",494568,494568,699856,"Species","Plumularia margaretta","(Nutting, 1900)",1,1,"Cnidaria","Leptothecata","Plumulariidae","Plumularia","Plumularia margaretta","Hydrozoa",285265,NA,NA,NA,NA,"Carolinian"
"2180",494573,494573,699856,"Species","Plumularia setacea","(Linnaeus, 1758)",4,1,"Cnidaria","Leptothecata","Plumulariidae","Plumularia","Plumularia setacea","Hydrozoa",117824,NA,NA,NA,NA,"Carolinian"
"2181",494576,494576,1011815,"Family","Plumulariidae","Agassiz, 1862",3,1,"Cnidaria","Leptothecata","Plumulariidae",NA,NA,"Hydrozoa",1613,NA,NA,NA,NA,"Carolinian"
"2182",494589,494589,494588,"Subspecies","Plutonaster agassizi agassizi","Verrill, 1880",1,1,"Echinodermata","Paxillosida","Astropectinidae","Plutonaster","Plutonaster agassizi","Asteroidea",178706,NA,NA,NA,NA,"Carolinian"
"2183",494604,494604,771708,"Species","Pluvialis squatarola","(Linnaeus, 1758)",8,1,"Chordata","Charadriiformes","Charadriidae","Pluvialis","Pluvialis squatarola","Aves",159137,TRUE,"LC",NA,NA,"Carolinian"
"2184",494738,494738,494732,"Species","Podarkeopsis levifuscina","Perkins, 1984",319,4,"Annelida","Phyllodocida","Hesionidae","Podarkeopsis","Podarkeopsis levifuscina","Polychaeta",330826,NA,NA,NA,NA,"Carolinian"
"2185",494741,494741,756308,"Genus","Podiceps","Latham, 1787",7,1,"Chordata","Podicipediformes","Podicipedidae","Podiceps",NA,"Aves",137056,NA,NA,NA,NA,"Carolinian"
"2186",494742,494742,494741,"Species","Podiceps auritus","(Linnaeus, 1758)",6,1,"Chordata","Podicipediformes","Podicipedidae","Podiceps","Podiceps auritus","Aves",137181,TRUE,"LC",NA,NA,"Carolinian"
"2187",494746,494746,494741,"Species","Podiceps grisegena","(Boddaert, 1783)",2,1,"Chordata","Podicipediformes","Podicipedidae","Podiceps","Podiceps grisegena","Aves",137183,TRUE,"LC",NA,NA,"Carolinian"
"2188",494755,494755,771690,"Species","Podilymbus podiceps","(Linnaeus, 1758)",7,1,"Chordata","Podicipediformes","Podicipedidae","Podilymbus","Podilymbus podiceps","Aves",159062,TRUE,"LC",NA,NA,"Carolinian"
"2189",494757,494757,763741,"Family","Podoceridae","Leach, 1814",2,2,"Arthropoda","Amphipoda","Podoceridae",NA,NA,"Malacostraca",101405,NA,NA,NA,NA,"Carolinian"
"2190",494758,494758,491643,"Genus","Podoceropsis","Boeck, 1861",3,1,"Arthropoda","Amphipoda","Photidae","Podoceropsis",NA,"Malacostraca",101564,NA,NA,NA,NA,"Carolinian"
"2191",494759,494759,494758,"Species","Podoceropsis inaequistylis","Shoemaker, 1930",1,1,"Arthropoda","Amphipoda","Photidae","Podoceropsis","Podoceropsis inaequistylis","Malacostraca",158133,NA,NA,NA,NA,"Carolinian"
"2192",494762,494762,494757,"Genus","Podocerus","Leach, 1814",34,1,"Arthropoda","Amphipoda","Podoceridae","Podocerus",NA,"Malacostraca",101740,NA,NA,NA,NA,"Carolinian"
"2193",494766,494766,494762,"Species","Podocerus brasiliensis","(Dana, 1853)",2,2,"Arthropoda","Amphipoda","Podoceridae","Podocerus","Podocerus brasiliensis","Malacostraca",214744,NA,NA,NA,NA,"Carolinian"
"2194",494795,494795,483545,"Subclass","Podocopa","G.O. Sars, 1866",38,2,"Arthropoda",NA,NA,NA,NA,"Ostracoda",155944,NA,NA,NA,NA,"Carolinian"
"2195",494796,494796,494795,"Order","Podocopida","G.O. Sars, 1866",6,2,"Arthropoda","Podocopida",NA,NA,NA,"Ostracoda",1091,NA,NA,NA,NA,"Carolinian"
"2196",494817,494817,403189,"Genus","Pododesmus","Philippi, 1837",1,1,"Mollusca","Pectinoida","Anomiidae","Pododesmus",NA,"Bivalvia",137653,NA,NA,NA,NA,"Carolinian"
"2197",494826,494826,494817,"Species","Pododesmus rudis","(Broderip, 1834)",3,1,"Mollusca","Pectinoida","Anomiidae","Pododesmus","Pododesmus rudis","Bivalvia",420776,NA,NA,NA,NA,"Carolinian"
"2198",494889,494889,767661,"Genus","Poecilasma","Darwin, 1852",1,1,"Arthropoda","Lepadiformes","Poecilasmatidae","Poecilasma",NA,NA,106092,NA,NA,NA,NA,"Carolinian"
"2199",494906,494906,494898,"Species","Poecilia latipinna","(Lesueur, 1821)",46,4,"Chordata","Cyprinodontiformes","Poeciliidae","Poecilia","Poecilia latipinna","Actinopteri",275348,TRUE,"LC",NA,NA,"Carolinian"
"2200",494935,494935,756352,"Genus","Poecilochaetus","Claparède in Ehlers, 1875",52,4,"Annelida","Spionida","Poecilochaetidae","Poecilochaetus",NA,"Polychaeta",129471,NA,NA,NA,NA,"Carolinian"
"2201",494939,494939,494935,"Species","Poecilochaetus johnsoni","Hartman, 1939",70,4,"Annelida","Spionida","Poecilochaetidae","Poecilochaetus","Poecilochaetus johnsoni","Polychaeta",330841,NA,NA,NA,NA,"Carolinian"
"2202",494942,494942,494935,"Species","Poecilochaetus serpens","Allen, 1904",11,1,"Annelida","Spionida","Poecilochaetidae","Poecilochaetus","Poecilochaetus serpens","Polychaeta",130711,NA,NA,NA,NA,"Carolinian"
"2203",494970,494970,771530,"Order","Poecilostomatoida","Thorell, 1859",2,1,"Arthropoda","Poecilostomatoida",NA,NA,NA,NA,1103,NA,NA,NA,NA,"Carolinian"
"2204",494980,494980,771728,"Species","Pogonias cromis","(Linnaeus, 1766)",88,7,"Chordata","Perciformes","Sciaenidae","Pogonias","Pogonias cromis","Actinopteri",159333,TRUE,"LC",NA,NA,"Carolinian"
"2205",495142,495142,495135,"Species","Politolana polita","(Stimpson, 1853)",9,3,"Arthropoda","Isopoda","Cirolanidae","Politolana","Politolana polita","Malacostraca",157903,NA,NA,NA,NA,"Carolinian"
"2206",495147,495147,495144,"Species","Pollachius virens","(Linnaeus, 1758)",1,1,"Chordata","Gadiformes","Gadidae","Pollachius","Pollachius virens","Actinopteri",126441,NA,NA,NA,NA,"Carolinian"
"2207",495200,495200,760367,"Genus","Polyandrocarpa","Michaelsen, 1904",1,1,"Chordata","Stolidobranchia","Styelidae","Polyandrocarpa",NA,"Ascidiacea",103537,NA,NA,NA,NA,"Carolinian"
"2208",495312,495312,835976,"Genus","Polycera","Cuvier, 1816",6,2,"Mollusca","Nudibranchia","Polyceridae","Polycera",NA,"Gastropoda",138369,NA,NA,NA,NA,"Carolinian"
"2209",495365,495365,495338,"Species","Polycheles typhlops","Heller, 1862",4,1,"Arthropoda","Decapoda","Polychelidae","Polycheles","Polycheles typhlops","Malacostraca",107696,TRUE,"LC",NA,NA,"Carolinian"
"2210",495368,495368,781803,"Family","Polychelidae","Wood-Mason, 1875",1,1,"Arthropoda","Decapoda","Polychelidae",NA,NA,"Malacostraca",106793,NA,NA,NA,NA,"Carolinian"
"2211",495377,495377,756406,"Genus","Polycirrus","Grube, 1850",177,5,"Annelida","Terebellida","Terebellidae","Polycirrus",NA,"Polychaeta",129710,NA,NA,NA,NA,"Carolinian"
"2212",495384,495384,495377,"Species","Polycirrus carolinensis","Day, 1973",13,3,"Annelida","Terebellida","Terebellidae","Polycirrus","Polycirrus carolinensis","Polychaeta",330868,NA,NA,NA,NA,"Carolinian"
"2213",495388,495388,495377,"Species","Polycirrus eximius","(Leidy, 1855)",84,3,"Annelida","Terebellida","Terebellidae","Polycirrus","Polycirrus eximius","Polychaeta",157533,NA,NA,NA,NA,"Carolinian"
"2214",495389,495389,495377,"Species","Polycirrus haematodes","(Claparède, 1864)",2,2,"Annelida","Terebellida","Terebellidae","Polycirrus","Polycirrus haematodes","Polychaeta",131528,NA,NA,NA,NA,"Carolinian"
"2215",495396,495396,495377,"Species","Polycirrus plumosus","(Wollebaek, 1912)",8,2,"Annelida","Terebellida","Terebellidae","Polycirrus","Polycirrus plumosus","Polychaeta",131534,NA,NA,NA,NA,"Carolinian"
"2216",495417,495417,756411,"Genus","Polyclinum","Savigny, 1816",2,1,"Chordata","Aplousobranchia","Polyclinidae","Polyclinum",NA,"Ascidiacea",103474,NA,NA,NA,NA,"Carolinian"
"2217",495419,495419,495417,"Species","Polyclinum constellatum","Savigny, 1816",1,1,"Chordata","Aplousobranchia","Polyclinidae","Polyclinum","Polyclinum constellatum","Ascidiacea",215891,NA,NA,NA,NA,"Carolinian"
"2218",495496,495496,759755,"Genus","Polydora","Bosc, 1802",71,5,"Annelida","Spionida","Spionidae","Polydora",NA,"Polychaeta",129619,NA,NA,NA,NA,"Carolinian"
"2219",495522,495522,495496,"Species","Polydora ciliata","(Johnston, 1838)",2,1,"Annelida","Spionida","Spionidae","Polydora","Polydora ciliata","Polychaeta",131141,NA,NA,NA,NA,"Carolinian"
"2220",495524,495524,495496,"Species","Polydora colonia","Moore, 1907",3,2,"Annelida","Spionida","Spionidae","Polydora","Polydora colonia","Polychaeta",131142,NA,NA,NA,NA,"Carolinian"
"2221",495554,495554,495496,"Species","Polydora websteri","Hartman in Loosanoff & Engle, 1943",3,1,"Annelida","Spionida","Spionidae","Polydora","Polydora websteri","Polychaeta",153847,NA,NA,NA,NA,"Carolinian"
"2222",495577,495577,771489,"Family","Polygordiidae","Czerniavsky, 1881",11,2,"Annelida",NA,"Polygordiidae",NA,NA,"Polychaeta",993,NA,NA,NA,NA,"Carolinian"
"2223",495602,495602,659911,"Species","Polyipnus clarus","Harold, 1994",27,4,"Chordata","Stomiiformes","Sternoptychidae","Polyipnus","Polyipnus clarus","Actinopteri",158840,TRUE,"LC",NA,NA,"Carolinian"
"2224",495643,495643,495660,"Genus","Polymastia","Bowerbank, 1862",2,1,"Porifera","Polymastiida","Polymastiidae","Polymastia",NA,"Demospongiae",132046,NA,NA,NA,NA,"Carolinian"
"2225",495664,495664,756444,"Species","Polymesoda caroliniana","(Bosc, 1801)",5,2,"Mollusca","Veneroida","Cyrenidae","Polymesoda","Polymesoda caroliniana","Bivalvia",420926,NA,NA,NA,NA,"Carolinian"
"2226",495706,495706,756451,"Species","Polymyces fragilis","(Pourtalès, 1868)",29,2,"Cnidaria","Scleractinia","Flabellidae","Polymyces","Polymyces fragilis","Anthozoa",290837,NA,NA,NA,NA,"Carolinian"
"2227",495769,495769,660008,"Species","Polyodontes frons","Hartman, 1939",1,1,"Annelida","Phyllodocida","Acoetidae","Polyodontes","Polyodontes frons","Polychaeta",331035,NA,NA,NA,NA,"Carolinian"
"2228",495783,495783,495781,"Species","Polyonyx gibbesi","Haig, 1956",4,2,"Arthropoda","Decapoda","Porcellanidae","Polyonyx","Polyonyx gibbesi","Malacostraca",158406,NA,NA,NA,NA,"Carolinian"
"2229",495809,495809,741808,"Genus","Polypedilum","Kieffer, 1912",1,1,"Arthropoda","Diptera","Chironomidae","Polypedilum",NA,"Insecta",150883,NA,NA,NA,NA,"Carolinian"
"2230",495834,495834,752044,"Class","Polyplacophora","Gray, 1821",213,5,"Mollusca",NA,NA,NA,NA,"Polyplacophora",55,NA,NA,NA,NA,"Carolinian"
"2231",496017,496017,756519,"Genus","Pomacanthus","Lacepède, 1802",2,1,"Chordata","Perciformes","Pomacanthidae","Pomacanthus",NA,"Actinopteri",159286,NA,NA,NA,NA,"Carolinian"
"2232",496285,496285,496274,"Species","Pontella meadii","Wheeler, 1900",4,1,"Arthropoda","Calanoida","Pontellidae","Pontella","Pontella meadii",NA,157676,NA,NA,NA,NA,"Carolinian"
"2233",496288,496288,496274,"Species","Pontella securifer","Brady, 1883",3,1,"Arthropoda","Calanoida","Pontellidae","Pontella","Pontella securifer",NA,104740,NA,NA,NA,NA,"Carolinian"
"2234",496289,496289,496274,"Species","Pontella spinipes","Giesbrecht, 1889",1,1,"Arthropoda","Calanoida","Pontellidae","Pontella","Pontella spinipes",NA,104741,NA,NA,NA,NA,"Carolinian"
"2235",496295,496295,660237,"Species","Pontellina plumata","(Dana, 1849)",3,1,"Arthropoda","Calanoida","Pontellidae","Pontellina","Pontellina plumata",NA,104743,NA,NA,NA,NA,"Carolinian"
"2236",496304,496304,496297,"Species","Pontellopsis perspicax","(Dana, 1849)",2,1,"Arthropoda","Calanoida","Pontellidae","Pontellopsis","Pontellopsis perspicax",NA,360249,NA,NA,NA,NA,"Carolinian"
"2237",496305,496305,496297,"Species","Pontellopsis regalis","(Dana, 1849)",1,1,"Arthropoda","Calanoida","Pontellidae","Pontellopsis","Pontellopsis regalis",NA,104745,NA,NA,NA,NA,"Carolinian"
"2238",496308,496308,496297,"Species","Pontellopsis villosa","Brady, 1883",1,1,"Arthropoda","Calanoida","Pontellidae","Pontellopsis","Pontellopsis villosa",NA,104746,NA,NA,NA,NA,"Carolinian"
"2239",496317,496317,758844,"Genus","Pontinus","Poey, 1860",10,1,"Chordata","Scorpaeniformes","Scorpaenidae","Pontinus",NA,"Actinopteri",126170,NA,NA,NA,NA,"Carolinian"
"2240",496408,496408,660314,"Species","Pontogenia sericoma","Ehlers, 1867",3,1,"Annelida","Phyllodocida","Aphroditidae","Pontogenia","Pontogenia sericoma","Polychaeta",129849,NA,NA,NA,NA,"Carolinian"
"2241",496435,496435,699469,"Genus","Pontonia","Latreille, 1829",1,1,"Arthropoda","Decapoda","Palaemonidae","Pontonia",NA,"Malacostraca",107036,NA,NA,NA,NA,"Carolinian"
"2242",496440,496440,496435,"Species","Pontonia manningi","Fransen, 2000",1,1,"Arthropoda","Decapoda","Palaemonidae","Pontonia","Pontonia manningi","Malacostraca",240841,NA,NA,NA,NA,"Carolinian"
"2243",496454,496454,496449,"Species","Pontophilus brevirostris","Smith, 1881",22,2,"Arthropoda","Decapoda","Crangonidae","Pontophilus","Pontophilus brevirostris","Malacostraca",158373,NA,NA,NA,NA,"Carolinian"
"2244",496468,496468,496449,"Species","Pontophilus norvegicus","(M. Sars, 1861)",1,1,"Arthropoda","Decapoda","Crangonidae","Pontophilus","Pontophilus norvegicus","Malacostraca",107563,NA,NA,NA,NA,"Carolinian"
"2245",496579,496579,496577,"Species","Porcellanaster ceruleus","Wyville Thomson, 1877",8,1,"Echinodermata","Paxillosida","Porcellanasteridae","Porcellanaster","Porcellanaster ceruleus","Asteroidea",123935,NA,NA,NA,NA,"Carolinian"
"2246",496607,496607,775098,"Genus","Porcellio","Latreille, 1804",3,1,"Arthropoda","Isopoda","Porcellionidae","Porcellio",NA,"Malacostraca",249205,NA,NA,NA,NA,"Carolinian"
"2247",496612,496612,496607,"Species","Porcellio scaber","Latreille, 1804",2,1,"Arthropoda","Isopoda","Porcellionidae","Porcellio","Porcellio scaber","Malacostraca",262440,NA,NA,TRUE,NA,"Carolinian"
"2248",496616,496616,496615,"Species","Porcellionides pruinosus","(Brandt, 1833)",2,1,"Arthropoda","Isopoda","Porcellionidae","Porcellionides","Porcellionides pruinosus","Malacostraca",262544,NA,NA,NA,NA,"Carolinian"
"2249",496656,496656,738303,"Phylum","Porifera","Grant, 1836",309,5,"Porifera",NA,NA,NA,NA,NA,558,NA,NA,NA,NA,"Carolinian"
"2250",496814,496814,1040421,"Genus","Porocoma","Cobb, 1920",10,1,"Nematoda","Enoplida","Xenellidae","Porocoma",NA,"Enoplea",227374,NA,NA,NA,NA,"Carolinian"
"2251",496836,496836,771458,"Genus","Porogadus","Goode & Bean, 1885",1,1,"Chordata","Ophidiiformes","Ophidiidae","Porogadus",NA,"Actinopteri",158774,NA,NA,NA,NA,"Carolinian"
"2252",496842,496842,496836,"Species","Porogadus miles","Goode & Bean, 1885",1,1,"Chordata","Ophidiiformes","Ophidiidae","Porogadus","Porogadus miles","Actinopteri",158775,NA,NA,NA,NA,"Carolinian"
"2253",496864,496864,496879,"Genus","Poromya","Forbes, 1844",7,2,"Mollusca",NA,"Poromyidae","Poromya",NA,"Bivalvia",138373,NA,NA,NA,NA,"Carolinian"
"2254",496879,496879,778954,"Family","Poromyidae","Dall, 1886",2,1,"Mollusca",NA,"Poromyidae",NA,NA,"Bivalvia",13727,NA,NA,NA,NA,"Carolinian"
"2255",496980,496980,787738,"Species","Porpita porpita","(Linnaeus, 1758)",1,1,"Cnidaria","Anthoathecata","Porpitidae","Porpita","Porpita porpita","Hydrozoa",117831,NA,NA,NA,NA,"Carolinian"
"2256",496993,496993,769140,"Species","Porroecia spinirostris","(Claus, 1874)",1,1,"Arthropoda","Halocyprida","Halocyprididae","Porroecia","Porroecia spinirostris","Ostracoda",127856,NA,NA,NA,NA,"Carolinian"
"2257",497027,497027,767761,"Family","Portunidae","Rafinesque, 1815",123,5,"Arthropoda","Decapoda","Portunidae",NA,NA,"Malacostraca",106763,NA,NA,NA,NA,"Carolinian"
"2258",497034,497034,792977,"Genus","Portunus","Weber, 1795",14,5,"Arthropoda","Decapoda","Portunidae","Portunus",NA,"Malacostraca",106930,NA,NA,NA,NA,"Carolinian"
"2259",497105,497105,771681,"Species","Porzana carolina","(Linnaeus, 1758)",2,1,"Chordata","Gruiformes","Rallidae","Porzana","Porzana carolina","Aves",159013,TRUE,"LC",NA,NA,"Carolinian"
"2260",497142,497142,758325,"Genus","Potamilla","Malmgren, 1866",25,3,"Annelida","Sabellida","Sabellidae","Potamilla",NA,"Polychaeta",129544,NA,NA,NA,NA,"Carolinian"
"2261",497215,497215,768760,"Genus","Pourtalesia","A. Agassiz, 1869",15,1,"Echinodermata","Holasteroida","Pourtalesiidae","Pourtalesia",NA,"Echinoidea",123408,NA,NA,NA,NA,"Carolinian"
"2262",497225,497225,769568,"Species","Pourtalosmilia conferta","Cairns, 1978",6,3,"Cnidaria","Scleractinia","Caryophylliidae","Pourtalosmilia","Pourtalosmilia conferta","Anthozoa",286849,NA,NA,NA,NA,"Carolinian"
"2263",497282,497282,745662,"Genus","Praxillella","Verrill, 1881",1,1,"Annelida",NA,"Maldanidae","Praxillella",NA,"Polychaeta",129360,NA,NA,NA,NA,"Carolinian"
"2264",497284,497284,497282,"Species","Praxillella gracilis","(M. Sars, 1861)",2,1,"Annelida",NA,"Maldanidae","Praxillella","Praxillella gracilis","Polychaeta",130324,NA,NA,NA,NA,"Carolinian"
"2265",497318,497318,769569,"Species","Premocyathus cornuformis","(Pourtalès, 1868)",3,3,"Cnidaria","Scleractinia","Caryophylliidae","Premocyathus","Premocyathus cornuformis","Anthozoa",135167,NA,NA,NA,NA,"Carolinian"
"2266",497335,497335,756816,"Genus","Priacanthus","Oken, 1817",2,1,"Chordata","Perciformes","Priacanthidae","Priacanthus",NA,"Actinopteri",126049,NA,NA,NA,NA,"Carolinian"
"2267",497366,497366,497363,"Species","Priapulus caudatus","Lamarck, 1816",13,1,"Cephalorhyncha",NA,"Priapulidae","Priapulus","Priapulus caudatus","Priapulida",101160,NA,NA,NA,NA,"Carolinian"
"2268",497390,497390,756819,"Species","Primno latreillei","Stebbing, 1888",1,1,"Arthropoda","Amphipoda","Phrosinidae","Primno","Primno latreillei","Malacostraca",421606,NA,NA,NA,NA,"Carolinian"
"2269",497524,497524,759755,"Genus","Prionospio","Malmgren, 1867",394,5,"Annelida","Spionida","Spionidae","Prionospio",NA,"Polychaeta",129620,NA,NA,NA,NA,"Carolinian"
"2270",497547,497547,497524,"Species","Prionospio cirrifera","Wirén, 1883",64,5,"Annelida","Spionida","Spionidae","Prionospio","Prionospio cirrifera","Polychaeta",131153,NA,NA,NA,NA,"Carolinian"
"2271",497550,497550,497524,"Species","Prionospio cristata","Foster, 1971",86,5,"Annelida","Spionida","Spionidae","Prionospio","Prionospio cristata","Polychaeta",157542,NA,NA,NA,NA,"Carolinian"
"2272",497554,497554,497524,"Species","Prionospio ehlersi","Fauvel, 1928",5,1,"Annelida","Spionida","Spionidae","Prionospio","Prionospio ehlersi","Polychaeta",131156,NA,NA,NA,NA,"Carolinian"
"2273",497555,497555,497524,"Species","Prionospio fallax","Söderström, 1920",2,1,"Annelida","Spionida","Spionidae","Prionospio","Prionospio fallax","Polychaeta",131157,NA,NA,NA,NA,"Carolinian"
"2274",497559,497559,497524,"Species","Prionospio heterobranchia","Moore, 1907",15,3,"Annelida","Spionida","Spionidae","Prionospio","Prionospio heterobranchia","Polychaeta",157543,NA,NA,NA,NA,"Carolinian"
"2275",497589,497589,497524,"Species","Prionospio steenstrupi","Malmgren, 1867",5,4,"Annelida","Spionida","Spionidae","Prionospio","Prionospio steenstrupi","Polychaeta",131164,NA,NA,NA,NA,"Carolinian"
"2276",497601,497601,699990,"Species","Prionotus alatus","Goode & Bean, 1883",106,6,"Chordata","Scorpaeniformes","Triglidae","Prionotus","Prionotus alatus","Actinopteri",159570,NA,NA,NA,NA,"Carolinian"
"2277",497607,497607,699990,"Species","Prionotus carolinus","(Linnaeus, 1771)",3418,12,"Chordata","Scorpaeniformes","Triglidae","Prionotus","Prionotus carolinus","Actinopteri",159571,NA,NA,NA,NA,"Carolinian"
"2278",497608,497608,699990,"Species","Prionotus evolans","(Linnaeus, 1766)",1546,11,"Chordata","Scorpaeniformes","Triglidae","Prionotus","Prionotus evolans","Actinopteri",159572,NA,NA,NA,NA,"Carolinian"
"2279",497615,497615,699990,"Species","Prionotus martis","Ginsburg, 1950",1,1,"Chordata","Scorpaeniformes","Triglidae","Prionotus","Prionotus martis","Actinopteri",276283,NA,NA,NA,NA,"Carolinian"
"2280",497628,497628,699990,"Species","Prionotus scitulus","Jordan & Gilbert, 1882",2078,9,"Chordata","Scorpaeniformes","Triglidae","Prionotus","Prionotus scitulus","Actinopteri",159575,NA,NA,NA,NA,"Carolinian"
"2281",497632,497632,699990,"Species","Prionotus tribulus","Cuvier, 1829",1160,9,"Chordata","Scorpaeniformes","Triglidae","Prionotus","Prionotus tribulus","Actinopteri",159577,NA,NA,NA,NA,"Carolinian"
"2282",497718,497718,700009,"Species","Pristipomoides freemani","Anderson, 1966",1,1,"Chordata","Perciformes","Lutjanidae","Pristipomoides","Pristipomoides freemani","Actinopteri",276554,TRUE,"LC",NA,NA,"Carolinian"
"2283",497775,497775,497767,"Species","Probopyrus pandalicola","(Packard, 1879)",6,2,"Arthropoda","Isopoda","Bopyridae","Probopyrus","Probopyrus pandalicola","Malacostraca",157905,NA,NA,NA,NA,"Carolinian"
"2284",497783,497783,855650,"Species","Proboscia truncata","(G.Karsten) Nöthig & Ligowski, 1991",1,1,"Ochrophyta","Rhizosoleniales","Rhizosoleniaceae","Proboscia","Proboscia truncata","Bacillariophyceae",248181,NA,NA,NA,NA,"Carolinian"
"2285",497843,497843,661261,"Species","Proceraea cornuta","(Agassiz, 1862)",5,3,"Annelida","Phyllodocida","Syllidae","Proceraea","Proceraea cornuta","Polychaeta",131362,NA,NA,NA,NA,"Carolinian"
"2286",497871,497871,497905,"Genus","Processa","Leach, 1815 [in Leach, 1815-1875]",35,3,"Arthropoda","Decapoda","Processidae","Processa",NA,"Malacostraca",107054,NA,NA,NA,NA,"Carolinian"
"2287",497887,497887,497871,"Species","Processa hemphilli","Manning & Chace, 1971",23,3,"Arthropoda","Decapoda","Processidae","Processa","Processa hemphilli","Malacostraca",421792,NA,NA,NA,NA,"Carolinian"
"2288",498030,498030,498028,"Species","Prognichthys gibbifrons","(Valenciennes, 1847)",108,5,"Chordata","Beloniformes","Exocoetidae","Prognichthys","Prognichthys gibbifrons","Actinopteri",277924,NA,NA,NA,NA,"Carolinian"
"2289",498032,498032,498028,"Species","Prognichthys occidentalis","Parin, 1999",9,4,"Chordata","Beloniformes","Exocoetidae","Prognichthys","Prognichthys occidentalis","Actinopteri",277926,NA,NA,NA,NA,"Carolinian"
"2290",498038,498038,747062,"Genus","Progoniada","Hartman, 1965",3,1,"Annelida","Phyllodocida","Goniadidae","Progoniada",NA,"Polychaeta",129302,NA,NA,NA,NA,"Carolinian"
