"","id","valid_id","parent_id","rank_name","tname","tauthor","worms_id","records","datasets","phylum","order","family","genus","species","class","redlist","status","gisd","hab","ecoregion"
"356",535436,535436,739678,"Species","Bathyleberis grossmani","Kornicker, 1975",291466,3,1,"Arthropoda","Myodocopida","Cylindroleberididae","Bathyleberis","Bathyleberis grossmani","Ostracoda",NA,NA,NA,NA,"Araucanian"
"357",535866,535866,740162,"Species","Bradycalanus pseudotypicus","Björnberg T.K.S., 1968",341263,1,1,"Arthropoda","Calanoida","Megacalanidae","Bradycalanus","Bradycalanus pseudotypicus",NA,NA,NA,NA,NA,"Araucanian"
"358",535867,535867,535866,"Subspecies","Bradycalanus pseudotypicus enormis","Björnberg T.K.S., 1968",362974,2,1,"Arthropoda","Calanoida","Megacalanidae","Bradycalanus","Bradycalanus pseudotypicus",NA,NA,NA,NA,NA,"Araucanian"
"359",536315,536315,608154,"Species","Calanoides patagoniensis","Brady, 1883",345759,79,1,"Arthropoda","Calanoida","Calanidae","Calanoides","Calanoides patagoniensis",NA,NA,NA,NA,NA,"Araucanian"
"360",536400,536400,414626,"Species","Caligus teres","Wilson C.B., 1905",349758,1,1,"Arthropoda","Siphonostomatoida","Caligidae","Caligus","Caligus teres",NA,NA,NA,NA,NA,"Araucanian"
"361",536670,536670,609164,"Species","Campylaspis antarctica","Calman, 1907",182377,2,2,"Arthropoda","Cumacea","Nannastacidae","Campylaspis","Campylaspis antarctica","Malacostraca",NA,NA,NA,NA,"Araucanian"
"362",538760,538760,743008,"Species","Coryphaenoides ariommus","Gilbert & Thompson, 1916",272317,6,2,"Chordata","Gadiformes","Macrouridae","Coryphaenoides","Coryphaenoides ariommus","Actinopteri",TRUE,"LC",NA,NA,"Araucanian"
"363",538779,538779,772228,"Species","Cosmasterias lurida","(Philippi, 1858)",172678,1,1,"Echinodermata","Forcipulatida","Stichasteridae","Cosmasterias","Cosmasterias lurida","Asteroidea",NA,NA,NA,NA,"Araucanian"
"364",538979,538979,775213,"Species","Cryptobopyrus elongatus","Schultz, 1977",259933,2,2,"Arthropoda","Isopoda","Bopyridae","Cryptobopyrus","Cryptobopyrus elongatus","Malacostraca",NA,NA,NA,NA,"Araucanian"
"365",538985,538985,775215,"Species","Cryptocotitus acus","Schultz, 1977",259935,2,2,"Arthropoda","Isopoda","Cryptoniscoidea incertae sedis","Cryptocotitus","Cryptocotitus acus","Malacostraca",NA,NA,NA,NA,"Araucanian"
"366",539042,539042,429413,"Species","Ctenodiscus procurator","Sladen, 1889",234893,2,1,"Echinodermata","Paxillosida","Ctenodiscidae","Ctenodiscus","Ctenodiscus procurator","Asteroidea",NA,NA,NA,NA,"Araucanian"
"367",539187,539187,430093,"Species","Cycethra verrucosa","(Philippi, 1857)",172748,1,1,"Echinodermata","Valvatida","Ganeriidae","Cycethra","Cycethra verrucosa","Asteroidea",NA,NA,NA,NA,"Araucanian"
"368",539362,539362,430861,"Species","Cymodocella foveolata","Menzies, 1962",258153,1,1,"Arthropoda","Isopoda","Sphaeromatidae","Cymodocella","Cymodocella foveolata","Malacostraca",NA,NA,NA,NA,"Araucanian"
"369",540504,540504,436526,"Species","Drilonereis viborita","Orensanz, 1990",327477,3,1,"Annelida","Eunicida","Oenonidae","Drilonereis","Drilonereis viborita","Polychaeta",NA,NA,NA,NA,"Araucanian"
"370",541373,541373,697394,"Species","Euchirella similis","Wolfenden, 1911",345785,4,1,"Arthropoda","Calanoida","Aetideidae","Euchirella","Euchirella similis",NA,NA,NA,NA,NA,"Araucanian"
"371",542227,542227,777733,"Species","Flota flabelligera","Hartman, 1967",328058,3,2,"Annelida","Terebellida","Flabelligeridae","Flota","Flota flabelligera","Polychaeta",NA,NA,NA,NA,"Araucanian"
"372",543216,543216,773578,"Species","Haliporoides diomedeae","(Faxon, 1893)",241282,2,1,"Arthropoda","Decapoda","Solenoceridae","Haliporoides","Haliporoides diomedeae","Malacostraca",NA,NA,NA,NA,"Araucanian"
"373",543871,543871,453656,"Species","Heterorhabdus lobatus","Bradford, 1971",346538,34,1,"Arthropoda","Calanoida","Heterorhabdidae","Heterorhabdus","Heterorhabdus lobatus",NA,NA,NA,NA,NA,"Araucanian"
"374",544045,544045,544043,"Species","Holobomolochus chilensis","Cressey & Cressey, 1985",352368,2,1,"Arthropoda","Poecilostomatoida","Bomolochidae","Holobomolochus","Holobomolochus chilensis",NA,NA,NA,NA,NA,"Araucanian"
"375",544195,544195,455332,"Species","Hyalinoecia araucana","Carrasco, 1983",328410,1,1,"Annelida","Eunicida","Onuphidae","Hyalinoecia","Hyalinoecia araucana","Polychaeta",NA,NA,NA,NA,"Araucanian"
"376",544508,544508,773369,"Species","Igene walleni","Kornicker, 1975",291447,4,1,"Arthropoda","Myodocopida","Philomedidae","Igene","Igene walleni","Ostracoda",NA,NA,NA,NA,"Araucanian"
"377",545195,545195,767571,"Species","Landrumius antarcticus","Park, 1983",344607,2,1,"Arthropoda","Calanoida","Scolecitrichidae","Landrumius","Landrumius antarcticus",NA,NA,NA,NA,NA,"Araucanian"
"378",545402,545402,461141,"Species","Lepeophtheirus chilensis","Wilson C.B., 1905",352715,1,1,"Arthropoda","Siphonostomatoida","Caligidae","Lepeophtheirus","Lepeophtheirus chilensis",NA,NA,NA,NA,NA,"Araucanian"
"379",545409,545409,461141,"Species","Lepeophtheirus mugiloidis","Villalba, 1986",352753,1,1,"Arthropoda","Siphonostomatoida","Caligidae","Lepeophtheirus","Lepeophtheirus mugiloidis",NA,NA,NA,NA,NA,"Araucanian"
"380",546015,546015,639503,"Species","Linopherus annulata","(Hartmann-Schröder, 1965)",333834,1,1,"Annelida","Amphinomida","Amphinomidae","Linopherus","Linopherus annulata","Polychaeta",NA,NA,NA,NA,"Araucanian"
"381",546364,546364,771821,"Species","Loxechinus albus","(Molina, 1782)",160809,4,1,"Echinodermata","Camarodonta","Parechinidae","Loxechinus","Loxechinus albus","Echinoidea",NA,NA,NA,NA,"Araucanian"
"382",546461,546461,398634,"Genus","Lutamator","Bradford, 1969",346639,1,1,"Arthropoda","Calanoida","Aetideidae","Lutamator",NA,NA,NA,NA,NA,NA,"Araucanian"
"383",546559,546559,466404,"Species","Macandrevia americana","Dall, 1895",235577,2,1,"Brachiopoda","Terebratulida","Zeilleriidae","Macandrevia","Macandrevia americana","Rhynchonellata",NA,NA,NA,NA,"Araucanian"
"384",547999,547999,752032,"Species","Molgula platei","Hartmeyer, 1914",250910,1,1,"Chordata","Stolidobranchia","Molgulidae","Molgula","Molgula platei","Ascidiacea",NA,NA,NA,NA,"Araucanian"
"385",548485,548485,752405,"Genus","Mycobacterium","Aronson",178089,13,1,"Actinobacteria","Actinomycetales","Mycobacteriaceae","Mycobacterium",NA,"Actinobacteria",NA,NA,NA,NA,"Araucanian"
"386",548585,548585,775581,"Species","Myxoderma qawashqari","(Moyana & Larrain Prat, 1976)",255086,1,1,"Echinodermata","Forcipulatida","Zoroasteridae","Myxoderma","Myxoderma qawashqari","Asteroidea",NA,NA,NA,NA,"Araucanian"
"387",548652,548652,475069,"Species","Nannobrachium phyllisae","Zahuranec, 2000",275868,1,1,"Chordata","Myctophiformes","Myctophidae","Nannobrachium","Nannobrachium phyllisae","Actinopteri",NA,NA,NA,NA,"Araucanian"
"388",548992,548992,772435,"Species","Neojaera elongatus","Menzies, 1962",258063,1,1,"Arthropoda","Isopoda","Janiridae","Neojaera","Neojaera elongatus","Malacostraca",NA,NA,NA,NA,"Araucanian"
"389",549069,549069,477474,"Species","Neotanais armiger","Wolff, 1956",247376,2,1,"Arthropoda","Tanaidacea","Neotanaidae","Neotanais","Neotanais armiger","Malacostraca",NA,NA,NA,NA,"Araucanian"
"390",549399,549399,478877,"Species","Nothria pycnobranchiata","McIntosh, 1885",329983,1,1,"Annelida","Eunicida","Onuphidae","Nothria","Nothria pycnobranchiata","Polychaeta",NA,NA,NA,NA,"Araucanian"
"391",550023,550023,550020,"Species","Oncopagurus haigae","(de Saint Laurent, 1972)",368024,1,1,"Arthropoda","Decapoda","Parapaguridae","Oncopagurus","Oncopagurus haigae","Malacostraca",NA,NA,NA,NA,"Araucanian"
"392",550035,550035,775358,"Species","Onisocryptus sagittus","Schultz, 1977",261616,1,1,"Arthropoda","Isopoda","Cyproniscidae","Onisocryptus","Onisocryptus sagittus","Malacostraca",NA,NA,NA,NA,"Araucanian"
"393",550072,550072,651280,"Species","Onuphis pseudoiridescens","Averincev, 1972",330149,1,1,"Annelida","Eunicida","Onuphidae","Onuphis","Onuphis pseudoiridescens","Polychaeta",NA,NA,NA,NA,"Araucanian"
"394",550379,550379,774840,"Species","Ophiomaria rugosa","A.H. Clark, 1916",245316,3,1,"Echinodermata","Ophiurida","Ophiolepididae","Ophiomaria","Ophiomaria rugosa","Ophiuroidea",NA,NA,NA,NA,"Araucanian"
"395",551230,551230,653496,"Species","Pantopipetta buccina","Child, 1994",173031,2,2,"Arthropoda","Pantopoda","Austrodecidae","Pantopipetta","Pantopipetta buccina","Pycnogonida",NA,NA,NA,NA,"Araucanian"
"396",551360,551360,653947,"Species","Paraeuchaeta californica","(Esterly, 1906)",359846,3,1,"Arthropoda","Calanoida","Euchaetidae","Paraeuchaeta","Paraeuchaeta californica",NA,NA,NA,NA,NA,"Araucanian"
"397",551375,551375,653947,"Species","Paraeuchaeta pavlovskii","Brodsky, 1955",358534,3,1,"Arthropoda","Calanoida","Euchaetidae","Paraeuchaeta","Paraeuchaeta pavlovskii",NA,NA,NA,NA,NA,"Araucanian"
"398",551379,551379,653947,"Species","Paraeuchaeta regalis","(Grice & Hulsemann, 1968)",345054,1,1,"Arthropoda","Calanoida","Euchaetidae","Paraeuchaeta","Paraeuchaeta regalis",NA,NA,NA,NA,NA,"Araucanian"
"399",551382,551382,653947,"Species","Paraeuchaeta scotti","(Farran, 1908)",104572,2,1,"Arthropoda","Calanoida","Euchaetidae","Paraeuchaeta","Paraeuchaeta scotti",NA,NA,NA,NA,NA,"Araucanian"
"400",551453,551453,486312,"Species","Paraliparis skeliphrus","Stein, 2005",274609,1,1,"Chordata","Scorpaeniformes","Liparidae","Paraliparis","Paraliparis skeliphrus","Actinopteri",NA,NA,NA,NA,"Araucanian"
"401",551616,551616,486895,"Subspecies","Paraonis gracilis minuta","Hartmann-Schröder, 1965",335586,1,1,"Annelida",NA,"Paraonidae","Paraonis","Paraonis gracilis","Polychaeta",NA,NA,NA,NA,"Araucanian"
"402",552732,552732,776004,"Species","Phycogorgia fucata","(Valenciennes, 1846)",290743,3,2,"Cnidaria","Alcyonacea","Gorgoniidae","Phycogorgia","Phycogorgia fucata","Anthozoa",NA,NA,NA,NA,"Araucanian"
"403",553468,553468,495496,"Species","Polydora rickettsi","Woodwick, 1961",330949,5,2,"Annelida","Spionida","Spionidae","Polydora","Polydora rickettsi","Polychaeta",NA,NA,NA,NA,"Araucanian"
"404",553960,553960,497524,"Species","Prionospio patagonica","Augener, 1923",174820,4,2,"Annelida","Spionida","Spionidae","Prionospio","Prionospio patagonica","Polychaeta",NA,NA,NA,NA,"Araucanian"
"405",554406,554406,499563,"Species","Pseudochirella mawsoni","Vervoort, 1957",345267,5,1,"Arthropoda","Calanoida","Aetideidae","Pseudochirella","Pseudochirella mawsoni",NA,NA,NA,NA,NA,"Araucanian"
"406",555877,555877,758608,"Species","Scaphocalanus cristatus","(Giesbrecht, 1895)",360495,1,1,"Arthropoda","Calanoida","Scolecitrichidae","Scaphocalanus","Scaphocalanus cristatus",NA,NA,NA,NA,NA,"Araucanian"
"407",555878,555878,758608,"Species","Scaphocalanus farrani","Park, 1982",345286,2,1,"Arthropoda","Calanoida","Scolecitrichidae","Scaphocalanus","Scaphocalanus farrani",NA,NA,NA,NA,NA,"Araucanian"
"408",556914,556914,511931,"Species","Spheciospongia vesparium","(Lamarck, 1815)",170566,6,2,"Porifera","Clionaida","Clionaidae","Spheciospongia","Spheciospongia vesparium","Demospongiae",NA,NA,NA,NA,"Araucanian"
"409",557510,557510,760274,"Genus","Streptomyces","Waksman & Henrici, 1943",178078,53,1,"Actinobacteria","Actinomycetales","Streptomycetaceae","Streptomyces",NA,"Actinobacteria",NA,NA,NA,NA,"Araucanian"
"410",557604,557604,514816,"Species","Styela brevigaster","Millar, 1988",251388,1,1,"Chordata","Stolidobranchia","Styelidae","Styela","Styela brevigaster","Ascidiacea",NA,NA,NA,NA,"Araucanian"
"411",557771,557771,767956,"Species","Styloptocuma gracillimum","(Calman, 1905)",110591,2,1,"Arthropoda","Cumacea","Nannastacidae","Styloptocuma","Styloptocuma gracillimum","Malacostraca",NA,NA,NA,NA,"Araucanian"
"412",558126,558126,688258,"Species","Talismania aphos","(Bussing, 1965)",301793,9,2,"Chordata","Osmeriformes","Alepocephalidae","Talismania","Talismania aphos","Actinopteri",NA,NA,NA,NA,"Araucanian"
"413",558715,558715,777735,"Species","Therochaetella chilensis","Hartman, 1967",332581,2,1,"Annelida","Terebellida","Flabelligeridae","Therochaetella","Therochaetella chilensis","Polychaeta",NA,NA,NA,NA,"Araucanian"
"414",560099,560099,762736,"Species","Vettoria granulosa","(Giesbrecht, 1891)",129062,20,1,"Arthropoda","Poecilostomatoida","Sapphirinidae","Vettoria","Vettoria granulosa",NA,NA,NA,NA,NA,"Araucanian"
"415",561868,561868,778008,"Genus","Appendicularia","Fol, 1874",103357,4,1,"Chordata","Copelata","Fritillariidae","Appendicularia",NA,"Appendicularia",NA,NA,NA,NA,"Araucanian"
"416",565654,565654,773613,"Species","Gyrostoma incertum","McMurrich, 1904",288156,2,2,"Cnidaria","Actiniaria","Actiniidae","Gyrostoma","Gyrostoma incertum","Anthozoa",NA,NA,NA,NA,"Araucanian"
"417",565796,565796,775891,"Species","Incrustatus comauensis","van Ofwegen, Häussermann & Försterra, 2007",290186,6,3,"Cnidaria","Alcyonacea","Clavulariidae","Incrustatus","Incrustatus comauensis","Anthozoa",NA,NA,NA,NA,"Araucanian"
"418",567944,567944,772074,"Species","Tedania (Tedaniopsis) charcoti","Topsent, 1907",169595,4,3,"Porifera","Poecilosclerida","Tedaniidae","Tedania","Tedania (Tedaniopsis) charcoti","Demospongiae",NA,NA,NA,NA,"Araucanian"
"419",572303,572303,535073,"Species","Austrobdella coliumicus","Williams, Urrutia & Burreson, 2007",370598,3,1,"Annelida","Rhynchobdellida","Piscicolidae","Austrobdella","Austrobdella coliumicus","Clitellata",NA,NA,NA,NA,"Araucanian"
"420",575394,575394,775674,"Genus","Palythoa","Lamouroux, 1816",205785,1,1,"Cnidaria","Zoantharia","Sphenopidae","Palythoa",NA,"Anthozoa",NA,NA,NA,NA,"Araucanian"
"421",596491,596491,793603,"Species","Acanthocyclus albatrossis","Rathbun, 1898",440279,1,1,"Arthropoda","Decapoda","Belliidae","Acanthocyclus","Acanthocyclus albatrossis","Malacostraca",NA,NA,NA,NA,"Araucanian"
"422",596492,596492,793603,"Species","Acanthocyclus gayi","Lucas in H. Milne Edwards & Lucas, 1844",440280,1,1,"Arthropoda","Decapoda","Belliidae","Acanthocyclus","Acanthocyclus gayi","Malacostraca",NA,NA,NA,NA,"Araucanian"
"423",596493,596493,793603,"Species","Acanthocyclus hassleri","Rathbun, 1898",440281,1,1,"Arthropoda","Decapoda","Belliidae","Acanthocyclus","Acanthocyclus hassleri","Malacostraca",NA,NA,NA,NA,"Araucanian"
"424",597719,597719,695313,"Species","Actinoscyphia plebeia","(McMurrich, 1893)",172918,6,4,"Cnidaria","Actiniaria","Actinoscyphiidae","Actinoscyphia","Actinoscyphia plebeia","Anthozoa",NA,NA,NA,NA,"Araucanian"
"425",597948,597948,398489,"Species","Aeneator castillai","McLean & Andrade, 1982",490670,3,1,"Mollusca","Neogastropoda","Buccinidae","Aeneator","Aeneator castillai","Gastropoda",NA,NA,NA,NA,"Araucanian"
"426",597952,597952,398489,"Species","Aeneator fontainei","(d'Orbigny, 1839)",490672,1,1,"Mollusca","Neogastropoda","Buccinidae","Aeneator","Aeneator fontainei","Gastropoda",NA,NA,NA,NA,"Araucanian"
"427",598715,598715,782532,"Species","Allia ramosa","Annenkova, 1934",333043,1,1,"Annelida","Orbiniida","Paraonidae","Allia","Allia ramosa","Polychaeta",NA,NA,NA,NA,"Araucanian"
"428",599476,599476,769509,"Species","Ammothea dorsiplicata","(Hilton, 1943)",240073,1,1,"Arthropoda","Pantopoda","Ammotheidae","Ammothea","Ammothea dorsiplicata","Pycnogonida",NA,NA,NA,NA,"Araucanian"
"429",600885,600885,777683,"Genus","Ancistrosyllis","McIntosh, 1879",129462,1,1,"Annelida","Phyllodocida","Pilargidae","Ancistrosyllis",NA,"Polychaeta",NA,NA,NA,NA,"Araucanian"
"430",601825,601825,776164,"Species","Aphos porosus","(Valenciennes, 1837)",279640,3,2,"Chordata","Batrachoidiformes","Batrachoididae","Aphos","Aphos porosus","Actinopteri",TRUE,"LC",NA,NA,"Araucanian"
"431",601994,601994,776169,"Species","Aplochiton zebra","Jenyns, 1842",279655,1,1,"Chordata","Osmeriformes","Galaxiidae","Aplochiton","Aplochiton zebra","Actinopteri",NA,NA,NA,NA,"Araucanian"
"432",602677,602677,405921,"Species","Argopecten purpuratus","(Lamarck, 1819)",394269,1,1,"Mollusca","Pectinoida","Pectinidae","Argopecten","Argopecten purpuratus","Bivalvia",NA,NA,NA,NA,"Araucanian"
"433",605551,605551,398634,"Genus","Batheuchaeta","Brodsky, 1950",104113,1,1,"Arthropoda","Calanoida","Aetideidae","Batheuchaeta",NA,NA,NA,NA,NA,NA,"Araucanian"
"434",605558,605558,739619,"Species","Bathophilus ater","(Brauer, 1902)",217610,1,1,"Chordata","Stomiiformes","Stomiidae","Bathophilus","Bathophilus ater","Actinopteri",NA,NA,NA,NA,"Araucanian"
"435",605582,605582,779563,"Species","Bathyactis symmetrica","(Vaughan, 1906)",NA,1,1,"Cnidaria","Scleractinia","Scleractinia incertae sedis","Bathyactis","Bathyactis symmetrica","Anthozoa",NA,NA,NA,NA,"Araucanian"
"436",605728,605728,605725,"Species","Bathylagus antarcticus","Günther, 1878",234631,2,1,"Chordata","Osmeriformes","Bathylagidae","Bathylagus","Bathylagus antarcticus","Actinopteri",NA,NA,NA,NA,"Araucanian"
"437",605946,605946,605945,"Genus","Bathyteuthis","Hoyle, 1885",137694,1,1,"Mollusca","Decapodiformes incertae sedis","Bathyteuthidae","Bathyteuthis",NA,"Cephalopoda",NA,NA,NA,NA,"Araucanian"
"438",606249,606249,411370,"Species","Benthopecten pectinifer","(Ludwig, 1905)",380758,2,1,"Echinodermata","Notomyotida","Benthopectinidae","Benthopecten","Benthopecten pectinifer","Asteroidea",NA,NA,NA,NA,"Araucanian"
"439",606878,606878,740068,"Species","Bothrocara molle","Bean, 1890",234593,1,1,"Chordata","Perciformes","Zoarcidae","Bothrocara","Bothrocara molle","Actinopteri",NA,NA,NA,NA,"Araucanian"
"440",606979,606979,412695,"Species","Bovichtus chilensis","Regan, 1913",234684,1,1,"Chordata","Perciformes","Bovichtidae","Bovichtus","Bovichtus chilensis","Actinopteri",TRUE,"LC",NA,NA,"Araucanian"
"441",607088,607088,767747,"Infraorder","Brachyura","Latreille, 1802",106673,1,1,"Arthropoda","Decapoda",NA,NA,NA,"Malacostraca",NA,NA,NA,NA,"Araucanian"
"442",607172,607172,413066,"Species","Branchipolynoe symmytilida","Pettibone, 1984",327286,1,1,"Annelida","Phyllodocida","Polynoidae","Branchipolynoe","Branchipolynoe symmytilida","Polychaeta",NA,NA,NA,NA,"Araucanian"
"443",608154,608154,414431,"Genus","Calanoides","Brady, 1883",104151,1,1,"Arthropoda","Calanoida","Calanidae","Calanoides",NA,NA,NA,NA,NA,NA,"Araucanian"
"444",608904,608904,608894,"Species","Calocalanus styliremis","Giesbrecht, 1888",104673,45,1,"Arthropoda","Calanoida","Paracalanidae","Calocalanus","Calocalanus styliremis",NA,NA,NA,NA,NA,"Araucanian"
"445",609426,609426,416193,"Genus","Candacia","Dana, 1846",104157,6,1,"Arthropoda","Calanoida","Candaciidae","Candacia",NA,NA,NA,NA,NA,NA,"Araucanian"
"446",609433,609433,609426,"Species","Candacia catula","(Giesbrecht, 1889)",220913,1,1,"Arthropoda","Calanoida","Candaciidae","Candacia","Candacia catula",NA,NA,NA,NA,NA,"Araucanian"
"447",611581,611581,767638,"Species","Cetorhinus maximus","(Gunnerus, 1765)",105837,9,1,"Chordata","Lamniformes","Cetorhinidae","Cetorhinus","Cetorhinus maximus","Elasmobranchii",TRUE,"VU",NA,NA,"Araucanian"
"448",611747,611747,419486,"Species","Chaetoceros neglectus","Karsten, 1905",341479,2,1,"Ochrophyta","Chaetocerotanae incertae sedis","Chaetocerotaceae","Chaetoceros","Chaetoceros neglectus","Bacillariophyceae",NA,NA,NA,NA,"Araucanian"
"449",611756,611756,419486,"Species","Chaetoceros peruvianus","Brightwell, 1856",178185,5,1,"Ochrophyta","Chaetocerotanae incertae sedis","Chaetocerotaceae","Chaetoceros","Chaetoceros peruvianus","Bacillariophyceae",NA,NA,NA,NA,"Araucanian"
"450",611913,611913,420006,"Species","Chaetozone setosa","Malmgren, 1867",129955,1,1,"Annelida","Terebellida","Cirratulidae","Chaetozone","Chaetozone setosa","Polychaeta",NA,NA,NA,NA,"Araucanian"
"451",614106,614106,696573,"Species","Clausocalanus furcatus","(Brady, 1883)",104503,12,1,"Arthropoda","Calanoida","Clausocalanidae","Clausocalanus","Clausocalanus furcatus",NA,NA,NA,NA,NA,"Araucanian"
"452",614108,614108,696573,"Species","Clausocalanus jobei","Frost & Fleminger, 1968",104504,3,1,"Arthropoda","Calanoida","Clausocalanidae","Clausocalanus","Clausocalanus jobei",NA,NA,NA,NA,NA,"Araucanian"
"453",614790,614790,742376,"Species","Cocculina superba","Clarke, 1960",532644,1,1,"Mollusca",NA,"Cocculinidae","Cocculina","Cocculina superba","Gastropoda",NA,NA,NA,NA,"Araucanian"
"454",616102,616102,1030751,"Subclass","Copepoda","Milne Edwards, 1840",1080,9,2,"Arthropoda",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Araucanian"
"455",616409,616409,426896,"Species","Corethron pennatum","(Grunow) Ostenfeld, 1909",341496,5,1,"Ochrophyta","Corethrales","Corethraceae","Corethron","Corethron pennatum","Bacillariophyceae",NA,NA,NA,NA,"Araucanian"
"456",618440,618440,430001,"Species","Cyamus catodontis","Margolis, 1954",237520,1,1,"Arthropoda","Amphipoda","Cyamidae","Cyamus","Cyamus catodontis","Malacostraca",NA,NA,NA,NA,"Araucanian"
"457",618531,618531,430143,"Species","Cyclocardia compressa","(Reeve, 1843)",504901,1,1,"Mollusca","Carditoida","Carditidae","Cyclocardia","Cyclocardia compressa","Bivalvia",NA,NA,NA,NA,"Araucanian"
"458",619990,619990,432419,"Species","Deania calcea","(Lowe, 1839)",105903,3,3,"Chordata","Squaliformes","Centrophoridae","Deania","Deania calcea","Elasmobranchii",TRUE,"LC",NA,NA,"Araucanian"
"459",620569,620569,620565,"Species","Detonula pumila","(Castracane) Gran, 1900",149647,2,1,"Ochrophyta","Thalassiosirales","Skeletonemaceae","Detonula","Detonula pumila","Bacillariophyceae",NA,NA,NA,NA,"Araucanian"
"460",621377,621377,434822,"Species","Diplectrum conceptione","(Valenciennes, 1828)",276177,1,1,"Chordata","Perciformes","Serranidae","Diplectrum","Diplectrum conceptione","Actinopteri",TRUE,"LC",NA,NA,"Araucanian"
"461",623511,623511,771638,"Species","Emerita analoga","(Stimpson, 1857)",467695,1,1,"Arthropoda","Decapoda","Hippidae","Emerita","Emerita analoga","Malacostraca",NA,NA,NA,NA,"Araucanian"
"462",623775,623775,479539,"Genus","Ennucula","Iredale, 1931",138261,2,1,"Mollusca","Nuculida","Nuculidae","Ennucula",NA,"Bivalvia",NA,NA,NA,NA,"Araucanian"
"463",624069,624069,777271,"Infraorder","Epicaridea","Latreille, 1831",13795,1,1,"Arthropoda","Isopoda",NA,NA,NA,"Malacostraca",NA,NA,NA,NA,"Araucanian"
"464",624349,624349,697334,"Species","Epitonium magellanicum","(Philippi, 1845)",524465,1,1,"Mollusca","Caenogastropoda incertae sedis","Epitoniidae","Epitonium","Epitonium magellanicum","Gastropoda",NA,NA,NA,NA,"Araucanian"
"465",624424,624424,439898,"Species","Eptatretus polytrema","(Girard, 1855)",279295,2,2,"Chordata","Myxiniformes","Myxinidae","Eptatretus","Eptatretus polytrema","Myxini",TRUE,"DD",NA,NA,"Araucanian"
"466",624461,624461,439957,"Species","Eremicaster vicinus","Ludwig, 1907",178727,1,1,"Echinodermata","Paxillosida","Porcellanasteridae","Eremicaster","Eremicaster vicinus","Asteroidea",NA,NA,NA,NA,"Araucanian"
"467",624737,624737,440450,"Genus","Eteone","Savigny, 1818",129443,1,1,"Annelida","Phyllodocida","Phyllodocidae","Eteone",NA,"Polychaeta",NA,NA,NA,NA,"Araucanian"
"468",625137,625137,745619,"Genus","Euchaeta","Philippi, 1843",104174,10,1,"Arthropoda","Calanoida","Euchaetidae","Euchaeta",NA,NA,NA,NA,NA,NA,"Araucanian"
"469",625518,625518,792930,"Species","Eulepetopsis vitrea","McLean, 1990",449958,1,1,"Mollusca",NA,"Neolepetopsidae","Eulepetopsis","Eulepetopsis vitrea","Gastropoda",NA,NA,NA,NA,"Araucanian"
"470",625824,625824,440898,"Order","Euphausiacea","Dana, 1852",1128,9,1,"Arthropoda","Euphausiacea",NA,NA,NA,"Malacostraca",NA,NA,NA,NA,"Araucanian"
"471",626317,626317,442725,"Species","Euterpina acutifrons","(Dana, 1847)",116162,2,1,"Arthropoda","Harpacticoida","Tachidiidae","Euterpina","Euterpina acutifrons",NA,NA,NA,NA,NA,"Araucanian"
"472",627959,627959,445172,"Species","Gaimardia bahamondei","Osorio & Arnaud, 1984",505186,1,1,"Mollusca",NA,"Gaimardiidae","Gaimardia","Gaimardia bahamondei","Bivalvia",NA,NA,NA,NA,"Araucanian"
"473",628066,628066,746567,"Species","Galaxias maculatus","(Jenyns, 1842)",280811,9,3,"Chordata","Osmeriformes","Galaxiidae","Galaxias","Galaxias maculatus","Actinopteri",TRUE,"LC",NA,NA,"Araucanian"
"474",628170,628170,738061,"Suborder","Gammaridea","Latreille, 1802",1207,4,1,"Arthropoda","Amphipoda",NA,NA,NA,"Malacostraca",NA,NA,NA,NA,"Araucanian"
"475",629112,629112,738822,"Genus","Glossanodon","Guichenot, 1867",125886,1,1,"Chordata","Osmeriformes","Argentinidae","Glossanodon",NA,"Actinopteri",NA,NA,NA,NA,"Araucanian"
"476",629409,629409,817089,"Species","Glyptolithodes cristatipes","(Faxon, 1893)",550620,1,1,"Arthropoda","Decapoda","Lithodidae","Glyptolithodes","Glyptolithodes cristatipes","Malacostraca",NA,NA,NA,NA,"Araucanian"
"477",630541,630541,747279,"Species","Guttigadus globiceps","(Gilchrist, 1906)",275875,7,3,"Chordata","Gadiformes","Moridae","Guttigadus","Guttigadus globiceps","Actinopteri",NA,NA,NA,NA,"Araucanian"
"478",630542,630542,747279,"Species","Guttigadus kongi","(Markle & Meléndez C., 1988)",234833,3,2,"Chordata","Gadiformes","Moridae","Guttigadus","Guttigadus kongi","Actinopteri",NA,NA,NA,NA,"Araucanian"
"479",631586,631586,451062,"Species","Haloptilus longicornis","(Claus, 1863)",104431,6,1,"Arthropoda","Calanoida","Augaptilidae","Haloptilus","Haloptilus longicornis",NA,NA,NA,NA,NA,"Araucanian"
"480",633174,633174,697904,"Species","Heterophoxus videns","K.H. Barnard, 1930",237111,2,1,"Arthropoda","Amphipoda","Phoxocephalidae","Heterophoxus","Heterophoxus videns","Malacostraca",NA,NA,NA,NA,"Araucanian"
