"","id","valid_id","parent_id","rank_name","tname","tauthor","worms_id","records","datasets","phylum","family","genus","species","class","order","redlist","status","gisd","hab","ecoregion"
"920",469469,469469,751373,"Species","Melinna cristata","(M. Sars, 1851)",129804,13,2,"Annelida","Ampharetidae","Melinna","Melinna cristata","Polychaeta","Terebellida",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"921",469474,469474,751373,"Species","Melinna oculata","Hartman, 1969",329315,11,2,"Annelida","Ampharetidae","Melinna","Melinna oculata","Polychaeta","Terebellida",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"922",469507,469507,643354,"Species","Melita nitida","Smith, 1873",146922,23,2,"Arthropoda","Melitidae","Melita","Melita nitida","Malacostraca","Amphipoda",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"923",469582,469582,768198,"Species","Melonis barleeanus","(Williamson, 1858)",113563,50,1,"Foraminifera","Nonionidae","Melonis","Melonis barleeanus","Globothalamea","Rotaliida",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"924",469586,469586,469639,"Genus","Melosira","C.Agardh, 1824",149042,1,1,"Ochrophyta","Melosiraceae","Melosira",NA,"Bacillariophyceae","Melosirales",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"925",469642,469642,469649,"Genus","Melphidippa","Boeck, 1871",101683,7,2,"Arthropoda","Melphidippidae","Melphidippa",NA,"Malacostraca","Amphipoda",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"926",469658,469658,469682,"Genus","Membranipora","de Blainville, 1830",110938,4,1,"Bryozoa","Membraniporidae","Membranipora",NA,"Gymnolaemata","Cheilostomatida",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"927",469806,469806,469804,"Species","Mercenaria mercenaria","(Linnaeus, 1758)",141919,5,2,"Mollusca","Veneridae","Mercenaria","Mercenaria mercenaria","Bivalvia","Veneroida",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"928",469834,469834,751448,"Species","Mergus merganser","Linnaeus, 1758",159097,43,12,"Chordata","Anatidae","Mergus","Mergus merganser","Aves","Anseriformes",TRUE,"LC",NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"929",469836,469836,751448,"Species","Mergus serrator","Linnaeus, 1758",159098,108,12,"Chordata","Anatidae","Mergus","Mergus serrator","Aves","Anseriformes",TRUE,"LC",NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"930",470123,470123,763193,"Genus","Mesoplodon","Gervais, 1850",137034,8,6,"Chordata","Ziphiidae","Mesoplodon",NA,"Mammalia","Cetartiodactyla",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"931",470126,470126,470123,"Species","Mesoplodon densirostris","(de Blainville, 1817)",137122,1,1,"Chordata","Ziphiidae","Mesoplodon","Mesoplodon densirostris","Mammalia","Cetartiodactyla",TRUE,"DD",NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"932",470172,470172,767596,"Species","Mesosagitta minima","(Grassi, 1881)",105437,1,1,"Chaetognatha","Sagittidae","Mesosagitta","Mesosagitta minima","Sagittoidea","Aphragmophora",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"933",470194,470194,470183,"Species","Mesothuria lactea","(Théel, 1886)",124569,7,1,"Echinodermata","Synallactidae","Mesothuria","Mesothuria lactea","Holothuroidea","Aspidochirotida",TRUE,"LC",NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"934",470677,470677,842166,"Genus","Metopa","Boeck, 1871",101764,1,1,"Arthropoda","Stenothoidae","Metopa",NA,"Malacostraca","Amphipoda",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"935",470724,470724,751674,"Genus","Metridia","Boeck, 1865",104190,305,4,"Arthropoda","Metridinidae","Metridia",NA,NA,"Calanoida",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"936",470740,470740,751673,"Genus","Metridium","de Blainville, 1824",100770,52,2,"Cnidaria","Metridiidae","Metridium",NA,"Anthozoa","Actiniaria",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"937",470744,470744,470740,"Species","Metridium farcimen","(Brandt, 1835)",283704,1,1,"Cnidaria","Metridiidae","Metridium","Metridium farcimen","Anthozoa","Actiniaria",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"938",470922,470922,423702,"Genus","Microcalanus","Sars G.O., 1903",104164,296,3,"Arthropoda","Clausocalanidae","Microcalanus",NA,NA,"Calanoida",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"939",471161,471161,771671,"Species","Microgadus proximus","(Girard, 1854)",275873,885,6,"Chordata","Gadidae","Microgadus","Microgadus proximus","Actinopteri","Gadiformes",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"940",471376,471376,644530,"Species","Microphthalmus sczelkowii","Metschnikow, 1865",130174,2,1,"Annelida","Hesionidae","Microphthalmus","Microphthalmus sczelkowii","Polychaeta","Phyllodocida",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"941",471392,471392,777755,"Species","Micropodarke dubia","(Hessle, 1925)",334017,6,2,"Annelida","Hesionidae","Micropodarke","Micropodarke dubia","Polychaeta","Phyllodocida",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"942",471463,471463,471460,"Species","Micropterus dolomieu","Lacepède, 1802",151296,14,1,"Chordata","Centrarchidae","Micropterus","Micropterus dolomieu","Actinopteri","Perciformes",TRUE,"LC",NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"943",471493,471493,644603,"Species","Microsetella rosea","(Dana, 1847)",116116,2,1,"Arthropoda","Ectinosomatidae","Microsetella","Microsetella rosea",NA,"Harpacticoida",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"944",471498,471498,759755,"Genus","Microspio","Mesnil, 1896",129616,4,2,"Annelida","Spionidae","Microspio",NA,"Polychaeta","Spionida",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"945",471530,471530,751838,"Species","Microstomus pacificus","(Lockington, 1879)",274294,4097,7,"Chordata","Pleuronectidae","Microstomus","Microstomus pacificus","Actinopteri","Pleuronectiformes",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"946",471576,471576,749976,"Genus","Micrura","Ehrenberg, 1828",122360,45,1,"Nemertea","Lineidae","Micrura",NA,"Anopla",NA,NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"947",471578,471578,471576,"Species","Micrura alaskensis","Coe, 1901",155904,38,2,"Nemertea","Lineidae","Micrura","Micrura alaskensis","Anopla",NA,NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"948",471796,471796,767917,"Species","Minuscula bipes","(Paulsen) Lebour, 1925",109585,3,1,"Myzozoa","Protoperidiniaceae","Minuscula","Minuscula bipes","Dinophyceae","Peridiniales",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"949",471883,471883,776714,"Species","Mirorictus taningi","Parr, 1947",281579,1,1,"Chordata","Platytroctidae","Mirorictus","Mirorictus taningi","Actinopteri","Osmeriformes",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"950",471887,471887,774292,"Species","Mirounga angustirostris","Gill, 1866",255018,562,23,"Chordata","Phocidae","Mirounga","Mirounga angustirostris","Mammalia","Carnivora",TRUE,"LC",NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"951",472239,472239,474816,"Genus","Modiolus","Lamarck, 1799",138223,5,1,"Mollusca","Mytilidae","Modiolus",NA,"Bivalvia","Mytiloida",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"952",472267,472267,472239,"Species","Modiolus modiolus","(Linnaeus, 1758)",140467,2,1,"Mollusca","Mytilidae","Modiolus","Modiolus modiolus","Bivalvia","Mytiloida",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"953",472375,472375,645312,"Species","Mola mola","(Linnaeus, 1758)",127405,224,6,"Chordata","Molidae","Mola","Mola mola","Actinopteri","Tetraodontiformes",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"954",472394,472394,752032,"Species","Molgula cooperi","(Huntsman, 1912)",250871,1,1,"Chordata","Molgulidae","Molgula","Molgula cooperi","Ascidiacea","Stolidobranchia",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"955",472408,472408,752032,"Species","Molgula manhattensis","(De Kay, 1843)",103788,78,2,"Chordata","Molgulidae","Molgula","Molgula manhattensis","Ascidiacea","Stolidobranchia",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"956",472417,472417,752032,"Species","Molgula pugetiensis","Herdman, 1898",250912,11,2,"Chordata","Molgulidae","Molgula","Molgula pugetiensis","Ascidiacea","Stolidobranchia",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"957",472482,472482,1014082,"Family","Molpadiidae","Müller, 1850",123196,1,1,"Echinodermata","Molpadiidae",NA,NA,"Holothuroidea","Molpadida",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"958",472681,472681,780145,"Genus","Monocorophium","Bousfield & Hoover, 1997",148591,25,1,"Arthropoda","Corophiidae","Monocorophium",NA,"Malacostraca","Amphipoda",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"959",472833,472833,472830,"Species","Monopylephorus rubroniveus","Levinsen, 1884",137551,6,1,"Annelida","Tubificidae","Monopylephorus","Monopylephorus rubroniveus","Clitellata","Haplotaxida",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"960",472907,472907,472919,"Genus","Montacuta","Turton, 1822",138185,1,1,"Mollusca","Montacutidae","Montacuta",NA,"Bivalvia",NA,NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"961",473203,473203,473197,"Species","Morone saxatilis","(Walbaum, 1792)",151179,48,1,"Chordata","Moronidae","Morone","Morone saxatilis","Actinopteri","Perciformes",TRUE,"LC",NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"962",473696,473696,1014497,"Genus","Munidopsis","Whiteaves, 1874",106836,1,1,"Arthropoda","Munidopsidae","Munidopsis",NA,"Malacostraca","Decapoda",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"963",473698,473698,473696,"Species","Munidopsis alvisca","Williams, 1988",242562,1,1,"Arthropoda","Munidopsidae","Munidopsis","Munidopsis alvisca","Malacostraca","Decapoda",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"964",473701,473701,473696,"Species","Munidopsis antonii","(Filhol, 1884)",107171,1,1,"Arthropoda","Munidopsidae","Munidopsis","Munidopsis antonii","Malacostraca","Decapoda",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"965",473704,473704,473696,"Species","Munidopsis bairdii","(Smith, 1884)",107172,1,1,"Arthropoda","Munidopsidae","Munidopsis","Munidopsis bairdii","Malacostraca","Decapoda",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"966",473741,473741,473696,"Species","Munidopsis lignaria","Williams & Baba, 1989",378115,6,3,"Arthropoda","Munidopsidae","Munidopsis","Munidopsis lignaria","Malacostraca","Decapoda",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"967",473750,473750,473696,"Species","Munidopsis quadrata","Faxon, 1893",392590,1,1,"Arthropoda","Munidopsidae","Munidopsis","Munidopsis quadrata","Malacostraca","Decapoda",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"968",473767,473767,473696,"Species","Munidopsis subsquamosa","Henderson, 1885",107183,2,2,"Arthropoda","Munidopsidae","Munidopsis","Munidopsis subsquamosa","Malacostraca","Decapoda",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"969",473805,473805,473804,"Species","Munnogonium tillerae","(Menzies & Barnard, 1959)",261333,4,2,"Arthropoda","Paramunnidae","Munnogonium","Munnogonium tillerae","Malacostraca","Isopoda",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"970",473963,473963,768906,"Genus","Muriceides","Wright & Studer, 1889",125310,1,1,"Cnidaria","Plexauridae","Muriceides",NA,"Anthozoa","Alcyonacea",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"971",474050,474050,474816,"Genus","Musculus","Röding, 1798",138225,1,1,"Mollusca","Mytilidae","Musculus",NA,"Bivalvia","Mytiloida",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"972",474060,474060,474050,"Species","Musculus discors","(Linnaeus, 1767)",140472,7,1,"Mollusca","Mytilidae","Musculus","Musculus discors","Bivalvia","Mytiloida",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"973",474142,474142,474344,"Genus","Mya","Linnaeus, 1758",138211,1,1,"Mollusca","Myidae","Mya",NA,"Bivalvia","Myoida",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"974",474143,474143,474142,"Species","Mya arenaria","Linnaeus, 1758",140430,219,3,"Mollusca","Myidae","Mya","Mya arenaria","Bivalvia","Myoida",NA,NA,TRUE,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"975",474344,474344,767093,"Family","Myidae","Lamarck, 1809",247,3,1,"Mollusca","Myidae",NA,NA,"Bivalvia","Myoida",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"976",474529,474529,754148,"Genus","Myriochele","Malmgren, 1867",129426,2,1,"Annelida","Oweniidae","Myriochele",NA,"Polychaeta","Sabellida",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"977",474532,474532,474529,"Species","Myriochele gracilis","Hartman, 1955",329068,26,2,"Annelida","Oweniidae","Myriochele","Myriochele gracilis","Polychaeta","Sabellida",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"978",474708,474708,489355,"Order","Mysida","Boas, 1883",149668,84,4,"Arthropoda",NA,NA,NA,"Malacostraca","Mysida",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"979",474710,474710,474708,"Family","Mysidae","Haworth, 1825",119822,101,2,"Arthropoda","Mysidae",NA,NA,"Malacostraca","Mysida",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"980",474713,474713,770721,"Genus","Mysidella","G.O. Sars, 1872",119883,1,1,"Arthropoda","Mysidae","Mysidella",NA,"Malacostraca","Mysida",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"981",474816,474816,849867,"Family","Mytilidae","Rafinesque, 1815",211,41,2,"Mollusca","Mytilidae",NA,NA,"Bivalvia","Mytiloida",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"982",474828,474828,474816,"Genus","Mytilus","Linnaeus, 1758",138228,64,2,"Mollusca","Mytilidae","Mytilus",NA,"Bivalvia","Mytiloida",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"983",474830,474830,474828,"Species","Mytilus edulis","Linnaeus, 1758",140480,1,1,"Mollusca","Mytilidae","Mytilus","Mytilus edulis","Bivalvia","Mytiloida",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"984",474832,474832,474828,"Species","Mytilus galloprovincialis","Lamarck, 1819",140481,11,2,"Mollusca","Mytilidae","Mytilus","Mytilus galloprovincialis","Bivalvia","Mytiloida",NA,NA,TRUE,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"985",474843,474843,474840,"Species","Myxicola infundibulum","(Montagu, 1808)",130932,2,1,"Annelida","Sabellidae","Myxicola","Myxicola infundibulum","Polychaeta","Sabellida",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"986",475002,475002,474993,"Species","Naineris uncinata","Hartman, 1957",329420,9,1,"Annelida","Orbiniidae","Naineris","Naineris uncinata","Polychaeta",NA,NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"987",475084,475084,475069,"Species","Nannobrachium nigrum","Günther, 1887",275867,1,1,"Chordata","Myctophidae","Nannobrachium","Nannobrachium nigrum","Actinopteri","Myctophiformes",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"988",475085,475085,475069,"Species","Nannobrachium regale","(Gilbert, 1892)",275869,65,5,"Chordata","Myctophidae","Nannobrachium","Nannobrachium regale","Actinopteri","Myctophiformes",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"989",475086,475086,475069,"Species","Nannobrachium ritteri","(Gilbert, 1915)",275870,156,4,"Chordata","Myctophidae","Nannobrachium","Nannobrachium ritteri","Actinopteri","Myctophiformes",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"990",475090,475090,475089,"Species","Nannocalanus minor","(Claus, 1863)",104469,1,1,"Arthropoda","Calanidae","Nannocalanus","Nannocalanus minor",NA,"Calanoida",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"991",475171,475171,737504,"Genus","Nanomia","A. Agassiz, 1865",135392,20,1,"Cnidaria","Agalmatidae","Nanomia",NA,"Hydrozoa","Siphonophorae",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"992",475191,475191,475186,"Species","Nansenia candida","Cohen, 1958",272926,69,5,"Chordata","Microstomatidae","Nansenia","Nansenia candida","Actinopteri","Osmeriformes",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"993",475223,475223,647323,"Species","Narcetes stomias","(Gilbert, 1890)",126706,2,2,"Chordata","Alepocephalidae","Narcetes","Narcetes stomias","Actinopteri","Osmeriformes",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"994",475264,475264,752575,"Species","Narella bowersi","(Nutting, 1908)",286512,2,2,"Cnidaria","Primnoidae","Narella","Narella bowersi","Anthozoa","Alcyonacea",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"995",475692,475692,798044,"Suborder","Natantia","Boas, 1880",181484,1,1,"Arthropoda",NA,NA,NA,"Malacostraca","Decapoda",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"996",475867,475867,475866,"Species","Nautichthys oculofasciatus","(Girard, 1858)",254542,6,2,"Chordata","Hemitripteridae","Nautichthys","Nautichthys oculofasciatus","Actinopteri","Scorpaeniformes",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"997",475869,475869,475866,"Species","Nautichthys robustus","Peden, 1970",254401,4,1,"Chordata","Hemitripteridae","Nautichthys","Nautichthys robustus","Actinopteri","Scorpaeniformes",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"998",475889,475889,476046,"Genus","Navicula","Bory de Saint-Vincent, 1822",149142,18,2,"Ochrophyta","Naviculaceae","Navicula",NA,"Bacillariophyceae","Naviculales",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"999",475932,475932,475889,"Species","Navicula directa","(W.Smith) Ralfs, 1861",149467,2,1,"Ochrophyta","Naviculaceae","Navicula","Navicula directa","Bacillariophyceae","Naviculales",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"1000",475933,475933,475889,"Species","Navicula distans","(W.Smith) Ralfs, 1861",149143,1,1,"Ochrophyta","Naviculaceae","Navicula","Navicula distans","Bacillariophyceae","Naviculales",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"1001",476142,476142,476154,"Genus","Nebalia","Leach, 1814",147031,2,1,"Arthropoda","Nebaliidae","Nebalia",NA,"Malacostraca","Leptostraca",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"1002",476194,476194,776733,"Species","Nectoliparis pelagicus","Gilbert & Burke, 1912",281641,2,2,"Chordata","Liparidae","Nectoliparis","Nectoliparis pelagicus","Actinopteri","Scorpaeniformes",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"1003",476404,476404,476402,"Species","Nematobrachion flexipes","(Ortmann, 1893)",110692,139,1,"Arthropoda","Euphausiidae","Nematobrachion","Nematobrachion flexipes","Malacostraca","Euphausiacea",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"1004",476515,476515,752846,"Species","Nematoscelis difficilis","Hansen, 1911",237861,140,2,"Arthropoda","Euphausiidae","Nematoscelis","Nematoscelis difficilis","Malacostraca","Euphausiacea",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"1005",476527,476527,476524,"Species","Nematostella vectensis","Stephenson, 1935",100906,17,2,"Cnidaria","Edwardsiidae","Nematostella","Nematostella vectensis","Anthozoa","Actiniaria",TRUE,"VU",NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"1006",476548,476548,476546,"Species","Nemertesia antennina","(Linnaeus, 1758)",117809,1,1,"Cnidaria","Plumulariidae","Nemertesia","Nemertesia antennina","Hydrozoa","Leptothecata",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"1007",476577,476577,476572,"Species","Nemichthys larseni","Nielsen & Smith, 1978",271905,2,1,"Chordata","Nemichthyidae","Nemichthys","Nemichthys larseni","Actinopteri","Anguilliformes",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"1008",476648,476648,648291,"Species","Neoamphitrite groenlandica","(Malmgren, 1866)",131506,1,1,"Annelida","Terebellidae","Neoamphitrite","Neoamphitrite groenlandica","Polychaeta","Terebellida",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"1009",476649,476649,648291,"Species","Neoamphitrite robusta","(Johnson, 1901)",334122,3,2,"Annelida","Terebellidae","Neoamphitrite","Neoamphitrite robusta","Polychaeta","Terebellida",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"1010",476740,476740,414431,"Genus","Neocalanus","Sars G.O., 1925",104155,23,3,"Arthropoda","Calanidae","Neocalanus",NA,NA,"Calanoida",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"1011",476892,476892,752912,"Species","Neodilsea borealis","(I.A.Abbott) S.C.Lindstrom, 1985",373956,3,1,"Rhodophyta","Dumontiaceae","Neodilsea","Neodilsea borealis","Florideophyceae","Gigartinales",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"1012",476936,476936,793969,"Species","Neogloboquadrina pachyderma","(Ehrenberg, 1861)",113458,222,2,"Foraminifera","Globorotaliidae","Neogloboquadrina","Neogloboquadrina pachyderma","Globothalamea","Globigerinida",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"1013",477215,477215,648623,"Species","Neomysis kadiakensis","Ortmann, 1908",226583,2,1,"Arthropoda","Mysidae","Neomysis","Neomysis kadiakensis","Malacostraca","Mysida",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"1014",477216,477216,648623,"Species","Neomysis mercedis","Holmes, 1896",226693,10,1,"Arthropoda","Mysidae","Neomysis","Neomysis mercedis","Malacostraca","Mysida",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"1015",477218,477218,648623,"Species","Neomysis rayii","(Murdoch, 1885)",226869,1,1,"Arthropoda","Mysidae","Neomysis","Neomysis rayii","Malacostraca","Mysida",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"1016",477379,477379,752980,"Species","Neosabellaria cementarium","(Moore, 1906)",334129,3,1,"Annelida","Sabellariidae","Neosabellaria","Neosabellaria cementarium","Polychaeta","Sabellida",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"1017",477478,477478,477474,"Species","Neotanais calcarulus","Gardiner, 1975",247379,3,2,"Arthropoda","Neotanaidae","Neotanais","Neotanais calcarulus","Malacostraca","Tanaidacea",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"1018",477563,477563,447909,"Genus","Nephasoma","Pergament, 1946",136022,3,1,"Sipuncula","Golfingiidae","Nephasoma",NA,"Sipunculidea","Golfingiida",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"1019",477641,477641,753038,"Genus","Nephtys","Cuvier, 1817",129370,20,2,"Annelida","Nephtyidae","Nephtys",NA,"Polychaeta","Phyllodocida",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"1020",477645,477645,477641,"Species","Nephtys assignis","Hartman, 1950",329536,1,1,"Annelida","Nephtyidae","Nephtys","Nephtys assignis","Polychaeta","Phyllodocida",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"1021",477649,477649,477641,"Species","Nephtys caeca","(Fabricius, 1780)",130355,35,1,"Annelida","Nephtyidae","Nephtys","Nephtys caeca","Polychaeta","Phyllodocida",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"1022",477650,477650,477641,"Species","Nephtys caecoides","Hartman, 1938",334136,70,2,"Annelida","Nephtyidae","Nephtys","Nephtys caecoides","Polychaeta","Phyllodocida",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"1023",477651,477651,477641,"Species","Nephtys californiensis","Hartman, 1938",334137,42,1,"Annelida","Nephtyidae","Nephtys","Nephtys californiensis","Polychaeta","Phyllodocida",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"1024",477659,477659,477641,"Species","Nephtys ferruginea","Hartman, 1940",173701,19,2,"Annelida","Nephtyidae","Nephtys","Nephtys ferruginea","Polychaeta","Phyllodocida",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"1025",477684,477684,477641,"Species","Nephtys simoni","Perkins, 1980",329561,4,1,"Annelida","Nephtyidae","Nephtys","Nephtys simoni","Polychaeta","Phyllodocida",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"1026",477697,477697,696079,"Genus","Neptunea","Röding, 1798",137710,5,2,"Mollusca","Buccinidae","Neptunea",NA,"Gastropoda","Neogastropoda",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"1027",477745,477745,753065,"Family","Nereididae","Blainville, 1818",22496,5,1,"Annelida","Nereididae",NA,NA,"Polychaeta","Phyllodocida",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"1028",477757,477757,477756,"Species","Nereiphylla castanea","(Marenzeller, 1879)",334162,5,2,"Annelida","Phyllodocidae","Nereiphylla","Nereiphylla castanea","Polychaeta","Phyllodocida",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"1029",477763,477763,753066,"Genus","Nereis","Linnaeus, 1758",129379,10,3,"Annelida","Nereididae","Nereis",NA,"Polychaeta","Phyllodocida",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"1030",477861,477861,477763,"Species","Nereis pelagica","Linnaeus, 1758",130404,2,1,"Annelida","Nereididae","Nereis","Nereis pelagica","Polychaeta","Phyllodocida",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"1031",477864,477864,477763,"Species","Nereis piscesae","Blake & Hilbig, 1990",329723,1,1,"Annelida","Nereididae","Nereis","Nereis piscesae","Polychaeta","Phyllodocida",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"1032",477865,477865,477763,"Species","Nereis procera","Ehlers, 1868",329725,20,2,"Annelida","Nereididae","Nereis","Nereis procera","Polychaeta","Phyllodocida",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
