"","id","valid_id","parent_id","rank_name","tname","tauthor","records","datasets","phylum","order","family","genus","species","class","worms_id","redlist","status","gisd","hab","ecoregion"
"1147",485825,485825,486890,"Genus","Paradoneis","Hartman, 1965",1,1,"Annelida",NA,"Paraonidae","Paradoneis",NA,"Polychaeta",129433,NA,NA,NA,NA,"Northern California"
"1148",485830,485830,485825,"Species","Paradoneis lyra","(Southern, 1914)",1,1,"Annelida",NA,"Paraonidae","Paradoneis","Paradoneis lyra","Polychaeta",130585,NA,NA,NA,NA,"Northern California"
"1149",485831,485831,485825,"Species","Paradoneis spinifera","(Hobson, 1972)",3,1,"Annelida",NA,"Paraonidae","Paradoneis","Paradoneis spinifera","Polychaeta",334349,NA,NA,NA,NA,"Northern California"
"1150",485930,485930,653947,"Species","Paraeuchaeta tonsa","(Giesbrecht, 1895)",2,1,"Arthropoda","Calanoida","Euchaetidae","Paraeuchaeta","Paraeuchaeta tonsa",NA,359879,NA,NA,NA,NA,"Northern California"
"1151",486013,486013,699527,"Species","Paragorgia regalis","Nutting, 1912",2,2,"Cnidaria","Alcyonacea","Paragorgiidae","Paragorgia","Paragorgia regalis","Anthozoa",286605,NA,NA,NA,NA,"Northern California"
"1152",486260,486260,654093,"Species","Paralichthys californicus","(Ayres, 1859)",19,3,"Chordata","Pleuronectiformes","Paralichthyidae","Paralichthys","Paralichthys californicus","Actinopteri",275809,TRUE,"LC",NA,NA,"Northern California"
"1153",486312,486312,750039,"Genus","Paraliparis","Collett, 1879",1,1,"Chordata","Scorpaeniformes","Liparidae","Paraliparis",NA,"Actinopteri",126161,NA,NA,NA,NA,"Northern California"
"1154",486314,486314,486312,"Species","Paraliparis albescens","Gilbert, 1915",3,1,"Chordata","Scorpaeniformes","Liparidae","Paraliparis","Paraliparis albescens","Actinopteri",274547,NA,NA,NA,NA,"Northern California"
"1155",486334,486334,486312,"Species","Paraliparis dactylosus","Gilbert, 1896",10,4,"Chordata","Scorpaeniformes","Liparidae","Paraliparis","Paraliparis dactylosus","Actinopteri",274568,NA,NA,NA,NA,"Northern California"
"1156",486361,486361,486312,"Species","Paraliparis megalopus","Stein, 1978",3,1,"Chordata","Scorpaeniformes","Liparidae","Paraliparis","Paraliparis megalopus","Actinopteri",274595,TRUE,"DD",NA,NA,"Northern California"
"1157",486371,486371,486312,"Species","Paraliparis pectoralis","Stein, 1978",5,1,"Chordata","Scorpaeniformes","Liparidae","Paraliparis","Paraliparis pectoralis","Actinopteri",274604,NA,NA,NA,NA,"Northern California"
"1158",486375,486375,486312,"Species","Paraliparis rosaceus","Gilbert, 1890",6,3,"Chordata","Scorpaeniformes","Liparidae","Paraliparis","Paraliparis rosaceus","Actinopteri",274608,NA,NA,NA,NA,"Northern California"
"1159",486399,486399,464197,"Genus","Paralomis","White, 1856",4,1,"Arthropoda","Decapoda","Lithodidae","Paralomis",NA,"Malacostraca",106848,NA,NA,NA,NA,"Northern California"
"1160",486412,486412,486399,"Species","Paralomis multispina","(Benedict, 1895)",4,3,"Arthropoda","Decapoda","Lithodidae","Paralomis","Paralomis multispina","Malacostraca",378131,NA,NA,NA,NA,"Northern California"
"1161",486522,486522,745243,"Genus","Paramesacanthion","Wieser, 1954",1,1,"Nematoda","Enoplida","Thoracostomopsidae","Paramesacanthion",NA,"Enoplea",2520,NA,NA,NA,NA,"Northern California"
"1162",486550,486550,486549,"Species","Parametaphoxus fultoni","(Scott, 1890)",1,1,"Arthropoda","Amphipoda","Phoxocephalidae","Parametaphoxus","Parametaphoxus fultoni","Malacostraca",102985,NA,NA,NA,NA,"Northern California"
"1163",486747,486747,486744,"Species","Paranaitis polynoides","(Moore, 1909)",12,4,"Annelida","Phyllodocida","Phyllodocidae","Paranaitis","Paranaitis polynoides","Polychaeta",157521,NA,NA,NA,NA,"Northern California"
"1164",486792,486792,745155,"Genus","Paranemertes","Coe, 1901",1,1,"Nemertea","Monostilifera","Emplectonematidae","Paranemertes",NA,"Enopla",122406,NA,NA,NA,NA,"Northern California"
"1165",486794,486794,486792,"Species","Paranemertes californica","Coe, 1904",7,1,"Nemertea","Monostilifera","Emplectonematidae","Paranemertes","Paranemertes californica","Enopla",148114,NA,NA,NA,NA,"Northern California"
"1166",486813,486813,769282,"Species","Paraninoe fusca","(Moore, 1911)",1,1,"Annelida","Eunicida","Lumbrineridae","Paraninoe","Paraninoe fusca","Polychaeta",130257,NA,NA,NA,NA,"Northern California"
"1167",486845,486845,654415,"Species","Paranthura elegans","Menzies, 1951",98,4,"Arthropoda","Isopoda","Paranthuridae","Paranthura","Paranthura elegans","Malacostraca",255583,NA,NA,NA,NA,"Northern California"
"1168",486890,486890,758761,"Family","Paraonidae","Cerruti, 1909",7,1,"Annelida",NA,"Paraonidae",NA,NA,"Polychaeta",903,NA,NA,NA,NA,"Northern California"
"1169",487183,487183,754828,"Genus","Parapleustes","Buchholz, 1874",2,2,"Arthropoda","Amphipoda","Pleustidae","Parapleustes",NA,"Malacostraca",101729,NA,NA,NA,NA,"Northern California"
"1170",487237,487237,487233,"Species","Paraprionospio pinnata","(Ehlers, 1901)",108,4,"Annelida","Spionida","Spionidae","Paraprionospio","Paraprionospio pinnata","Polychaeta",131140,NA,NA,NA,NA,"Northern California"
"1171",487799,487799,745166,"Genus","Pareurystomina","Micoletzky & Kreis, 1930",1,1,"Nematoda","Enoplida","Enchelidiidae","Pareurystomina",NA,"Enoplea",2562,NA,NA,NA,NA,"Northern California"
"1172",487956,487956,754973,"Species","Parmaturus xaniurus","(Gilbert, 1892)",29,6,"Chordata","Carcharhiniformes","Pentanchidae","Parmaturus","Parmaturus xaniurus","Elasmobranchii",282166,TRUE,"DD",NA,NA,"Northern California"
"1173",488015,488015,775570,"Species","Parophrys vetulus","Girard, 1854",51,5,"Chordata","Pleuronectiformes","Pleuronectidae","Parophrys","Parophrys vetulus","Actinopteri",254393,NA,NA,NA,NA,"Northern California"
"1174",488984,488984,778746,"Species","Pelvetiopsis limitata","(Setchell) N.L.Gardner, 1910",3,1,"Ochrophyta","Fucales","Fucaceae","Pelvetiopsis","Pelvetiopsis limitata","Phaeophyceae",372511,NA,NA,NA,NA,"Northern California"
"1175",489022,489022,858709,"Superfamily","Penaeoidea","Rafinesque, 1815",2,1,"Arthropoda","Decapoda",NA,NA,NA,"Malacostraca",106683,NA,NA,NA,NA,"Northern California"
"1176",489080,489080,489079,"Species","Penares cortius","de Laubenfels, 1930",1,1,"Porifera","Tetractinellida","Geodiidae","Penares","Penares cortius","Demospongiae",169857,NA,NA,NA,NA,"Northern California"
"1177",489113,489113,768768,"Genus","Peniagone","Théel, 1882",68,2,"Echinodermata","Elasipodida","Elpidiidae","Peniagone",NA,"Holothuroidea",123515,NA,NA,NA,NA,"Northern California"
"1178",489114,489114,489113,"Species","Peniagone azorica","Marenzeller von, 1892",11,1,"Echinodermata","Elasipodida","Elpidiidae","Peniagone","Peniagone azorica","Holothuroidea",124734,NA,NA,NA,NA,"Northern California"
"1179",489116,489116,489113,"Species","Peniagone diaphana","(Théel, 1882)",4,1,"Echinodermata","Elasipodida","Elpidiidae","Peniagone","Peniagone diaphana","Holothuroidea",124735,NA,NA,NA,NA,"Northern California"
"1180",489125,489125,489113,"Species","Peniagone purpurea","(Théel, 1882)",1,1,"Echinodermata","Elasipodida","Elpidiidae","Peniagone","Peniagone purpurea","Holothuroidea",124742,NA,NA,NA,NA,"Northern California"
"1181",489179,489179,704094,"Species","Pennatula murrayi","Kölliker, 1880",272,1,"Cnidaria","Pennatulacea","Pennatulidae","Pennatula","Pennatula murrayi","Anthozoa",221130,NA,NA,NA,NA,"Northern California"
"1182",489181,489181,704094,"Species","Pennatula phosphorea","Linnaeus, 1758",976,2,"Cnidaria","Pennatulacea","Pennatulidae","Pennatula","Pennatula phosphorea","Anthozoa",128517,NA,NA,NA,NA,"Northern California"
"1183",489187,489187,771171,"Family","Pennatulidae","Ehrenberg, 1834",2102,1,"Cnidaria","Pennatulacea","Pennatulidae",NA,NA,"Anthozoa",128484,NA,NA,NA,NA,"Northern California"
"1184",489252,489252,775993,"Species","Pentactinia californica","Carlgren, 1900",8,2,"Cnidaria","Actiniaria","Halcampoididae","Pentactinia","Pentactinia californica","Anthozoa",290708,NA,NA,NA,NA,"Northern California"
"1185",489263,489263,699752,"Genus","Pentamera","Ayres, 1852",58,2,"Echinodermata","Dendrochirotida","Phyllophoridae","Pentamera",NA,"Holothuroidea",123489,NA,NA,NA,NA,"Northern California"
"1186",489265,489265,489263,"Species","Pentamera calcigera","Stimpson, 1851",4,1,"Echinodermata","Dendrochirotida","Phyllophoridae","Pentamera","Pentamera calcigera","Holothuroidea",124655,NA,NA,NA,NA,"Northern California"
"1187",489324,489324,456816,"Genus","Pentidotea","Richardson, 1905",2,1,"Arthropoda","Isopoda","Idoteidae","Pentidotea",NA,"Malacostraca",249157,NA,NA,NA,NA,"Northern California"
"1188",489325,489325,489324,"Species","Pentidotea gracillima","(Dana, 1854)",1,1,"Arthropoda","Isopoda","Idoteidae","Pentidotea","Pentidotea gracillima","Malacostraca",261974,NA,NA,NA,NA,"Northern California"
"1189",489327,489327,489324,"Species","Pentidotea resecata","(Stimpson, 1857)",10,2,"Arthropoda","Isopoda","Idoteidae","Pentidotea","Pentidotea resecata","Malacostraca",261978,NA,NA,NA,NA,"Northern California"
"1190",489328,489328,489324,"Species","Pentidotea schmitti","(Menzies, 1950)",3,1,"Arthropoda","Isopoda","Idoteidae","Pentidotea","Pentidotea schmitti","Malacostraca",261980,NA,NA,NA,NA,"Northern California"
"1191",489352,489352,489346,"Species","Peprilus simillimus","(Ayres, 1860)",5,1,"Chordata","Perciformes","Stromateidae","Peprilus","Peprilus simillimus","Actinopteri",276563,TRUE,"LC",NA,NA,"Northern California"
"1192",489907,489907,656364,"Species","Periphylla periphylla","(Péron & Lesueur, 1810)",41,1,"Cnidaria","Coronatae","Periphyllidae","Periphylla","Periphylla periphylla","Scyphozoa",135294,NA,NA,NA,NA,"Northern California"
"1193",490086,490086,490085,"Species","Perophora annectens","Ritter, 1893",2,1,"Chordata","Phlebobranchia","Perophoridae","Perophora","Perophora annectens","Ascidiacea",250979,NA,NA,NA,NA,"Northern California"
"1194",490088,490088,490085,"Species","Perophora japonica","Oka, 1927",1,1,"Chordata","Phlebobranchia","Perophoridae","Perophora","Perophora japonica","Ascidiacea",103758,NA,NA,NA,NA,"Northern California"
"1195",490243,490243,490242,"Species","Petalophthalmus armiger","Willemoes-Suhm, 1875",1,1,"Arthropoda","Mysida","Petalophthalmidae","Petalophthalmus","Petalophthalmus armiger","Malacostraca",120233,NA,NA,NA,NA,"Northern California"
"1196",490246,490246,753148,"Genus","Petaloproctus","Quatrefages, 1866",1,1,"Annelida",NA,"Maldanidae","Petaloproctus",NA,"Polychaeta",129359,NA,NA,NA,NA,"Northern California"
"1197",490319,490319,771566,"Species","Petricolaria pholadiformis","(Lamarck, 1818)",1,1,"Mollusca","Veneroida","Veneridae","Petricolaria","Petricolaria pholadiformis","Bivalvia",156961,NA,NA,NA,NA,"Northern California"
"1198",490470,490470,697174,"Genus","Pettiboneia","Orensanz, 1973",1,1,"Annelida","Eunicida","Dorvilleidae","Pettiboneia",NA,"Polychaeta",129271,NA,NA,NA,NA,"Northern California"
"1199",490628,490628,769770,"Genus","Phaethon","Linnaeus, 1758",9,3,"Chordata","Pelecaniformes","Phaethontidae","Phaethon",NA,"Aves",137053,NA,NA,NA,NA,"Northern California"
"1200",490629,490629,490628,"Species","Phaethon aethereus","Linnaeus, 1758",46,3,"Chordata","Pelecaniformes","Phaethontidae","Phaethon","Phaethon aethereus","Aves",137177,TRUE,"LC",NA,NA,"Northern California"
"1201",490657,490657,755494,"Genus","Phalacrocorax","Brisson, 1760",1513,7,"Chordata","Pelecaniformes","Phalacrocoracidae","Phalacrocorax",NA,"Aves",137054,NA,NA,NA,NA,"Northern California"
"1202",490663,490663,490657,"Species","Phalacrocorax auritus","(Lesson, 1831)",68,1,"Chordata","Pelecaniformes","Phalacrocoracidae","Phalacrocorax","Phalacrocorax auritus","Aves",159059,TRUE,"LC",NA,NA,"Northern California"
"1203",490677,490677,490657,"Species","Phalacrocorax pelagicus","Pallas, 1811",172,8,"Chordata","Pelecaniformes","Phalacrocoracidae","Phalacrocorax","Phalacrocorax pelagicus","Aves",343950,TRUE,"LC",NA,NA,"Northern California"
"1204",490678,490678,490657,"Species","Phalacrocorax penicillatus","(Brandt, 1837)",993,7,"Chordata","Pelecaniformes","Phalacrocoracidae","Phalacrocorax","Phalacrocorax penicillatus","Aves",343951,TRUE,"LC",NA,NA,"Northern California"
"1205",490707,490707,490706,"Species","Phalacrophorus pictus","Greeff, 1879",1,1,"Annelida","Phyllodocida","Iospilidae","Phalacrophorus","Phalacrophorus pictus","Polychaeta",209714,NA,NA,NA,NA,"Northern California"
"1206",490723,490723,755506,"Species","Phalaropus fulicarius","(Linnaeus, 1758)",1733,6,"Chordata","Charadriiformes","Phalaropodidae","Phalaropus","Phalaropus fulicarius","Aves",137168,TRUE,"LC",NA,NA,"Northern California"
"1207",490724,490724,755506,"Species","Phalaropus lobatus","(Linnaeus, 1758)",916,6,"Chordata","Charadriiformes","Phalaropodidae","Phalaropus","Phalaropus lobatus","Aves",137169,TRUE,"LC",NA,NA,"Northern California"
"1208",490814,490814,774749,"Species","Phanerodon furcatus","Girard, 1854",14,3,"Chordata","Perciformes","Embiotocidae","Phanerodon","Phanerodon furcatus","Actinopteri",240730,NA,NA,NA,NA,"Northern California"
"1209",490822,490822,766973,"Genus","Phanoderma","Bastian, 1865",4,1,"Nematoda","Enoplida","Phanodermatidae","Phanoderma",NA,"Enoplea",2510,NA,NA,NA,NA,"Northern California"
"1210",490879,490879,766915,"Genus","Phascolion","Théel, 1875",2,1,"Sipuncula","Golfingiida","Phascolionidae","Phascolion",NA,"Sipunculidea",136025,NA,NA,NA,NA,"Northern California"
"1211",491125,491125,746291,"Genus","Pherusa","Oken, 1807",5,2,"Annelida","Terebellida","Flabelligeridae","Pherusa",NA,"Polychaeta",129293,NA,NA,NA,NA,"Northern California"
"1212",491130,491130,491125,"Species","Pherusa capulata","(Moore, 1909)",1,1,"Annelida","Terebellida","Flabelligeridae","Pherusa","Pherusa capulata","Polychaeta",334478,NA,NA,NA,NA,"Northern California"
"1213",491381,491381,738962,"Order","Phlebobranchia","Lahille, 1886",2,1,"Chordata","Phlebobranchia",NA,NA,NA,"Ascidiacea",103435,NA,NA,NA,NA,"Northern California"
"1214",491411,491411,491409,"Species","Phoca vitulina","Linnaeus, 1758",174,12,"Chordata","Carnivora","Phocidae","Phoca","Phoca vitulina","Mammalia",137084,TRUE,"LC",NA,NA,"Northern California"
"1215",491421,491421,491419,"Species","Phocoena phocoena","(Linnaeus, 1758)",441,14,"Chordata","Cetartiodactyla","Phocoenidae","Phocoena","Phocoena phocoena","Mammalia",137117,TRUE,"LC",NA,NA,"Northern California"
"1216",491426,491426,491425,"Species","Phocoenoides dalli","(True, 1885)",1220,22,"Chordata","Cetartiodactyla","Phocoenidae","Phocoenoides","Phocoenoides dalli","Mammalia",254987,TRUE,"LC",NA,NA,"Northern California"
"1217",491428,491428,778050,"Species","Phoebastria albatrus","(Pallas, 1769)",8,1,"Chordata","Procellariiformes","Diomedeidae","Phoebastria","Phoebastria albatrus","Aves",344103,TRUE,"VU",NA,NA,"Northern California"
"1218",491429,491429,778050,"Species","Phoebastria immutabilis","(Rothschild, 1893)",228,5,"Chordata","Procellariiformes","Diomedeidae","Phoebastria","Phoebastria immutabilis","Aves",344104,TRUE,"NT",NA,NA,"Northern California"
"1219",491431,491431,778050,"Species","Phoebastria nigripes","(Audubon, 1849)",2577,12,"Chordata","Procellariiformes","Diomedeidae","Phoebastria","Phoebastria nigripes","Aves",344106,TRUE,"NT",NA,NA,"Northern California"
"1220",491500,491500,491485,"Species","Pholis schultzi","Schultz, 1931",6,1,"Chordata","Perciformes","Pholidae","Pholis","Pholis schultzi","Actinopteri",273693,NA,NA,NA,NA,"Northern California"
"1221",491508,491508,657409,"Species","Pholoe glabra","Hartman, 1961",62,3,"Annelida","Phyllodocida","Pholoidae","Pholoe","Pholoe glabra","Polychaeta",330542,NA,NA,NA,NA,"Northern California"
"1222",491512,491512,657409,"Species","Pholoe minuta","(Fabricius, 1780)",1,1,"Annelida","Phyllodocida","Pholoidae","Pholoe","Pholoe minuta","Polychaeta",130603,NA,NA,NA,NA,"Northern California"
"1223",491517,491517,780242,"Family","Pholoidae","Kinberg, 1858",2,2,"Annelida","Phyllodocida","Pholoidae",NA,NA,"Polychaeta",941,NA,NA,NA,NA,"Northern California"
"1224",491520,491520,769299,"Species","Pholoides asperus","(Johnson, 1897)",10,3,"Annelida","Phyllodocida","Sigalionidae","Pholoides","Pholoides asperus","Polychaeta",334498,NA,NA,NA,NA,"Northern California"
"1225",491607,491607,755657,"Genus","Phoronopsis","Gilchrist, 1907",2,2,"Phoronida",NA,"Phoronidae","Phoronopsis",NA,NA,128546,NA,NA,NA,NA,"Northern California"
"1226",491645,491645,491643,"Genus","Photis","Krøyer, 1842",69,4,"Arthropoda","Amphipoda","Photidae","Photis",NA,"Malacostraca",101563,NA,NA,NA,NA,"Northern California"
"1227",491706,491706,491705,"Species","Phoxichilidium femoratum","(Rathke, 1799)",1,1,"Arthropoda","Pantopoda","Phoxichilidiidae","Phoxichilidium","Phoxichilidium femoratum","Pycnogonida",134741,NA,NA,NA,NA,"Northern California"
"1228",491771,491771,491789,"Genus","Phronima","Latreille, 1802",55,1,"Arthropoda","Amphipoda","Phronimidae","Phronima",NA,"Malacostraca",101804,NA,NA,NA,NA,"Northern California"
"1229",491789,491789,771514,"Family","Phronimidae","Dana, 1852",1,1,"Arthropoda","Amphipoda","Phronimidae",NA,NA,"Malacostraca",101420,NA,NA,NA,NA,"Northern California"
"1230",491846,491846,657632,"Species","Phycodrys setchellii","Skottsberg, 1922",3,1,"Rhodophyta","Ceramiales","Delesseriaceae","Phycodrys","Phycodrys setchellii","Florideophyceae",372630,NA,NA,NA,NA,"Northern California"
"1231",491960,491960,741589,"Genus","Phyllochaetopterus","Grube, 1863",7,1,"Annelida",NA,"Chaetopteridae","Phyllochaetopterus",NA,"Polychaeta",129232,NA,NA,NA,NA,"Northern California"
"1232",491970,491970,491960,"Species","Phyllochaetopterus prolifica","Potts, 1914",6,2,"Annelida",NA,"Chaetopteridae","Phyllochaetopterus","Phyllochaetopterus prolifica","Polychaeta",330562,NA,NA,NA,NA,"Northern California"
"1233",492018,492018,600606,"Species","Phyllodoce groenlandica","Örsted, 1842",15,3,"Annelida","Phyllodocida","Phyllodocidae",NA,"Phyllodoce groenlandica","Polychaeta",334506,NA,NA,NA,NA,"Northern California"
"1234",492019,492019,600606,"Species","Phyllodoce hartmanae","Blake & Walton, 1977",80,4,"Annelida","Phyllodocida","Phyllodocidae",NA,"Phyllodoce hartmanae","Polychaeta",330596,NA,NA,NA,NA,"Northern California"
"1235",492024,492024,600606,"Species","Phyllodoce longipes","Kinberg, 1866",45,4,"Annelida","Phyllodocida","Phyllodocidae",NA,"Phyllodoce longipes","Polychaeta",130673,NA,NA,NA,NA,"Northern California"
"1236",492150,492150,699755,"Species","Phyllospadix scouleri","W.J.Hooker, 1838",3,1,"Tracheophyta","Alismatales","Cymodoceaceae","Phyllospadix","Phyllospadix scouleri","Magnoliopsida",374707,TRUE,"LC",NA,NA,"Northern California"
"1237",492187,492187,492173,"Species","Phylo nudus","(Moore, 1911)",1,1,"Annelida",NA,"Orbiniidae","Phylo","Phylo nudus","Polychaeta",334518,NA,NA,NA,NA,"Northern California"
"1238",492276,492276,769786,"Species","Physeter macrocephalus","Linnaeus, 1758",152,17,"Chordata","Cetartiodactyla","Physeteridae","Physeter","Physeter macrocephalus","Mammalia",137119,TRUE,"VU",NA,NA,"Northern California"
"1239",492348,492348,776893,"Species","Phytichthys chirus","(Jordan & Gilbert, 1880)",7,1,"Chordata","Perciformes","Stichaeidae","Phytichthys","Phytichthys chirus","Actinopteri",282255,NA,NA,NA,NA,"Northern California"
"1240",492433,492433,755818,"Species","Pikea californica","Harvey, 1853",2,1,"Rhodophyta","Gigartinales","Dumontiaceae","Pikea","Pikea californica","Florideophyceae",145229,NA,NA,NA,NA,"Northern California"
"1241",492447,492447,492442,"Species","Pilargis maculata","Hartman, 1947",9,3,"Annelida","Phyllodocida","Pilargidae","Pilargis","Pilargis maculata","Polychaeta",330655,NA,NA,NA,NA,"Northern California"
"1242",492687,492687,792971,"Genus","Pinnixa","White, 1846",59,3,"Arthropoda","Decapoda","Pinnotheridae","Pinnixa",NA,"Malacostraca",158444,NA,NA,NA,NA,"Northern California"
"1243",492787,492787,658252,"Species","Pionosyllis magnifica","Moore, 1906",1,1,"Annelida","Phyllodocida","Syllidae","Pionosyllis","Pionosyllis magnifica","Polychaeta",330693,NA,NA,NA,NA,"Northern California"
"1244",492851,492851,492850,"Species","Pisaster brevispinus","(Stimpson, 1857)",30,1,"Echinodermata","Forcipulatida","Asteriidae","Pisaster","Pisaster brevispinus","Asteroidea",240757,NA,NA,NA,NA,"Northern California"
"1245",492852,492852,492850,"Species","Pisaster ochraceus","(Brandt, 1835)",9,2,"Echinodermata","Forcipulatida","Asteriidae","Pisaster","Pisaster ochraceus","Asteroidea",240755,NA,NA,NA,NA,"Northern California"
"1246",492896,492896,492887,"Species","Pisione remota","(Southern, 1914)",2,1,"Annelida","Phyllodocida","Sigalionidae","Pisione","Pisione remota","Polychaeta",130707,NA,NA,NA,NA,"Northern California"
"1247",492922,492922,658334,"Species","Pista elongata","Moore, 1909",1,1,"Annelida","Terebellida","Terebellidae","Pista","Pista elongata","Polychaeta",330759,NA,NA,NA,NA,"Northern California"
"1248",492933,492933,658334,"Species","Pista moorei","Berkeley & Berkeley, 1942",10,4,"Annelida","Terebellida","Terebellidae","Pista","Pista moorei","Polychaeta",330771,NA,NA,NA,NA,"Northern California"
"1249",492942,492942,658334,"Species","Pista wui","Safronova, 1988",8,3,"Annelida","Terebellida","Terebellidae","Pista","Pista wui","Polychaeta",330792,NA,NA,NA,NA,"Northern California"
"1250",493035,493035,746914,"Genus","Placobdella","Blanchard, 1893",1,1,"Annelida","Rhynchobdellida","Glossiphoniidae","Placobdella",NA,"Clitellata",160287,NA,NA,NA,NA,"Northern California"
"1251",493330,493330,493328,"Species","Platichthys stellatus","(Pallas, 1787)",5,4,"Chordata","Pleuronectiformes","Pleuronectidae","Platichthys","Platichthys stellatus","Actinopteri",154781,TRUE,"LC",NA,NA,"Northern California"
"1252",493561,493561,658732,"Species","Platynereis bicanaliculata","(Baird, 1863)",17,3,"Annelida","Phyllodocida","Nereididae","Platynereis","Platynereis bicanaliculata","Polychaeta",334557,NA,NA,NA,NA,"Northern California"
"1253",494151,494151,659107,"Species","Pleurogonium californiense","Menzies, 1951",11,2,"Arthropoda","Isopoda","Paramunnidae","Pleurogonium","Pleurogonium californiense","Malacostraca",256338,NA,NA,NA,NA,"Northern California"
"1254",494162,494162,776908,"Species","Pleurogrammus monopterygius","(Pallas, 1810)",1,1,"Chordata","Scorpaeniformes","Hexagrammidae","Pleurogrammus","Pleurogrammus monopterygius","Actinopteri",282289,NA,NA,NA,NA,"Northern California"
"1255",494164,494164,751674,"Genus","Pleuromamma","Giesbrecht in Giesbrecht & Schmeil, 1898",2,1,"Arthropoda","Calanoida","Metridinidae","Pleuromamma",NA,NA,104191,NA,NA,NA,NA,"Northern California"
"1256",494167,494167,494164,"Species","Pleuromamma gracilis","Claus, 1863",2,2,"Arthropoda","Calanoida","Metridinidae","Pleuromamma","Pleuromamma gracilis",NA,104639,NA,NA,NA,NA,"Northern California"
"1257",494177,494177,494164,"Species","Pleuromamma xiphias","(Giesbrecht, 1889)",2,1,"Arthropoda","Calanoida","Metridinidae","Pleuromamma","Pleuromamma xiphias",NA,104643,NA,NA,NA,NA,"Northern California"
"1258",494214,494214,776909,"Species","Pleuronichthys coenosus","Girard, 1854",4,3,"Chordata","Pleuronectiformes","Pleuronectidae","Pleuronichthys","Pleuronichthys coenosus","Actinopteri",282290,NA,NA,NA,NA,"Northern California"
"1259",494216,494216,776909,"Species","Pleuronichthys decurrens","Jordan & Gilbert, 1881",22,4,"Chordata","Pleuronectiformes","Pleuronectidae","Pleuronichthys","Pleuronichthys decurrens","Actinopteri",282292,NA,NA,NA,NA,"Northern California"
"1260",494220,494220,776909,"Species","Pleuronichthys verticalis","Jordan & Gilbert, 1880",8,4,"Chordata","Pleuronectiformes","Pleuronectidae","Pleuronichthys","Pleuronichthys verticalis","Actinopteri",282295,TRUE,"LC",NA,NA,"Northern California"
"1261",494519,494519,494516,"Species","Plotohelmis tenuis","(Apstein, 1900)",1,1,"Annelida","Phyllodocida","Alciopidae","Plotohelmis","Plotohelmis tenuis","Polychaeta",129755,NA,NA,NA,NA,"Northern California"
"1262",494562,494562,699856,"Species","Plumularia floridana","Nutting, 1900",1,1,"Cnidaria","Leptothecata","Plumulariidae","Plumularia","Plumularia floridana","Hydrozoa",117821,NA,NA,NA,NA,"Northern California"
"1263",494566,494566,699856,"Species","Plumularia lagenifera","Allman, 1885",2,1,"Cnidaria","Leptothecata","Plumulariidae","Plumularia","Plumularia lagenifera","Hydrozoa",285262,NA,NA,NA,NA,"Northern California"
"1264",494573,494573,699856,"Species","Plumularia setacea","(Linnaeus, 1758)",2,1,"Cnidaria","Leptothecata","Plumulariidae","Plumularia","Plumularia setacea","Hydrozoa",117824,NA,NA,NA,NA,"Northern California"
"1265",494604,494604,771708,"Species","Pluvialis squatarola","(Linnaeus, 1758)",1,1,"Chordata","Charadriiformes","Charadriidae","Pluvialis","Pluvialis squatarola","Aves",159137,TRUE,"LC",NA,NA,"Northern California"
"1266",494739,494739,494732,"Species","Podarkeopsis perkinsi","Hilbig, 1992",3,1,"Annelida","Phyllodocida","Hesionidae","Podarkeopsis","Podarkeopsis perkinsi","Polychaeta",330827,NA,NA,NA,NA,"Northern California"
"1267",494742,494742,494741,"Species","Podiceps auritus","(Linnaeus, 1758)",1,1,"Chordata","Podicipediformes","Podicipedidae","Podiceps","Podiceps auritus","Aves",137181,TRUE,"LC",NA,NA,"Northern California"
"1268",494748,494748,494741,"Species","Podiceps nigricollis","Brehm, 1831",13,3,"Chordata","Podicipediformes","Podicipedidae","Podiceps","Podiceps nigricollis","Aves",137184,TRUE,"LC",NA,NA,"Northern California"
"1269",494795,494795,483545,"Subclass","Podocopa","G.O. Sars, 1866",1,1,"Arthropoda",NA,NA,NA,NA,"Ostracoda",155944,NA,NA,NA,NA,"Northern California"
"1270",494796,494796,494795,"Order","Podocopida","G.O. Sars, 1866",6,1,"Arthropoda","Podocopida",NA,NA,NA,"Ostracoda",1091,NA,NA,NA,NA,"Northern California"
"1271",494831,494831,774320,"Genus","Podolampas","Stein, 1883",1,1,"Myzozoa","Peridiniales","Podolampadaceae","Podolampas",NA,"Dinophyceae",109550,NA,NA,NA,NA,"Northern California"
"1272",494924,494924,1014709,"Genus","Poecillastra","Sollas, 1888",29,1,"Porifera","Tetractinellida","Vulcanellidae","Poecillastra",NA,"Demospongiae",132016,NA,NA,NA,NA,"Northern California"
"1273",494928,494928,494924,"Species","Poecillastra japonica","(Thiele, 1898)",1,1,"Porifera","Tetractinellida","Vulcanellidae","Poecillastra","Poecillastra japonica","Demospongiae",170262,NA,NA,NA,NA,"Northern California"
"1274",494939,494939,494935,"Species","Poecilochaetus johnsoni","Hartman, 1939",8,4,"Annelida","Spionida","Poecilochaetidae","Poecilochaetus","Poecilochaetus johnsoni","Polychaeta",330841,NA,NA,NA,NA,"Northern California"
